Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
42,83,1781547877.690310,1781547877.785224,TCP,192.168.70.150,35556,192.168.70.129,8081,,L,,0.0,0.0
,84,1781547877.690593,1781547877.785208,TCP,192.168.70.129,8081,192.168.70.150,35556,,L,,0.0,0.0
43,85,1781547878.802482,1781547878.890799,TCP,192.168.70.150,45726,192.168.70.129,8081,,L,,0.0,0.0
,86,1781547878.804284,1781547878.890772,TCP,192.168.70.129,8081,192.168.70.150,45726,,L,,0.0,0.0
44,87,1781547879.897460,1781547879.992342,TCP,192.168.70.150,45730,192.168.70.129,8081,,L,,0.0,0.0
,88,1781547879.898072,1781547879.992325,TCP,192.168.70.129,8081,192.168.70.150,45730,,L,,0.0,0.0
45,89,1781547880.998560,1781547881.096195,TCP,192.168.70.150,45734,192.168.70.129,8081,,L,,0.0,0.0
,90,1781547880.999331,1781547881.096155,TCP,192.168.70.129,8081,192.168.70.150,45734,,L,,0.0,0.0
46,91,1781547882.103451,1781547882.197046,TCP,192.168.70.150,45736,192.168.70.129,8081,,L,,0.0,0.0
,92,1781547882.103881,1781547882.197030,TCP,192.168.70.129,8081,192.168.70.150,45736,,L,,0.0,0.0
47,93,1781547883.202524,1781547883.299634,TCP,192.168.70.150,45750,192.168.70.129,8081,,L,,0.0,0.0
,94,1781547883.202904,1781547883.299618,TCP,192.168.70.129,8081,192.168.70.150,45750,,L,,0.0,0.0
48,95,1781547883.319972,1781547883.319972,UDP,192.168.70.129,68,192.168.70.254,67,,L,,0.0,0.0
,96,1781547883.319976,1781547883.319976,UDP,192.168.70.254,67,192.168.70.129,68,,L,,0.0,0.0
49,97,1781547884.305105,1781547884.403998,TCP,192.168.70.150,45764,192.168.70.129,8081,,L,,0.0,0.0
,98,1781547884.305833,1781547884.403982,TCP,192.168.70.129,8081,192.168.70.150,45764,,L,,0.0,0.0
50,99,1781547885.410861,1781547885.505777,TCP,192.168.70.150,45766,192.168.70.129,8081,,L,,0.0,0.0
,100,1781547885.411250,1781547885.505756,TCP,192.168.70.129,8081,192.168.70.150,45766,,L,,0.0,0.0
51,101,1781547886.514155,1781547886.617591,TCP,192.168.70.150,45780,192.168.70.129,8081,,L,,0.0,0.0
,102,1781547886.514536,1781547886.617542,TCP,192.168.70.129,8081,192.168.70.150,45780,,L,,0.0,0.0
52,103,1781547887.625936,1781547887.715300,TCP,192.168.70.150,45784,192.168.70.129,8081,,L,,0.0,0.0
,104,1781547887.626179,1781547887.715283,TCP,192.168.70.129,8081,192.168.70.150,45784,,L,,0.0,0.0
53,105,1781547888.720643,1781547888.817880,TCP,192.168.70.150,44436,192.168.70.129,8081,,L,,0.0,0.0
,106,1781547888.721011,1781547888.817863,TCP,192.168.70.129,8081,192.168.70.150,44436,,L,,0.0,0.0
54,107,1781547889.823724,1781547889.921767,TCP,192.168.70.150,44450,192.168.70.129,8081,,L,,0.0,0.0
,108,1781547889.824225,1781547889.921750,TCP,192.168.70.129,8081,192.168.70.150,44450,,L,,0.0,0.0
55,109,1781547890.926667,1781547891.026449,TCP,192.168.70.150,44454,192.168.70.129,8081,,L,,0.0,0.0
,110,1781547890.927007,1781547891.026432,TCP,192.168.70.129,8081,192.168.70.150,44454,,L,,0.0,0.0
56,111,1781547892.031819,1781547892.130606,TCP,192.168.70.150,44462,192.168.70.129,8081,,L,,0.0,0.0
,112,1781547892.032314,1781547892.130589,TCP,192.168.70.129,8081,192.168.70.150,44462,,L,,0.0,0.0
57,113,1781547893.135688,1781547893.230801,TCP,192.168.70.150,44474,192.168.70.129,8081,,L,,0.0,0.0
,114,1781547893.136190,1781547893.230785,TCP,192.168.70.129,8081,192.168.70.150,44474,,L,,0.0,0.0
58,115,1781547894.235500,1781547894.334071,TCP,192.168.70.150,44480,192.168.70.129,8081,,L,,0.0,0.0
,116,1781547894.235863,1781547894.334055,TCP,192.168.70.129,8081,192.168.70.150,44480,,L,,0.0,0.0
59,117,1781547895.338837,1781547895.437617,TCP,192.168.70.150,44484,192.168.70.129,8081,,L,,0.0,0.0
,118,1781547895.339377,1781547895.437587,TCP,192.168.70.129,8081,192.168.70.150,44484,,L,,0.0,0.0
60,119,1781547896.444799,1781547896.543033,TCP,192.168.70.150,44488,192.168.70.129,8081,,L,,0.0,0.0
,120,1781547896.445140,1781547896.543017,TCP,192.168.70.129,8081,192.168.70.150,44488,,L,,0.0,0.0
61,121,1781547897.548042,1781547897.647314,TCP,192.168.70.150,44500,192.168.70.129,8081,,L,,0.0,0.0
,122,1781547897.548293,1781547897.647297,TCP,192.168.70.129,8081,192.168.70.150,44500,,L,,0.0,0.0
62,123,1781547898.651737,1781547898.748215,TCP,192.168.70.150,39660,192.168.70.129,8081,,L,,0.0,0.0
,124,1781547898.652208,1781547898.748198,TCP,192.168.70.129,8081,192.168.70.150,39660,,L,,0.0,0.0
63,125,1781547899.752751,1781547899.849945,TCP,192.168.70.150,39662,192.168.70.129,8081,,L,,0.0,0.0
,126,1781547899.753413,1781547899.849929,TCP,192.168.70.129,8081,192.168.70.150,39662,,L,,0.0,0.0
64,127,1781547900.855308,1781547900.955074,TCP,192.168.70.150,39666,192.168.70.129,8081,,L,,0.0,0.0
,128,1781547900.856259,1781547900.955058,TCP,192.168.70.129,8081,192.168.70.150,39666,,L,,0.0,0.0
65,129,1781547901.960121,1781547902.058714,TCP,192.168.70.150,39674,192.168.70.129,8081,,L,,0.0,0.0
,130,1781547901.960440,1781547902.058698,TCP,192.168.70.129,8081,192.168.70.150,39674,,L,,0.0,0.0
66,131,1781547903.063087,1781547903.161315,TCP,192.168.70.150,39690,192.168.70.129,8081,,L,,0.0,0.0
,132,1781547903.063371,1781547903.161299,TCP,192.168.70.129,8081,192.168.70.150,39690,,L,,0.0,0.0
67,133,1781547904.167270,1781547904.264132,TCP,192.168.70.150,39706,192.168.70.129,8081,,L,,0.0,0.0
,134,1781547904.167836,1781547904.264115,TCP,192.168.70.129,8081,192.168.70.150,39706,,L,,0.0,0.0
68,135,1781547905.269014,1781547905.408839,TCP,192.168.70.150,39712,192.168.70.129,8081,,L,,0.0,0.0
,136,1781547905.269391,1781547905.409115,TCP,192.168.70.129,8081,192.168.70.150,39712,,L,,0.0,0.0
69,137,1781547906.417453,1781547906.470664,TCP,192.168.70.150,39726,192.168.70.129,8081,,L,,0.0,0.0
,138,1781547906.418291,1781547906.470646,TCP,192.168.70.129,8081,192.168.70.150,39726,,L,,0.0,0.0
70,139,1781547907.475914,1781547907.574114,TCP,192.168.70.150,39732,192.168.70.129,8081,,L,,0.0,0.0
,140,1781547907.476234,1781547907.574098,TCP,192.168.70.129,8081,192.168.70.150,39732,,L,,0.0,0.0
71,141,1781547908.580822,1781547908.676173,TCP,192.168.70.150,50708,192.168.70.129,8081,,L,,0.0,0.0
,142,1781547908.581158,1781547908.676157,TCP,192.168.70.129,8081,192.168.70.150,50708,,L,,0.0,0.0
72,143,1781547909.682116,1781547909.780182,TCP,192.168.70.150,50714,192.168.70.129,8081,,L,,0.0,0.0
,144,1781547909.682528,1781547909.780166,TCP,192.168.70.129,8081,192.168.70.150,50714,,L,,0.0,0.0
73,145,1781547910.784888,1781547910.882368,TCP,192.168.70.150,50724,192.168.70.129,8081,,L,,0.0,0.0
,146,1781547910.785329,1781547910.882350,TCP,192.168.70.129,8081,192.168.70.150,50724,,L,,0.0,0.0
74,147,1781547911.887097,1781547911.984778,TCP,192.168.70.150,50728,192.168.70.129,8081,,L,,0.0,0.0
,148,1781547911.887375,1781547911.984761,TCP,192.168.70.129,8081,192.168.70.150,50728,,L,,0.0,0.0
75,149,1781547912.989509,1781547913.085909,TCP,192.168.70.150,50738,192.168.70.129,8081,,L,,0.0,0.0
,150,1781547912.989919,1781547913.085886,TCP,192.168.70.129,8081,192.168.70.150,50738,,L,,0.0,0.0
76,151,1781547914.090344,1781547914.187168,TCP,192.168.70.150,50750,192.168.70.129,8081,,L,,0.0,0.0
,152,1781547914.090707,1781547914.187152,TCP,192.168.70.129,8081,192.168.70.150,50750,,L,,0.0,0.0
77,153,1781547915.193490,1781547915.290776,TCP,192.168.70.150,50764,192.168.70.129,8081,,L,,0.0,0.0
,154,1781547915.194007,1781547915.290760,TCP,192.168.70.129,8081,192.168.70.150,50764,,L,,0.0,0.0
78,155,1781547916.295608,1781547916.397057,TCP,192.168.70.150,50774,192.168.70.129,8081,,L,,0.0,0.0
,156,1781547916.296077,1781547916.397038,TCP,192.168.70.129,8081,192.168.70.150,50774,,L,,0.0,0.0
79,157,1781547917.401247,1781547917.500495,TCP,192.168.70.150,50776,192.168.70.129,8081,,L,,0.0,0.0
,158,1781547917.401589,1781547917.500479,TCP,192.168.70.129,8081,192.168.70.150,50776,,L,,0.0,0.0
80,159,1781547918.507866,1781547918.601188,TCP,192.168.70.150,43212,192.168.70.129,8081,,L,,0.0,0.0
,160,1781547918.508281,1781547918.601171,TCP,192.168.70.129,8081,192.168.70.150,43212,,L,,0.0,0.0
81,161,1781547919.606522,1781547919.704638,TCP,192.168.70.150,43226,192.168.70.129,8081,,L,,0.0,0.0
,162,1781547919.606987,1781547919.704594,TCP,192.168.70.129,8081,192.168.70.150,43226,,L,,0.0,0.0
82,163,1781547920.709572,1781547920.806802,TCP,192.168.70.150,43234,192.168.70.129,8081,,L,,0.0,0.0
,164,1781547920.709925,1781547920.806785,TCP,192.168.70.129,8081,192.168.70.150,43234,,L,,0.0,0.0
83,165,1781547921.811623,1781547921.910755,TCP,192.168.70.150,43242,192.168.70.129,8081,,L,,0.0,0.0
,166,1781547921.812027,1781547921.910739,TCP,192.168.70.129,8081,192.168.70.150,43242,,L,,0.0,0.0
84,167,1781547922.915966,1781547923.013121,TCP,192.168.70.150,43254,192.168.70.129,8081,,L,,0.0,0.0
,168,1781547922.917302,1781547923.013105,TCP,192.168.70.129,8081,192.168.70.150,43254,,L,,0.0,0.0
85,169,1781547924.018195,1781547924.116537,TCP,192.168.70.150,43256,192.168.70.129,8081,,L,,0.0,0.0
,170,1781547924.018481,1781547924.116518,TCP,192.168.70.129,8081,192.168.70.150,43256,,L,,0.0,0.0
86,171,1781547925.121716,1781547925.220794,TCP,192.168.70.150,43268,192.168.70.129,8081,,L,,0.0,0.0
,172,1781547925.122018,1781547925.220778,TCP,192.168.70.129,8081,192.168.70.150,43268,,L,,0.0,0.0
87,173,1781547926.225916,1781547926.324669,TCP,192.168.70.150,43274,192.168.70.129,8081,,L,,0.0,0.0
,174,1781547926.226346,1781547926.324652,TCP,192.168.70.129,8081,192.168.70.150,43274,,L,,0.0,0.0
88,175,1781547927.329524,1781547927.427318,TCP,192.168.70.150,43288,192.168.70.129,8081,,L,,0.0,0.0
,176,1781547927.329903,1781547927.427302,TCP,192.168.70.129,8081,192.168.70.150,43288,,L,,0.0,0.0
89,177,1781547928.432069,1781547928.530050,TCP,192.168.70.150,59128,192.168.70.129,8081,,L,,0.0,0.0
,178,1781547928.432501,1781547928.530034,TCP,192.168.70.129,8081,192.168.70.150,59128,,L,,0.0,0.0
90,179,1781547929.535442,1781547929.632061,TCP,192.168.70.150,59136,192.168.70.129,8081,,L,,0.0,0.0
,180,1781547929.535764,1781547929.632046,TCP,192.168.70.129,8081,192.168.70.150,59136,,L,,0.0,0.0
91,181,1781547930.637242,1781547930.735156,TCP,192.168.70.150,59142,192.168.70.129,8081,,L,,0.0,0.0
,182,1781547930.637604,1781547930.735139,TCP,192.168.70.129,8081,192.168.70.150,59142,,L,,0.0,0.0
92,183,1781547931.740849,1781547931.838044,TCP,192.168.70.150,59146,192.168.70.129,8081,,L,,0.0,0.0
,184,1781547931.741192,1781547931.838028,TCP,192.168.70.129,8081,192.168.70.150,59146,,L,,0.0,0.0
93,185,1781547932.843757,1781547932.943198,TCP,192.168.70.150,59156,192.168.70.129,8081,,L,,0.0,0.0
,186,1781547932.844006,1781547932.943184,TCP,192.168.70.129,8081,192.168.70.150,59156,,L,,0.0,0.0
94,187,1781547933.948729,1781547934.051155,TCP,192.168.70.150,59168,192.168.70.129,8081,,L,,0.0,0.0
,188,1781547933.949266,1781547934.051135,TCP,192.168.70.129,8081,192.168.70.150,59168,,L,,0.0,0.0
95,189,1781547935.054566,1781547935.152582,TCP,192.168.70.150,59184,192.168.70.129,8081,,L,,0.0,0.0
,190,1781547935.055281,1781547935.152562,TCP,192.168.70.129,8081,192.168.70.150,59184,,L,,0.0,0.0
96,191,1781547936.158488,1781547936.255255,TCP,192.168.70.150,59190,192.168.70.129,8081,,L,,0.0,0.0
,192,1781547936.158762,1781547936.255239,TCP,192.168.70.129,8081,192.168.70.150,59190,,L,,0.0,0.0
97,193,1781547937.260194,1781547937.360698,TCP,192.168.70.150,59204,192.168.70.129,8081,,L,,0.0,0.0
,194,1781547937.260594,1781547937.360681,TCP,192.168.70.129,8081,192.168.70.150,59204,,L,,0.0,0.0
98,195,1781547938.363482,1781547938.460860,TCP,192.168.70.150,55076,192.168.70.129,8081,,L,,0.0,0.0
,196,1781547938.363800,1781547938.460844,TCP,192.168.70.129,8081,192.168.70.150,55076,,L,,0.0,0.0
99,197,1781547939.466599,1781547939.566644,TCP,192.168.70.150,55088,192.168.70.129,8081,,L,,0.0,0.0
,198,1781547939.466899,1781547939.566628,TCP,192.168.70.129,8081,192.168.70.150,55088,,L,,0.0,0.0
100,199,1781547940.571803,1781547940.670590,TCP,192.168.70.150,55092,192.168.70.129,8081,,L,,0.0,0.0
,200,1781547940.572156,1781547940.670572,TCP,192.168.70.129,8081,192.168.70.150,55092,,L,,0.0,0.0
101,201,1781547941.677150,1781547941.772963,TCP,192.168.70.150,55104,192.168.70.129,8081,,L,,0.0,0.0
,202,1781547941.678077,1781547941.772918,TCP,192.168.70.129,8081,192.168.70.150,55104,,L,,0.0,0.0
102,203,1781547942.779099,1781547942.875266,TCP,192.168.70.150,55108,192.168.70.129,8081,,L,,0.0,0.0
,204,1781547942.779540,1781547942.875250,TCP,192.168.70.129,8081,192.168.70.150,55108,,L,,0.0,0.0
103,205,1781547943.880565,1781547943.977987,TCP,192.168.70.150,55122,192.168.70.129,8081,,L,,0.0,0.0
,206,1781547943.880919,1781547943.977970,TCP,192.168.70.129,8081,192.168.70.150,55122,,L,,0.0,0.0
104,207,1781547944.984974,1781547945.083300,TCP,192.168.70.150,55130,192.168.70.129,8081,,L,,0.0,0.0
,208,1781547944.985510,1781547945.083284,TCP,192.168.70.129,8081,192.168.70.150,55130,,L,,0.0,0.0
105,209,1781547946.088095,1781547946.187853,TCP,192.168.70.150,55132,192.168.70.129,8081,,L,,0.0,0.0
,210,1781547946.088463,1781547946.187838,TCP,192.168.70.129,8081,192.168.70.150,55132,,L,,0.0,0.0
106,211,1781547947.194429,1781547947.290792,TCP,192.168.70.150,55142,192.168.70.129,8081,,L,,0.0,0.0
,212,1781547947.194951,1781547947.290776,TCP,192.168.70.129,8081,192.168.70.150,55142,,L,,0.0,0.0
107,213,1781547948.296310,1781547948.393469,TCP,192.168.70.150,53384,192.168.70.129,8081,,L,,0.0,0.0
,214,1781547948.296589,1781547948.393452,TCP,192.168.70.129,8081,192.168.70.150,53384,,L,,0.0,0.0
108,215,1781547949.398876,1781547949.501598,TCP,192.168.70.150,53390,192.168.70.129,8081,,L,,0.0,0.0
,216,1781547949.399143,1781547949.501578,TCP,192.168.70.129,8081,192.168.70.150,53390,,L,,0.0,0.0
109,217,1781547950.506778,1781547950.603338,TCP,192.168.70.150,53396,192.168.70.129,8081,,L,,0.0,0.0
,218,1781547950.507210,1781547950.603306,TCP,192.168.70.129,8081,192.168.70.150,53396,,L,,0.0,0.0
110,219,1781547951.611961,1781547951.715102,TCP,192.168.70.150,53402,192.168.70.129,8081,,L,,0.0,0.0
,220,1781547951.612383,1781547951.715060,TCP,192.168.70.129,8081,192.168.70.150,53402,,L,,0.0,0.0
111,221,1781547952.719775,1781547952.809526,TCP,192.168.70.150,53412,192.168.70.129,8081,,L,,0.0,0.0
,222,1781547952.720385,1781547952.809509,TCP,192.168.70.129,8081,192.168.70.150,53412,,L,,0.0,0.0
112,223,1781547953.815274,1781547953.913307,TCP,192.168.70.150,53426,192.168.70.129,8081,,L,,0.0,0.0
,224,1781547953.815802,1781547953.913291,TCP,192.168.70.129,8081,192.168.70.150,53426,,L,,0.0,0.0
113,225,1781547954.918111,1781547955.015655,TCP,192.168.70.150,53432,192.168.70.129,8081,,L,,0.0,0.0
,226,1781547954.918562,1781547955.015637,TCP,192.168.70.129,8081,192.168.70.150,53432,,L,,0.0,0.0
114,227,1781547956.022987,1781547956.117528,TCP,192.168.70.150,53436,192.168.70.129,8081,,L,,0.0,0.0
,228,1781547956.023395,1781547956.117511,TCP,192.168.70.129,8081,192.168.70.150,53436,,L,,0.0,0.0
115,229,1781547957.123809,1781547957.224341,TCP,192.168.70.150,53450,192.168.70.129,8081,,L,,0.0,0.0
,230,1781547957.124182,1781547957.224325,TCP,192.168.70.129,8081,192.168.70.150,53450,,L,,0.0,0.0
116,231,1781547958.229882,1781547958.323805,TCP,192.168.70.150,36230,192.168.70.129,8081,,L,,0.0,0.0
,232,1781547958.230265,1781547958.323769,TCP,192.168.70.129,8081,192.168.70.150,36230,,L,,0.0,0.0
117,233,1781547959.331967,1781547959.425232,TCP,192.168.70.150,36234,192.168.70.129,8081,,L,,0.0,0.0
,234,1781547959.332270,1781547959.425217,TCP,192.168.70.129,8081,192.168.70.150,36234,,L,,0.0,0.0
118,235,1781547960.432496,1781547960.529071,TCP,192.168.70.150,36240,192.168.70.129,8081,,L,,0.0,0.0
,236,1781547960.432994,1781547960.529056,TCP,192.168.70.129,8081,192.168.70.150,36240,,L,,0.0,0.0
119,237,1781547961.537122,1781547961.633148,TCP,192.168.70.150,36250,192.168.70.129,8081,,L,,0.0,0.0
,238,1781547961.537460,1781547961.633131,TCP,192.168.70.129,8081,192.168.70.150,36250,,L,,0.0,0.0
120,239,1781547962.639777,1781547962.735980,TCP,192.168.70.150,36258,192.168.70.129,8081,,L,,0.0,0.0
,240,1781547962.640015,1781547962.735963,TCP,192.168.70.129,8081,192.168.70.150,36258,,L,,0.0,0.0
