Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,52,1779904560.331556,1779904560.333928,TCP,127.0.0.1,8081,127.0.0.1,60494,,L,,0.0,0.0
27,53,1779904560.335249,1779904560.336693,TCP,127.0.0.1,60510,127.0.0.1,8081,,P,T0891,146.0,1.0
,54,1779904560.335258,1779904560.336684,TCP,127.0.0.1,8081,127.0.0.1,60510,,L,,0.0,0.0
28,55,1779904561.341764,1779904561.344820,TCP,127.0.0.1,60520,127.0.0.1,8081,,P,T0891,146.0,1.0
,56,1779904561.341784,1779904561.344806,TCP,127.0.0.1,8081,127.0.0.1,60520,,L,,0.0,0.0
29,57,1779904561.348526,1779904561.349904,TCP,127.0.0.1,60532,127.0.0.1,8081,,P,T0891,146.0,1.0
,58,1779904561.348536,1779904561.349891,TCP,127.0.0.1,8081,127.0.0.1,60532,,L,,0.0,0.0
30,59,1779904562.353726,1779904562.357417,TCP,127.0.0.1,60538,127.0.0.1,8081,,P,T0891,146.0,1.0
,60,1779904562.353742,1779904562.357402,TCP,127.0.0.1,8081,127.0.0.1,60538,,L,,0.0,0.0
31,61,1779904562.359288,1779904622.931751,TCP,127.0.0.1,60546,127.0.0.1,8081,,P,T0891,146.0,1.0
,62,1779904562.359297,1779904622.931738,TCP,127.0.0.1,8081,127.0.0.1,60546,,L,,0.0,0.0
32,63,1779904563.364033,1779904563.366712,TCP,127.0.0.1,60560,127.0.0.1,8081,,P,T0891,146.0,1.0
,64,1779904563.364045,1779904563.366699,TCP,127.0.0.1,8081,127.0.0.1,60560,,L,,0.0,0.0
33,65,1779904563.368222,1779904563.369786,TCP,127.0.0.1,60562,127.0.0.1,8081,,P,T0891,146.0,1.0
,66,1779904563.368231,1779904563.369775,TCP,127.0.0.1,8081,127.0.0.1,60562,,L,,0.0,0.0
34,67,1779904564.372273,1779904564.374434,TCP,127.0.0.1,32824,127.0.0.1,8081,,P,T0891,146.0,1.0
,68,1779904564.372285,1779904564.374423,TCP,127.0.0.1,8081,127.0.0.1,32824,,L,,0.0,0.0
35,69,1779904564.377424,1779904564.379183,TCP,127.0.0.1,32830,127.0.0.1,8081,,P,T0891,146.0,1.0
,70,1779904564.377434,1779904564.379169,TCP,127.0.0.1,8081,127.0.0.1,32830,,L,,0.0,0.0
36,71,1779904565.381900,1779904565.384660,TCP,127.0.0.1,32832,127.0.0.1,8081,,P,T0891,146.0,1.0
,72,1779904565.381914,1779904565.384645,TCP,127.0.0.1,8081,127.0.0.1,32832,,L,,0.0,0.0
37,73,1779904565.387076,1779904565.388868,TCP,127.0.0.1,32838,127.0.0.1,8081,,P,T0891,146.0,1.0
,74,1779904565.387087,1779904565.388835,TCP,127.0.0.1,8081,127.0.0.1,32838,,L,,0.0,0.0
38,75,1779904566.391525,1779904566.393879,TCP,127.0.0.1,32842,127.0.0.1,8081,,P,T0891,146.0,1.0
,76,1779904566.391536,1779904566.393867,TCP,127.0.0.1,8081,127.0.0.1,32842,,L,,0.0,0.0
39,77,1779904566.396625,1779904566.398568,TCP,127.0.0.1,32858,127.0.0.1,8081,,P,T0891,146.0,1.0
,78,1779904566.396639,1779904566.398553,TCP,127.0.0.1,8081,127.0.0.1,32858,,L,,0.0,0.0
40,79,1779904567.401574,1779904567.404368,TCP,127.0.0.1,32862,127.0.0.1,8081,,P,T0891,146.0,1.0
,80,1779904567.401588,1779904567.404352,TCP,127.0.0.1,8081,127.0.0.1,32862,,L,,0.0,0.0
41,81,1779904567.406510,1779904567.408384,TCP,127.0.0.1,32868,127.0.0.1,8081,,P,T0891,146.0,1.0
,82,1779904567.406520,1779904567.408370,TCP,127.0.0.1,8081,127.0.0.1,32868,,L,,0.0,0.0
42,83,1779904568.411524,1779904568.414570,TCP,127.0.0.1,32880,127.0.0.1,8081,,P,T0891,146.0,1.0
,84,1779904568.411536,1779904568.414555,TCP,127.0.0.1,8081,127.0.0.1,32880,,L,,0.0,0.0
43,85,1779904568.417634,1779904568.419753,TCP,127.0.0.1,32886,127.0.0.1,8081,,P,T0891,146.0,1.0
,86,1779904568.417642,1779904568.419742,TCP,127.0.0.1,8081,127.0.0.1,32886,,L,,0.0,0.0
44,87,1779904569.427113,1779904569.430409,TCP,127.0.0.1,32900,127.0.0.1,8081,,P,T0891,146.0,1.0
,88,1779904569.427125,1779904569.430393,TCP,127.0.0.1,8081,127.0.0.1,32900,,L,,0.0,0.0
45,89,1779904569.433054,1779904569.434665,TCP,127.0.0.1,32914,127.0.0.1,8081,,P,T0891,146.0,1.0
,90,1779904569.433063,1779904569.434655,TCP,127.0.0.1,8081,127.0.0.1,32914,,L,,0.0,0.0
46,91,1779904570.437417,1779904570.440005,TCP,127.0.0.1,32930,127.0.0.1,8081,,P,T0891,146.0,1.0
,92,1779904570.437430,1779904570.439990,TCP,127.0.0.1,8081,127.0.0.1,32930,,L,,0.0,0.0
47,93,1779904570.441551,1779904570.444010,TCP,127.0.0.1,32946,127.0.0.1,8081,,P,T0891,146.0,1.0
,94,1779904570.441561,1779904570.443999,TCP,127.0.0.1,8081,127.0.0.1,32946,,L,,0.0,0.0
48,95,1779904571.446464,1779904571.448775,TCP,127.0.0.1,32956,127.0.0.1,8081,,P,T0891,146.0,1.0
,96,1779904571.446476,1779904571.448764,TCP,127.0.0.1,8081,127.0.0.1,32956,,L,,0.0,0.0
49,97,1779904571.450623,1779904571.452728,TCP,127.0.0.1,32972,127.0.0.1,8081,,P,T0891,146.0,1.0
,98,1779904571.450632,1779904571.452715,TCP,127.0.0.1,8081,127.0.0.1,32972,,L,,0.0,0.0
50,99,1779904572.455353,1779904572.458003,TCP,127.0.0.1,32988,127.0.0.1,8081,,P,T0891,146.0,1.0
,100,1779904572.455367,1779904572.457990,TCP,127.0.0.1,8081,127.0.0.1,32988,,L,,0.0,0.0
51,101,1779904572.459964,1779904572.461546,TCP,127.0.0.1,33000,127.0.0.1,8081,,P,T0891,146.0,1.0
,102,1779904572.459972,1779904572.461535,TCP,127.0.0.1,8081,127.0.0.1,33000,,L,,0.0,0.0
52,103,1779904573.464566,1779904573.467183,TCP,127.0.0.1,33004,127.0.0.1,8081,,P,T0891,146.0,1.0
,104,1779904573.464578,1779904573.467168,TCP,127.0.0.1,8081,127.0.0.1,33004,,L,,0.0,0.0
53,105,1779904573.468930,1779904573.470647,TCP,127.0.0.1,33018,127.0.0.1,8081,,P,T0891,146.0,1.0
,106,1779904573.468938,1779904573.470638,TCP,127.0.0.1,8081,127.0.0.1,33018,,L,,0.0,0.0
54,107,1779904574.475331,1779904574.479613,TCP,127.0.0.1,60228,127.0.0.1,8081,,P,T0891,146.0,1.0
,108,1779904574.475345,1779904574.479598,TCP,127.0.0.1,8081,127.0.0.1,60228,,L,,0.0,0.0
55,109,1779904574.480653,1779904574.482869,TCP,127.0.0.1,60236,127.0.0.1,8081,,P,T0891,146.0,1.0
,110,1779904574.480662,1779904574.482855,TCP,127.0.0.1,8081,127.0.0.1,60236,,L,,0.0,0.0
56,111,1779904575.486151,1779904575.488728,TCP,127.0.0.1,60248,127.0.0.1,8081,,P,T0891,146.0,1.0
,112,1779904575.486165,1779904575.488712,TCP,127.0.0.1,8081,127.0.0.1,60248,,L,,0.0,0.0
57,113,1779904575.490042,1779904575.491827,TCP,127.0.0.1,60262,127.0.0.1,8081,,P,T0891,146.0,1.0
,114,1779904575.490050,1779904575.491814,TCP,127.0.0.1,8081,127.0.0.1,60262,,L,,0.0,0.0
58,115,1779904576.494428,1779904576.496876,TCP,127.0.0.1,60276,127.0.0.1,8081,,P,T0891,146.0,1.0
,116,1779904576.494440,1779904576.496863,TCP,127.0.0.1,8081,127.0.0.1,60276,,L,,0.0,0.0
59,117,1779904576.498613,1779904576.499990,TCP,127.0.0.1,60290,127.0.0.1,8081,,P,T0891,146.0,1.0
,118,1779904576.498621,1779904576.499981,TCP,127.0.0.1,8081,127.0.0.1,60290,,L,,0.0,0.0
60,119,1779904577.502918,1779904577.505559,TCP,127.0.0.1,60296,127.0.0.1,8081,,P,T0891,146.0,1.0
,120,1779904577.502930,1779904577.505548,TCP,127.0.0.1,8081,127.0.0.1,60296,,L,,0.0,0.0
61,121,1779904577.507296,1779904577.508814,TCP,127.0.0.1,60304,127.0.0.1,8081,,P,T0891,146.0,1.0
,122,1779904577.507305,1779904577.508804,TCP,127.0.0.1,8081,127.0.0.1,60304,,L,,0.0,0.0
62,123,1779904578.513277,1779904578.515417,TCP,127.0.0.1,60320,127.0.0.1,8081,,P,T0891,146.0,1.0
,124,1779904578.513289,1779904578.515406,TCP,127.0.0.1,8081,127.0.0.1,60320,,L,,0.0,0.0
63,125,1779904578.517126,1779904578.518589,TCP,127.0.0.1,60332,127.0.0.1,8081,,P,T0891,146.0,1.0
,126,1779904578.517135,1779904578.518580,TCP,127.0.0.1,8081,127.0.0.1,60332,,L,,0.0,0.0
64,127,1779904579.521915,1779904579.524051,TCP,127.0.0.1,60334,127.0.0.1,8081,,P,T0891,146.0,1.0
,128,1779904579.521927,1779904579.524041,TCP,127.0.0.1,8081,127.0.0.1,60334,,L,,0.0,0.0
65,129,1779904579.526489,1779904579.528551,TCP,127.0.0.1,60346,127.0.0.1,8081,,P,T0891,146.0,1.0
,130,1779904579.526498,1779904579.528539,TCP,127.0.0.1,8081,127.0.0.1,60346,,L,,0.0,0.0
66,131,1779904580.531627,1779904580.533842,TCP,127.0.0.1,60348,127.0.0.1,8081,,P,T0891,146.0,1.0
,132,1779904580.531640,1779904580.533830,TCP,127.0.0.1,8081,127.0.0.1,60348,,L,,0.0,0.0
67,133,1779904580.536644,1779904580.538383,TCP,127.0.0.1,60350,127.0.0.1,8081,,P,T0891,146.0,1.0
,134,1779904580.536652,1779904580.538371,TCP,127.0.0.1,8081,127.0.0.1,60350,,L,,0.0,0.0
68,135,1779904581.541527,1779904581.544844,TCP,127.0.0.1,60366,127.0.0.1,8081,,P,T0891,146.0,1.0
,136,1779904581.541540,1779904581.544829,TCP,127.0.0.1,8081,127.0.0.1,60366,,L,,0.0,0.0
69,137,1779904581.546050,1779904581.548169,TCP,127.0.0.1,60370,127.0.0.1,8081,,P,T0891,146.0,1.0
,138,1779904581.546058,1779904581.548073,TCP,127.0.0.1,8081,127.0.0.1,60370,,L,,0.0,0.0
70,139,1779904582.550402,1779904582.553115,TCP,127.0.0.1,60380,127.0.0.1,8081,,P,T0891,146.0,1.0
,140,1779904582.550414,1779904582.553101,TCP,127.0.0.1,8081,127.0.0.1,60380,,L,,0.0,0.0
71,141,1779904583.559066,1779904583.561449,TCP,127.0.0.1,60394,127.0.0.1,8081,,P,T0891,146.0,1.0
,142,1779904583.559078,1779904583.561434,TCP,127.0.0.1,8081,127.0.0.1,60394,,L,,0.0,0.0
72,143,1779904583.562552,1779904583.564287,TCP,127.0.0.1,60402,127.0.0.1,8081,,P,T0891,146.0,1.0
,144,1779904583.562560,1779904583.564275,TCP,127.0.0.1,8081,127.0.0.1,60402,,L,,0.0,0.0
73,145,1779904584.566978,1779904584.570343,TCP,127.0.0.1,49264,127.0.0.1,8081,,P,T0891,146.0,1.0
,146,1779904584.566991,1779904584.570321,TCP,127.0.0.1,8081,127.0.0.1,49264,,L,,0.0,0.0
74,147,1779904584.572914,1779904584.576761,TCP,127.0.0.1,49270,127.0.0.1,8081,,P,T0891,146.0,1.0
,148,1779904584.572923,1779904584.576748,TCP,127.0.0.1,8081,127.0.0.1,49270,,L,,0.0,0.0
75,149,1779904585.578196,1779904585.580441,TCP,127.0.0.1,49272,127.0.0.1,8081,,P,T0891,146.0,1.0
,150,1779904585.578209,1779904585.580430,TCP,127.0.0.1,8081,127.0.0.1,49272,,L,,0.0,0.0
76,151,1779904585.582122,1779904585.583615,TCP,127.0.0.1,49280,127.0.0.1,8081,,P,T0891,146.0,1.0
,152,1779904585.582130,1779904585.583602,TCP,127.0.0.1,8081,127.0.0.1,49280,,L,,0.0,0.0
77,153,1779904586.586615,1779904586.588960,TCP,127.0.0.1,49292,127.0.0.1,8081,,P,T0891,146.0,1.0
,154,1779904586.586627,1779904586.588948,TCP,127.0.0.1,8081,127.0.0.1,49292,,L,,0.0,0.0
78,155,1779904586.590895,1779904586.592094,TCP,127.0.0.1,49296,127.0.0.1,8081,,P,T0891,146.0,1.0
,156,1779904586.590903,1779904586.592084,TCP,127.0.0.1,8081,127.0.0.1,49296,,L,,0.0,0.0
79,157,1779904587.595582,1779904587.598843,TCP,127.0.0.1,49312,127.0.0.1,8081,,P,T0891,146.0,1.0
,158,1779904587.595598,1779904587.598826,TCP,127.0.0.1,8081,127.0.0.1,49312,,L,,0.0,0.0
80,159,1779904587.600170,1779904587.602189,TCP,127.0.0.1,49314,127.0.0.1,8081,,P,T0891,146.0,1.0
,160,1779904587.600183,1779904587.602138,TCP,127.0.0.1,8081,127.0.0.1,49314,,L,,0.0,0.0
81,161,1779904588.604603,1779904588.607216,TCP,127.0.0.1,49326,127.0.0.1,8081,,P,T0891,146.0,1.0
,162,1779904588.604615,1779904588.607202,TCP,127.0.0.1,8081,127.0.0.1,49326,,L,,0.0,0.0
82,163,1779904588.608382,1779904588.610044,TCP,127.0.0.1,49338,127.0.0.1,8081,,P,T0891,146.0,1.0
,164,1779904588.608389,1779904588.610032,TCP,127.0.0.1,8081,127.0.0.1,49338,,L,,0.0,0.0
83,165,1779904589.612484,1779904589.615881,TCP,127.0.0.1,49350,127.0.0.1,8081,,P,T0891,146.0,1.0
,166,1779904589.612496,1779904589.615866,TCP,127.0.0.1,8081,127.0.0.1,49350,,L,,0.0,0.0
84,167,1779904589.617444,1779904589.618978,TCP,127.0.0.1,49358,127.0.0.1,8081,,P,T0891,146.0,1.0
,168,1779904589.617452,1779904589.618965,TCP,127.0.0.1,8081,127.0.0.1,49358,,L,,0.0,0.0
85,169,1779904590.622121,1779904590.624215,TCP,127.0.0.1,49370,127.0.0.1,8081,,P,T0891,146.0,1.0
,170,1779904590.622132,1779904590.624201,TCP,127.0.0.1,8081,127.0.0.1,49370,,L,,0.0,0.0
86,171,1779904590.626045,1779904590.627584,TCP,127.0.0.1,49380,127.0.0.1,8081,,P,T0891,146.0,1.0
,172,1779904590.626052,1779904590.627572,TCP,127.0.0.1,8081,127.0.0.1,49380,,L,,0.0,0.0
87,173,1779904591.630071,1779904591.632501,TCP,127.0.0.1,49394,127.0.0.1,8081,,P,T0891,146.0,1.0
,174,1779904591.630087,1779904591.632486,TCP,127.0.0.1,8081,127.0.0.1,49394,,L,,0.0,0.0
88,175,1779904591.634153,1779904591.635627,TCP,127.0.0.1,49410,127.0.0.1,8081,,P,T0891,146.0,1.0
,176,1779904591.634161,1779904591.635616,TCP,127.0.0.1,8081,127.0.0.1,49410,,L,,0.0,0.0
89,177,1779904592.639422,1779904592.641824,TCP,127.0.0.1,49416,127.0.0.1,8081,,P,T0891,146.0,1.0
,178,1779904592.639436,1779904592.641811,TCP,127.0.0.1,8081,127.0.0.1,49416,,L,,0.0,0.0
90,179,1779904592.643853,1779904592.645578,TCP,127.0.0.1,49428,127.0.0.1,8081,,P,T0891,146.0,1.0
,180,1779904592.643861,1779904592.645566,TCP,127.0.0.1,8081,127.0.0.1,49428,,L,,0.0,0.0
91,181,1779904593.648701,1779904593.651420,TCP,127.0.0.1,49442,127.0.0.1,8081,,P,T0891,146.0,1.0
,182,1779904593.648715,1779904593.651409,TCP,127.0.0.1,8081,127.0.0.1,49442,,L,,0.0,0.0
92,183,1779904593.652974,1779904593.655009,TCP,127.0.0.1,49450,127.0.0.1,8081,,P,T0891,146.0,1.0
,184,1779904593.652981,1779904593.654997,TCP,127.0.0.1,8081,127.0.0.1,49450,,L,,0.0,0.0
93,185,1779904594.657712,1779904594.660560,TCP,127.0.0.1,48552,127.0.0.1,8081,,P,T0891,146.0,1.0
,186,1779904594.657725,1779904594.660546,TCP,127.0.0.1,8081,127.0.0.1,48552,,L,,0.0,0.0
94,187,1779904594.662974,1779904594.665042,TCP,127.0.0.1,48560,127.0.0.1,8081,,P,T0891,146.0,1.0
,188,1779904594.662983,1779904594.665029,TCP,127.0.0.1,8081,127.0.0.1,48560,,L,,0.0,0.0
95,189,1779904595.667817,1779904595.672159,TCP,127.0.0.1,48562,127.0.0.1,8081,,P,T0891,146.0,1.0
,190,1779904595.667833,1779904595.672145,TCP,127.0.0.1,8081,127.0.0.1,48562,,L,,0.0,0.0
96,191,1779904595.674002,1779904595.675803,TCP,127.0.0.1,48570,127.0.0.1,8081,,P,T0891,146.0,1.0
,192,1779904595.674010,1779904595.675790,TCP,127.0.0.1,8081,127.0.0.1,48570,,L,,0.0,0.0
97,193,1779904596.678592,1779904596.680743,TCP,127.0.0.1,48582,127.0.0.1,8081,,P,T0891,146.0,1.0
,194,1779904596.678605,1779904596.680732,TCP,127.0.0.1,8081,127.0.0.1,48582,,L,,0.0,0.0
98,195,1779904596.682891,1779904596.684507,TCP,127.0.0.1,48590,127.0.0.1,8081,,P,T0891,146.0,1.0
,196,1779904596.682899,1779904596.684495,TCP,127.0.0.1,8081,127.0.0.1,48590,,L,,0.0,0.0
99,197,1779904597.686991,1779904597.689600,TCP,127.0.0.1,48600,127.0.0.1,8081,,P,T0891,146.0,1.0
,198,1779904597.687003,1779904597.689585,TCP,127.0.0.1,8081,127.0.0.1,48600,,L,,0.0,0.0
100,199,1779904597.691180,1779904597.694166,TCP,127.0.0.1,48614,127.0.0.1,8081,,P,T0891,146.0,1.0
,200,1779904597.691190,1779904597.694153,TCP,127.0.0.1,8081,127.0.0.1,48614,,L,,0.0,0.0
101,201,1779904598.697716,1779904598.700586,TCP,127.0.0.1,48624,127.0.0.1,8081,,P,T0891,146.0,1.0
,202,1779904598.697728,1779904598.700572,TCP,127.0.0.1,8081,127.0.0.1,48624,,L,,0.0,0.0
102,203,1779904598.701555,1779904598.703571,TCP,127.0.0.1,48632,127.0.0.1,8081,,P,T0891,146.0,1.0
,204,1779904598.701563,1779904598.703558,TCP,127.0.0.1,8081,127.0.0.1,48632,,L,,0.0,0.0
103,205,1779904599.706416,1779904599.709210,TCP,127.0.0.1,48640,127.0.0.1,8081,,P,T0891,146.0,1.0
,206,1779904599.706428,1779904599.709196,TCP,127.0.0.1,8081,127.0.0.1,48640,,L,,0.0,0.0
104,207,1779904599.710409,1779904599.713287,TCP,127.0.0.1,48650,127.0.0.1,8081,,P,T0891,146.0,1.0
,208,1779904599.710418,1779904599.713274,TCP,127.0.0.1,8081,127.0.0.1,48650,,L,,0.0,0.0
105,209,1779904600.715379,1779904600.719613,TCP,127.0.0.1,48654,127.0.0.1,8081,,P,T0891,146.0,1.0
,210,1779904600.715402,1779904600.719587,TCP,127.0.0.1,8081,127.0.0.1,48654,,L,,0.0,0.0
106,211,1779904600.723375,1779904600.725054,TCP,127.0.0.1,48664,127.0.0.1,8081,,P,T0891,146.0,1.0
,212,1779904600.723388,1779904600.725040,TCP,127.0.0.1,8081,127.0.0.1,48664,,L,,0.0,0.0
107,213,1779904601.728193,1779904601.731674,TCP,127.0.0.1,48668,127.0.0.1,8081,,P,T0891,146.0,1.0
,214,1779904601.728206,1779904601.731658,TCP,127.0.0.1,8081,127.0.0.1,48668,,L,,0.0,0.0
108,215,1779904601.732977,1779904601.735002,TCP,127.0.0.1,48670,127.0.0.1,8081,,P,T0891,146.0,1.0
,216,1779904601.732985,1779904601.734992,TCP,127.0.0.1,8081,127.0.0.1,48670,,L,,0.0,0.0
109,217,1779904602.737853,1779904602.740071,TCP,127.0.0.1,48684,127.0.0.1,8081,,P,T0891,146.0,1.0
,218,1779904602.737865,1779904602.740057,TCP,127.0.0.1,8081,127.0.0.1,48684,,L,,0.0,0.0
110,219,1779904602.741622,1779904602.743120,TCP,127.0.0.1,48698,127.0.0.1,8081,,P,T0891,146.0,1.0
,220,1779904602.741630,1779904602.743111,TCP,127.0.0.1,8081,127.0.0.1,48698,,L,,0.0,0.0
111,221,1779904603.745940,1779904603.748768,TCP,127.0.0.1,48708,127.0.0.1,8081,,P,T0891,146.0,1.0
,222,1779904603.745953,1779904603.748753,TCP,127.0.0.1,8081,127.0.0.1,48708,,L,,0.0,0.0
112,223,1779904603.750540,1779904603.752236,TCP,127.0.0.1,48714,127.0.0.1,8081,,P,T0891,146.0,1.0
,224,1779904603.750547,1779904603.752227,TCP,127.0.0.1,8081,127.0.0.1,48714,,L,,0.0,0.0
113,225,1779904604.755004,1779904604.758379,TCP,127.0.0.1,60766,127.0.0.1,8081,,P,T0891,146.0,1.0
,226,1779904604.755016,1779904604.758364,TCP,127.0.0.1,8081,127.0.0.1,60766,,L,,0.0,0.0
114,227,1779904604.759151,1779904604.760247,TCP,127.0.0.1,60772,127.0.0.1,8081,,P,T0891,146.0,1.0
,228,1779904604.759159,1779904604.760239,TCP,127.0.0.1,8081,127.0.0.1,60772,,L,,0.0,0.0
115,229,1779904605.763918,1779904605.767358,TCP,127.0.0.1,60782,127.0.0.1,8081,,P,T0891,146.0,1.0
,230,1779904605.763932,1779904605.767342,TCP,127.0.0.1,8081,127.0.0.1,60782,,L,,0.0,0.0
116,231,1779904605.769435,1779904605.771027,TCP,127.0.0.1,60786,127.0.0.1,8081,,P,T0891,146.0,1.0
,232,1779904605.769443,1779904605.770788,TCP,127.0.0.1,8081,127.0.0.1,60786,,L,,0.0,0.0
117,233,1779904606.775662,1779904606.778314,TCP,127.0.0.1,60798,127.0.0.1,8081,,P,T0891,146.0,1.0
,234,1779904606.775675,1779904606.778300,TCP,127.0.0.1,8081,127.0.0.1,60798,,L,,0.0,0.0
