Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
44,73,1722880168.716830,1722880168.729963,TCP,192.168.1.241,32778,192.168.1.195,4840,,P,T0846,1.0,40.0
,74,1722880168.719812,1722880168.733587,TCP,192.168.1.195,4840,192.168.1.241,32778,,L,,0.0,0.0
45,75,1722880168.730005,1722880168.747201,TCP,192.168.1.241,32794,192.168.1.195,4840,,P,T0846,1.0,40.0
,76,1722880168.733868,1722880168.749399,TCP,192.168.1.195,4840,192.168.1.241,32794,,L,,0.0,0.0
46,77,1722880168.847643,1722880171.269886,TCP,192.168.1.241,51474,192.168.1.195,4840,,L,,0.0,0.0
,78,1722880168.850541,1722880171.269871,TCP,192.168.1.195,4840,192.168.1.241,51474,,L,,0.0,0.0
47,79,1722880168.948225,1722880171.370810,TCP,192.168.1.241,51475,192.168.1.195,4840,,L,,0.0,0.0
,80,1722880168.950764,1722880171.370796,TCP,192.168.1.195,4840,192.168.1.241,51475,,L,,0.0,0.0
48,81,1722880169.048864,1722880171.473095,TCP,192.168.1.241,51476,192.168.1.195,4840,,L,,0.0,0.0
,82,1722880169.051404,1722880171.473076,TCP,192.168.1.195,4840,192.168.1.241,51476,,L,,0.0,0.0
49,83,1722880169.149461,1722880171.571785,TCP,192.168.1.241,51477,192.168.1.195,4840,,L,,0.0,0.0
,84,1722880169.152040,1722880171.571770,TCP,192.168.1.195,4840,192.168.1.241,51477,,L,,0.0,0.0
50,85,1722880169.250106,1722880171.672603,TCP,192.168.1.241,51478,192.168.1.195,4840,,L,,0.0,0.0
,86,1722880169.252707,1722880171.672587,TCP,192.168.1.195,4840,192.168.1.241,51478,,L,,0.0,0.0
51,87,1722880169.350638,1722880171.773214,TCP,192.168.1.241,51479,192.168.1.195,4840,,L,,0.0,0.0
,88,1722880169.353577,1722880171.773162,TCP,192.168.1.195,4840,192.168.1.241,51479,,L,,0.0,0.0
52,89,1722880169.376016,1722880169.376016,ICMP,192.168.1.241,,192.168.1.195,,31314,L,,0.0,0.0
,90,1722880169.379143,1722880169.379143,ICMP,192.168.1.195,,192.168.1.241,,31314,L,,0.0,0.0
53,91,1722880169.401442,1722880169.401442,ICMP,192.168.1.241,,192.168.1.195,,31315,L,,0.0,0.0
,92,1722880169.404586,1722880169.404586,ICMP,192.168.1.195,,192.168.1.241,,31315,L,,0.0,0.0
54,93,1722880169.426783,1722880169.987328,UDP,192.168.1.241,51551,192.168.1.195,31454,,L,,0.0,0.0
55,94,1722880169.452216,1722880171.875378,TCP,192.168.1.241,51486,192.168.1.195,4840,,L,,0.0,0.0
,95,1722880169.455652,1722880171.875324,TCP,192.168.1.195,4840,192.168.1.241,51486,,L,,0.0,0.0
56,96,1722880169.477600,1722880172.435829,TCP,192.168.1.241,51488,192.168.1.195,4840,,L,,0.0,0.0
57,97,1722880169.502996,1722880172.461152,TCP,192.168.1.241,51489,192.168.1.195,4840,,L,,0.0,0.0
58,98,1722880169.528407,1722880172.486522,TCP,192.168.1.241,51490,192.168.1.195,4840,,L,,0.0,0.0
59,99,1722880169.553779,1722880170.090008,TCP,192.168.1.241,51491,192.168.1.195,43613,,L,,0.0,0.0
60,100,1722880169.578906,1722880170.115338,TCP,192.168.1.241,51492,192.168.1.195,43613,,L,,0.0,0.0
61,101,1722880169.604542,1722880170.141758,TCP,192.168.1.241,51493,192.168.1.195,43613,,L,,0.0,0.0
62,102,1722880171.795074,1722880171.795074,ICMP,192.168.1.241,,192.168.1.195,,61471,L,,0.0,0.0
,103,1722880171.798244,1722880171.798244,ICMP,192.168.1.195,,192.168.1.241,,61471,L,,0.0,0.0
63,104,1722880171.820427,1722880171.820427,ICMP,192.168.1.241,,192.168.1.195,,61472,L,,0.0,0.0
,105,1722880171.823256,1722880171.823256,ICMP,192.168.1.195,,192.168.1.241,,61472,L,,0.0,0.0
64,106,1722880171.845846,1722880172.409470,UDP,192.168.1.241,51551,192.168.1.195,34532,,L,,0.0,0.0
65,107,1722880171.972759,1722880172.511959,TCP,192.168.1.241,51491,192.168.1.195,30490,,L,,0.0,0.0
66,108,1722880171.998172,1722880172.537380,TCP,192.168.1.241,51492,192.168.1.195,30490,,L,,0.0,0.0
67,109,1722880172.023557,1722880172.562696,TCP,192.168.1.241,51493,192.168.1.195,30490,,L,,0.0,0.0
68,110,1722880172.720063,1722880179.734295,TCP,192.168.1.241,41924,192.168.1.195,4840,,P,T0846,1.0,40.0
,111,1722880172.723891,1722880179.734285,TCP,192.168.1.195,4840,192.168.1.241,41924,,L,,0.0,0.0
69,112,1722880172.726647,1722880172.726647,UDP,192.168.1.241,46070,192.168.1.195,1434,,L,,0.0,0.0
70,113,1722880179.729604,1722880186.742276,TCP,192.168.1.241,41936,192.168.1.195,4840,,P,T0846,1.0,40.0
,114,1722880179.733280,1722880186.742258,TCP,192.168.1.195,4840,192.168.1.241,41936,,L,,0.0,0.0
71,115,1722880183.212612,1722880186.226993,UDP,192.168.1.195,63850,239.255.255.250,1900,,L,,0.0,0.0
72,116,1722880186.751450,1722880186.769470,TCP,192.168.1.241,660,192.168.1.195,4840,,P,T0846,1.0,40.0
,117,1722880186.754750,1722880186.772553,TCP,192.168.1.195,4840,192.168.1.241,660,,L,,0.0,0.0
