Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
9,16,1527004560.559555,1527004562.010933,TCP,172.27.224.251,57598,172.27.224.250,502,,P,T0814,1.0,1.0
,17,1527004560.569784,1527004562.019647,TCP,172.27.224.250,502,172.27.224.251,57598,,L,,0.0,0.0
10,18,1527004563.449564,1527004564.911006,TCP,172.27.224.251,57599,172.27.224.250,502,,P,T0814,1.0,1.0
,19,1527004563.459815,1527004564.919692,TCP,172.27.224.250,502,172.27.224.251,57599,,L,,0.0,0.0
11,20,1527004565.804403,1527008122.070564,UDP,172.27.224.70,50808,172.27.224.255,1947,,P,T0814,1.0,1.0
12,21,1527004566.349631,1527004567.810608,TCP,172.27.224.251,57600,172.27.224.250,502,,P,T0814,1.0,1.0
,22,1527004566.359847,1527004567.819725,TCP,172.27.224.250,502,172.27.224.251,57600,,L,,0.0,0.0
13,23,1527004569.249679,1527004570.711044,TCP,172.27.224.251,57601,172.27.224.250,502,,P,T0814,1.0,1.0
,24,1527004569.259916,1527004570.719772,TCP,172.27.224.250,502,172.27.224.251,57601,,L,,0.0,0.0
14,25,1527004572.149692,1527004573.611167,TCP,172.27.224.251,57602,172.27.224.250,502,,P,T0814,1.0,1.0
,26,1527004572.159945,1527004573.619818,TCP,172.27.224.250,502,172.27.224.251,57602,,L,,0.0,0.0
15,27,1527004575.049891,1527004576.510729,TCP,172.27.224.251,57603,172.27.224.250,502,,P,T0814,1.0,1.0
,28,1527004575.059975,1527004576.519849,TCP,172.27.224.250,502,172.27.224.251,57603,,L,,0.0,0.0
16,29,1527004577.949778,1527004579.410809,TCP,172.27.224.251,57604,172.27.224.250,502,,P,T0814,1.0,1.0
,30,1527004577.960063,1527004579.419880,TCP,172.27.224.250,502,172.27.224.251,57604,,L,,0.0,0.0
17,31,1527004580.849813,1527004582.310873,TCP,172.27.224.251,57605,172.27.224.250,502,,P,T0814,1.0,1.0
,32,1527004580.860052,1527004582.319915,TCP,172.27.224.250,502,172.27.224.251,57605,,L,,0.0,0.0
18,33,1527004583.750026,1527004585.211261,TCP,172.27.224.251,57606,172.27.224.250,502,,P,T0814,1.0,1.0
,34,1527004583.760100,1527004585.219955,TCP,172.27.224.250,502,172.27.224.251,57606,,L,,0.0,0.0
19,35,1527004586.649888,1527004588.100870,TCP,172.27.224.251,57607,172.27.224.250,502,,P,T0814,1.0,1.0
,36,1527004586.660154,1527004588.109988,TCP,172.27.224.250,502,172.27.224.251,57607,,L,,0.0,0.0
20,37,1527004589.539982,1527004591.001317,TCP,172.27.224.251,57608,172.27.224.250,502,,P,T0814,1.0,1.0
,38,1527004589.550158,1527004591.010050,TCP,172.27.224.250,502,172.27.224.251,57608,,L,,0.0,0.0
21,39,1527004592.439938,1527004593.901516,TCP,172.27.224.251,57609,172.27.224.250,502,,P,T0814,1.0,1.0
,40,1527004592.450193,1527004593.910145,TCP,172.27.224.250,502,172.27.224.251,57609,,L,,0.0,0.0
22,41,1527004595.340176,1527004596.801396,TCP,172.27.224.251,57610,172.27.224.250,502,,P,T0814,1.0,1.0
,42,1527004595.350333,1527004596.810127,TCP,172.27.224.250,502,172.27.224.251,57610,,L,,0.0,0.0
23,43,1527004598.240037,1527004599.701412,TCP,172.27.224.251,57611,172.27.224.250,502,,P,T0814,1.0,1.0
,44,1527004598.250335,1527004599.710146,TCP,172.27.224.250,502,172.27.224.251,57611,,L,,0.0,0.0
24,45,1527004601.140077,1527004602.591474,TCP,172.27.224.251,57612,172.27.224.250,502,,P,T0814,1.0,1.0
,46,1527004601.150312,1527004602.600175,TCP,172.27.224.250,502,172.27.224.251,57612,,L,,0.0,0.0
25,47,1527004604.030122,1527004605.491101,TCP,172.27.224.251,57613,172.27.224.250,502,,P,T0814,1.0,1.0
,48,1527004604.040361,1527004605.500217,TCP,172.27.224.250,502,172.27.224.251,57613,,L,,0.0,0.0
26,49,1527004606.930294,1527004608.391218,TCP,172.27.224.251,57614,172.27.224.250,502,,P,T0814,1.0,1.0
,50,1527004606.940389,1527004608.400279,TCP,172.27.224.250,502,172.27.224.251,57614,,L,,0.0,0.0
27,51,1527004609.830285,1527004611.291591,TCP,172.27.224.251,57615,172.27.224.250,502,,P,T0814,1.0,1.0
,52,1527004609.840479,1527004611.300327,TCP,172.27.224.250,502,172.27.224.251,57615,,L,,0.0,0.0
28,53,1527004612.730222,1527004614.191230,TCP,172.27.224.251,57616,172.27.224.250,502,,P,T0814,1.0,1.0
,54,1527004612.740532,1527004614.200332,TCP,172.27.224.250,502,172.27.224.251,57616,,L,,0.0,0.0
29,55,1527004615.630260,1527004617.081262,TCP,172.27.224.251,57617,172.27.224.250,502,,P,T0814,1.0,1.0
,56,1527004615.640514,1527004617.090523,TCP,172.27.224.250,502,172.27.224.251,57617,,L,,0.0,0.0
30,57,1527004618.520309,1527004619.981273,TCP,172.27.224.251,57618,172.27.224.250,502,,P,T0814,1.0,1.0
,58,1527004618.530587,1527004619.990434,TCP,172.27.224.250,502,172.27.224.251,57618,,L,,0.0,0.0
31,59,1527004621.420334,1527004622.881825,TCP,172.27.224.251,57619,172.27.224.250,502,,P,T0814,1.0,1.0
,60,1527004621.430573,1527004622.890487,TCP,172.27.224.250,502,172.27.224.251,57619,,L,,0.0,0.0
32,61,1527004624.320372,1527004625.781756,TCP,172.27.224.251,57620,172.27.224.250,502,,P,T0814,1.0,1.0
,62,1527004624.330620,1527004625.790459,TCP,172.27.224.250,502,172.27.224.251,57620,,L,,0.0,0.0
33,63,1527004627.220409,1527004628.681451,TCP,172.27.224.251,57621,172.27.224.250,502,,P,T0814,1.0,1.0
,64,1527004627.230653,1527004628.690525,TCP,172.27.224.250,502,172.27.224.251,57621,,L,,0.0,0.0
34,65,1527004630.120447,1527004631.581826,TCP,172.27.224.251,57622,172.27.224.250,502,,P,T0814,1.0,1.0
,66,1527004630.130733,1527004631.590558,TCP,172.27.224.250,502,172.27.224.251,57622,,L,,0.0,0.0
35,67,1527004633.020479,1527004634.481844,TCP,172.27.224.251,57623,172.27.224.250,502,,P,T0814,1.0,1.0
,68,1527004633.030720,1527004634.490574,TCP,172.27.224.250,502,172.27.224.251,57623,,L,,0.0,0.0
36,69,1527004635.920574,1527004637.371491,TCP,172.27.224.251,57624,172.27.224.250,502,,P,T0814,1.0,1.0
,70,1527004635.930811,1527004637.380628,TCP,172.27.224.250,502,172.27.224.251,57624,,L,,0.0,0.0
37,71,1527004638.810567,1527004640.271596,TCP,172.27.224.251,57625,172.27.224.250,502,,P,T0814,1.0,1.0
,72,1527004638.820836,1527004640.280685,TCP,172.27.224.250,502,172.27.224.251,57625,,L,,0.0,0.0
38,73,1527004641.710653,1527004643.171999,TCP,172.27.224.251,57626,172.27.224.250,502,,P,T0814,1.0,1.0
,74,1527004641.720842,1527004643.180709,TCP,172.27.224.250,502,172.27.224.251,57626,,L,,0.0,0.0
39,75,1527004644.610628,1527004646.061638,TCP,172.27.224.251,57627,172.27.224.250,502,,P,T0814,1.0,1.0
,76,1527004644.620883,1527004646.070759,TCP,172.27.224.250,502,172.27.224.251,57627,,L,,0.0,0.0
40,77,1527004647.500689,1527004648.963089,TCP,172.27.224.251,57628,172.27.224.250,502,,P,T0814,1.0,1.0
,78,1527004647.510954,1527004648.970765,TCP,172.27.224.250,502,172.27.224.251,57628,,L,,0.0,0.0
41,79,1527004650.400724,1527004651.861662,TCP,172.27.224.251,57629,172.27.224.250,502,,P,T0814,1.0,1.0
,80,1527004650.410959,1527004651.870804,TCP,172.27.224.250,502,172.27.224.251,57629,,L,,0.0,0.0
42,81,1527004653.300744,1527004654.761775,TCP,172.27.224.251,57630,172.27.224.250,502,,P,T0814,1.0,1.0
,82,1527004653.310988,1527004654.770847,TCP,172.27.224.250,502,172.27.224.251,57630,,L,,0.0,0.0
43,83,1527004656.200882,1527004657.662355,TCP,172.27.224.251,57631,172.27.224.250,502,,P,T0814,1.0,1.0
,84,1527004656.211011,1527004657.670882,TCP,172.27.224.250,502,172.27.224.251,57631,,L,,0.0,0.0
44,85,1527004659.100836,1527004660.551997,TCP,172.27.224.251,57632,172.27.224.250,502,,P,T0814,1.0,1.0
,86,1527004659.111060,1527004660.560924,TCP,172.27.224.250,502,172.27.224.251,57632,,L,,0.0,0.0
45,87,1527004661.990852,1527004663.452259,TCP,172.27.224.251,57633,172.27.224.250,502,,P,T0814,1.0,1.0
,88,1527004662.001159,1527004663.460973,TCP,172.27.224.250,502,172.27.224.251,57633,,L,,0.0,0.0
46,89,1527004664.890899,1527004666.351930,TCP,172.27.224.251,57634,172.27.224.250,502,,P,T0814,1.0,1.0
,90,1527004664.901163,1527004666.361009,TCP,172.27.224.250,502,172.27.224.251,57634,,L,,0.0,0.0
47,91,1527004667.790999,1527004669.251927,TCP,172.27.224.251,57635,172.27.224.250,502,,P,T0814,1.0,1.0
,92,1527004667.801177,1527004669.261036,TCP,172.27.224.250,502,172.27.224.251,57635,,L,,0.0,0.0
48,93,1527004670.691168,1527004672.153385,TCP,172.27.224.251,57636,172.27.224.250,502,,P,T0814,1.0,1.0
,94,1527004670.701225,1527004672.161089,TCP,172.27.224.250,502,172.27.224.251,57636,,L,,0.0,0.0
49,95,1527004673.591023,1527004675.042406,TCP,172.27.224.251,57637,172.27.224.250,502,,P,T0814,1.0,1.0
,96,1527004673.601242,1527004675.051110,TCP,172.27.224.250,502,172.27.224.251,57637,,L,,0.0,0.0
50,97,1527004676.481105,1527004677.942036,TCP,172.27.224.251,57638,172.27.224.250,502,,P,T0814,1.0,1.0
,98,1527004676.491286,1527004677.951148,TCP,172.27.224.250,502,172.27.224.251,57638,,L,,0.0,0.0
51,99,1527004679.381076,1527004680.842076,TCP,172.27.224.251,57639,172.27.224.250,502,,P,T0814,1.0,1.0
,100,1527004679.391333,1527004680.851229,TCP,172.27.224.250,502,172.27.224.251,57639,,L,,0.0,0.0
52,101,1527004682.281192,1527004683.742164,TCP,172.27.224.251,57640,172.27.224.250,502,,P,T0814,1.0,1.0
,102,1527004682.291341,1527004683.751223,TCP,172.27.224.250,502,172.27.224.251,57640,,L,,0.0,0.0
53,103,1527004685.181163,1527004686.642551,TCP,172.27.224.251,57641,172.27.224.250,502,,P,T0814,1.0,1.0
,104,1527004685.191440,1527004686.651263,TCP,172.27.224.250,502,172.27.224.251,57641,,L,,0.0,0.0
54,105,1527004688.081196,1527004689.542613,TCP,172.27.224.251,57642,172.27.224.250,502,,P,T0814,1.0,1.0
,106,1527004688.091452,1527004689.551295,TCP,172.27.224.250,502,172.27.224.251,57642,,L,,0.0,0.0
55,107,1527004690.981227,1527004692.442635,TCP,172.27.224.251,57643,172.27.224.250,502,,P,T0814,1.0,1.0
,108,1527004690.991554,1527004692.451337,TCP,172.27.224.250,502,172.27.224.251,57643,,L,,0.0,0.0
56,109,1527004693.881480,1527004695.332758,TCP,172.27.224.251,57644,172.27.224.250,502,,P,T0814,1.0,1.0
,110,1527004693.891505,1527004695.341435,TCP,172.27.224.250,502,172.27.224.251,57644,,L,,0.0,0.0
57,111,1527004696.234393,1527008026.522833,UDP,172.27.224.70,138,172.27.224.255,138,,P,T0814,1.0,1.0
58,112,1527004696.771358,1527004698.232704,TCP,172.27.224.251,57645,172.27.224.250,502,,P,T0814,1.0,1.0
,113,1527004696.781543,1527004698.241428,TCP,172.27.224.250,502,172.27.224.251,57645,,L,,0.0,0.0
59,114,1527004699.671342,1527004701.132394,TCP,172.27.224.251,57646,172.27.224.250,502,,P,T0814,1.0,1.0
,115,1527004699.681583,1527004701.141462,TCP,172.27.224.250,502,172.27.224.251,57646,,L,,0.0,0.0
60,116,1527004702.571398,1527004704.032363,TCP,172.27.224.251,57647,172.27.224.250,502,,P,T0814,1.0,1.0
,117,1527004702.581658,1527004704.041488,TCP,172.27.224.250,502,172.27.224.251,57647,,L,,0.0,0.0
61,118,1527004705.471419,1527004706.932388,TCP,172.27.224.251,57648,172.27.224.250,502,,P,T0814,1.0,1.0
,119,1527004705.481665,1527004706.941533,TCP,172.27.224.250,502,172.27.224.251,57648,,L,,0.0,0.0
62,120,1527004708.371461,1527004709.822884,TCP,172.27.224.251,57649,172.27.224.250,502,,P,T0814,1.0,1.0
,121,1527004708.381706,1527004709.831564,TCP,172.27.224.250,502,172.27.224.251,57649,,L,,0.0,0.0
63,122,1527004711.261508,1527004712.722874,TCP,172.27.224.251,57650,172.27.224.250,502,,P,T0814,1.0,1.0
,123,1527004711.271765,1527004712.731599,TCP,172.27.224.250,502,172.27.224.251,57650,,L,,0.0,0.0
64,124,1527004714.161582,1527004715.622529,TCP,172.27.224.251,57651,172.27.224.250,502,,P,T0814,1.0,1.0
,125,1527004714.171779,1527004715.631648,TCP,172.27.224.250,502,172.27.224.251,57651,,L,,0.0,0.0
65,126,1527004717.061571,1527004718.522583,TCP,172.27.224.251,57652,172.27.224.250,502,,P,T0814,1.0,1.0
,127,1527004717.071823,1527004718.531698,TCP,172.27.224.250,502,172.27.224.251,57652,,L,,0.0,0.0
66,128,1527004719.961622,1527004721.422601,TCP,172.27.224.251,57653,172.27.224.250,502,,P,T0814,1.0,1.0
,129,1527004719.971845,1527004721.431710,TCP,172.27.224.250,502,172.27.224.251,57653,,L,,0.0,0.0
67,130,1527004722.861639,1527004724.322616,TCP,172.27.224.251,57654,172.27.224.250,502,,P,T0814,1.0,1.0
,131,1527004722.871879,1527004724.331761,TCP,172.27.224.250,502,172.27.224.251,57654,,L,,0.0,0.0
68,132,1527004725.761682,1527004727.222681,TCP,172.27.224.251,57655,172.27.224.250,502,,P,T0814,1.0,1.0
,133,1527004725.771930,1527004727.231802,TCP,172.27.224.250,502,172.27.224.251,57655,,L,,0.0,0.0
69,134,1527004728.661706,1527004730.112711,TCP,172.27.224.251,57656,172.27.224.250,502,,P,T0814,1.0,1.0
,135,1527004728.671954,1527004730.121830,TCP,172.27.224.250,502,172.27.224.251,57656,,L,,0.0,0.0
70,136,1527004731.551814,1527004733.012766,TCP,172.27.224.251,57657,172.27.224.250,502,,P,T0814,1.0,1.0
,137,1527004731.561996,1527004733.021867,TCP,172.27.224.250,502,172.27.224.251,57657,,L,,0.0,0.0
71,138,1527004734.451785,1527004735.913208,TCP,172.27.224.251,57658,172.27.224.250,502,,P,T0814,1.0,1.0
,139,1527004734.462091,1527004735.921893,TCP,172.27.224.250,502,172.27.224.251,57658,,L,,0.0,0.0
72,140,1527004737.351830,1527004738.813183,TCP,172.27.224.251,57659,172.27.224.250,502,,P,T0814,1.0,1.0
,141,1527004737.362089,1527004738.821943,TCP,172.27.224.250,502,172.27.224.251,57659,,L,,0.0,0.0
73,142,1527004740.251885,1527004741.713249,TCP,172.27.224.251,57660,172.27.224.250,502,,P,T0814,1.0,1.0
,143,1527004740.262129,1527004741.721965,TCP,172.27.224.250,502,172.27.224.251,57660,,L,,0.0,0.0
74,144,1527004743.151911,1527004744.602880,TCP,172.27.224.251,57661,172.27.224.250,502,,P,T0814,1.0,1.0
,145,1527004743.162153,1527004744.612013,TCP,172.27.224.250,502,172.27.224.251,57661,,L,,0.0,0.0
75,146,1527004746.041945,1527004747.503326,TCP,172.27.224.251,57662,172.27.224.250,502,,P,T0814,1.0,1.0
,147,1527004746.052233,1527004747.512057,TCP,172.27.224.250,502,172.27.224.251,57662,,L,,0.0,0.0
76,148,1527004748.941989,1527004750.404375,TCP,172.27.224.251,57663,172.27.224.250,502,,P,T0814,1.0,1.0
,149,1527004748.952236,1527004750.412124,TCP,172.27.224.250,502,172.27.224.251,57663,,L,,0.0,0.0
77,150,1527004751.842023,1527004753.303379,TCP,172.27.224.251,57664,172.27.224.250,502,,P,T0814,1.0,1.0
,151,1527004751.852263,1527004753.312163,TCP,172.27.224.250,502,172.27.224.251,57664,,L,,0.0,0.0
78,152,1527004754.742083,1527004756.204689,TCP,172.27.224.251,57665,172.27.224.250,502,,P,T0814,1.0,1.0
,153,1527004754.752323,1527004756.212168,TCP,172.27.224.250,502,172.27.224.251,57665,,L,,0.0,0.0
79,154,1527004757.642095,1527004759.093483,TCP,172.27.224.251,57666,172.27.224.250,502,,P,T0814,1.0,1.0
,155,1527004757.652346,1527004759.102188,TCP,172.27.224.250,502,172.27.224.251,57666,,L,,0.0,0.0
80,156,1527004760.532125,1527004761.993541,TCP,172.27.224.251,57667,172.27.224.250,502,,P,T0814,1.0,1.0
,157,1527004760.542377,1527004762.002243,TCP,172.27.224.250,502,172.27.224.251,57667,,L,,0.0,0.0
81,158,1527004763.432171,1527004764.893567,TCP,172.27.224.251,57668,172.27.224.250,502,,P,T0814,1.0,1.0
,159,1527004763.442440,1527004764.902274,TCP,172.27.224.250,502,172.27.224.251,57668,,L,,0.0,0.0
82,160,1527004766.332209,1527004767.793359,TCP,172.27.224.251,57669,172.27.224.250,502,,P,T0814,1.0,1.0
,161,1527004766.342457,1527004767.802308,TCP,172.27.224.250,502,172.27.224.251,57669,,L,,0.0,0.0
83,162,1527004769.232244,1527004770.694644,TCP,172.27.224.251,57670,172.27.224.250,502,,P,T0814,1.0,1.0
,163,1527004769.242538,1527004770.702359,TCP,172.27.224.250,502,172.27.224.251,57670,,L,,0.0,0.0
84,164,1527004772.132454,1527004773.583610,TCP,172.27.224.251,57671,172.27.224.250,502,,P,T0814,1.0,1.0
,165,1527004772.142516,1527004773.592392,TCP,172.27.224.250,502,172.27.224.251,57671,,L,,0.0,0.0
85,166,1527004775.022318,1527004776.483718,TCP,172.27.224.251,57672,172.27.224.250,502,,P,T0814,1.0,1.0
,167,1527004775.032564,1527004776.492423,TCP,172.27.224.250,502,172.27.224.251,57672,,L,,0.0,0.0
86,168,1527004777.922413,1527004779.384747,TCP,172.27.224.251,57673,172.27.224.250,502,,P,T0814,1.0,1.0
,169,1527004777.932598,1527004779.392433,TCP,172.27.224.250,502,172.27.224.251,57673,,L,,0.0,0.0
87,170,1527004780.822407,1527004782.283806,TCP,172.27.224.251,57674,172.27.224.250,502,,P,T0814,1.0,1.0
,171,1527004780.832649,1527004782.292602,TCP,172.27.224.250,502,172.27.224.251,57674,,L,,0.0,0.0
88,172,1527004783.722449,1527004785.183421,TCP,172.27.224.251,57675,172.27.224.250,502,,P,T0814,1.0,1.0
,173,1527004783.732721,1527004785.192550,TCP,172.27.224.250,502,172.27.224.251,57675,,L,,0.0,0.0
89,174,1527004786.622667,1527004788.073968,TCP,172.27.224.251,57676,172.27.224.250,502,,P,T0814,1.0,1.0
,175,1527004786.632730,1527004788.082632,TCP,172.27.224.250,502,172.27.224.251,57676,,L,,0.0,0.0
90,176,1527004789.512498,1527004790.973907,TCP,172.27.224.251,57677,172.27.224.250,502,,P,T0814,1.0,1.0
,177,1527004789.522763,1527004790.982611,TCP,172.27.224.250,502,172.27.224.251,57677,,L,,0.0,0.0
91,178,1527004792.412720,1527004793.874017,TCP,172.27.224.251,57678,172.27.224.250,502,,P,T0814,1.0,1.0
,179,1527004792.422797,1527004793.882632,TCP,172.27.224.250,502,172.27.224.251,57678,,L,,0.0,0.0
92,180,1527004795.312580,1527004796.773989,TCP,172.27.224.251,57679,172.27.224.250,502,,P,T0814,1.0,1.0
,181,1527004795.322819,1527004796.782678,TCP,172.27.224.250,502,172.27.224.251,57679,,L,,0.0,0.0
93,182,1527004798.212670,1527004799.673677,TCP,172.27.224.251,57680,172.27.224.250,502,,P,T0814,1.0,1.0
,183,1527004798.222923,1527004799.682743,TCP,172.27.224.250,502,172.27.224.251,57680,,L,,0.0,0.0
94,184,1527004801.112647,1527004802.573641,TCP,172.27.224.251,57681,172.27.224.250,502,,P,T0814,1.0,1.0
,185,1527004801.122943,1527004802.582773,TCP,172.27.224.250,502,172.27.224.251,57681,,L,,0.0,0.0
95,186,1527004804.012693,1527004805.474177,TCP,172.27.224.251,57682,172.27.224.250,502,,P,T0814,1.0,1.0
,187,1527004804.022966,1527004805.482855,TCP,172.27.224.250,502,172.27.224.251,57682,,L,,0.0,0.0
96,188,1527004806.912743,1527004808.363722,TCP,172.27.224.251,57683,172.27.224.250,502,,P,T0814,1.0,1.0
,189,1527004806.922978,1527004808.372855,TCP,172.27.224.250,502,172.27.224.251,57683,,L,,0.0,0.0
97,190,1527004809.802791,1527004811.264186,TCP,172.27.224.251,57684,172.27.224.250,502,,P,T0814,1.0,1.0
,191,1527004809.813000,1527004811.272874,TCP,172.27.224.250,502,172.27.224.251,57684,,L,,0.0,0.0
98,192,1527004812.702805,1527004814.164189,TCP,172.27.224.251,57685,172.27.224.250,502,,P,T0814,1.0,1.0
,193,1527004812.713087,1527004814.172910,TCP,172.27.224.250,502,172.27.224.251,57685,,L,,0.0,0.0
99,194,1527004815.602850,1527004817.063833,TCP,172.27.224.251,57686,172.27.224.250,502,,P,T0814,1.0,1.0
,195,1527004815.613090,1527004817.072961,TCP,172.27.224.250,502,172.27.224.251,57686,,L,,0.0,0.0
100,196,1527004818.502873,1527004819.963951,TCP,172.27.224.251,57687,172.27.224.250,502,,P,T0814,1.0,1.0
,197,1527004818.513129,1527004819.972993,TCP,172.27.224.250,502,172.27.224.251,57687,,L,,0.0,0.0
101,198,1527004821.402945,1527004822.863971,TCP,172.27.224.251,57688,172.27.224.250,502,,P,T0814,1.0,1.0
,199,1527004821.413148,1527004822.873024,TCP,172.27.224.250,502,172.27.224.251,57688,,L,,0.0,0.0
102,200,1527004824.303013,1527004825.763944,TCP,172.27.224.251,57689,172.27.224.250,502,,P,T0814,1.0,1.0
,201,1527004824.313309,1527004825.773061,TCP,172.27.224.250,502,172.27.224.251,57689,,L,,0.0,0.0
103,202,1527004827.202988,1527004828.654396,TCP,172.27.224.251,57690,172.27.224.250,502,,P,T0814,1.0,1.0
,203,1527004827.213235,1527004828.663097,TCP,172.27.224.250,502,172.27.224.251,57690,,L,,0.0,0.0
104,204,1527004830.093022,1527004831.554012,TCP,172.27.224.251,57691,172.27.224.250,502,,P,T0814,1.0,1.0
,205,1527004830.103263,1527004831.563128,TCP,172.27.224.250,502,172.27.224.251,57691,,L,,0.0,0.0
105,206,1527004832.993069,1527004834.454214,TCP,172.27.224.251,57692,172.27.224.250,502,,P,T0814,1.0,1.0
,207,1527004833.003337,1527004834.463167,TCP,172.27.224.250,502,172.27.224.251,57692,,L,,0.0,0.0
106,208,1527004835.893116,1527004837.355514,TCP,172.27.224.251,57693,172.27.224.250,502,,P,T0814,1.0,1.0
,209,1527004835.903450,1527004837.363219,TCP,172.27.224.250,502,172.27.224.251,57693,,L,,0.0,0.0
107,210,1527004838.793158,1527004840.254153,TCP,172.27.224.251,57694,172.27.224.250,502,,P,T0814,1.0,1.0
,211,1527004838.803410,1527004840.263249,TCP,172.27.224.250,502,172.27.224.251,57694,,L,,0.0,0.0
108,212,1527004841.693183,1527004843.142799,TCP,172.27.224.251,57695,172.27.224.250,502,,P,T0814,1.0,1.0
,213,1527004841.703439,1527004843.143289,TCP,172.27.224.250,502,172.27.224.251,57695,,L,,0.0,0.0
109,214,1527004842.284713,1527004842.533955,TCP,172.27.224.50,58380,172.27.224.250,502,,P,T0814,1.0,1.0
,215,1527004842.293500,1527004842.729534,TCP,172.27.224.250,502,172.27.224.50,58380,,L,,0.0,0.0
110,216,1527004842.284837,1527004842.533954,TCP,172.27.224.50,58382,172.27.224.250,502,,P,T0814,1.0,1.0
,217,1527004842.293780,1527004842.737683,TCP,172.27.224.250,502,172.27.224.50,58382,,L,,0.0,0.0
111,218,1527004842.284991,1527004842.533954,TCP,172.27.224.50,58384,172.27.224.250,502,,P,T0814,1.0,1.0
,219,1527004842.294104,1527004842.655533,TCP,172.27.224.250,502,172.27.224.50,58384,,L,,0.0,0.0
112,220,1527004842.285189,1527004842.533953,TCP,172.27.224.50,58386,172.27.224.250,502,,P,T0814,1.0,1.0
,221,1527004842.294325,1527004842.655962,TCP,172.27.224.250,502,172.27.224.50,58386,,L,,0.0,0.0
113,222,1527004842.285326,1527004842.533952,TCP,172.27.224.50,58388,172.27.224.250,502,,P,T0814,1.0,1.0
,223,1527004842.294529,1527004842.656299,TCP,172.27.224.250,502,172.27.224.50,58388,,L,,0.0,0.0
114,224,1527004842.285444,1527004842.533952,TCP,172.27.224.50,58390,172.27.224.250,502,,P,T0814,1.0,1.0
,225,1527004842.294740,1527004842.646540,TCP,172.27.224.250,502,172.27.224.50,58390,,L,,0.0,0.0
115,226,1527004842.285856,1527004842.533951,TCP,172.27.224.50,58392,172.27.224.250,502,,P,T0814,1.0,1.0
,227,1527004842.295011,1527004842.646981,TCP,172.27.224.250,502,172.27.224.50,58392,,L,,0.0,0.0
116,228,1527004842.285938,1527004842.533951,TCP,172.27.224.50,58394,172.27.224.250,502,,P,T0814,1.0,1.0
,229,1527004842.303523,1527004842.647315,TCP,172.27.224.250,502,172.27.224.50,58394,,L,,0.0,0.0
117,230,1527004842.286079,1527004842.533948,TCP,172.27.224.50,58396,172.27.224.250,502,,P,T0814,1.0,1.0
,231,1527004842.303779,1527004842.647650,TCP,172.27.224.250,502,172.27.224.50,58396,,L,,0.0,0.0
118,232,1527004842.286192,1527004842.533948,TCP,172.27.224.50,58398,172.27.224.250,502,,P,T0814,1.0,1.0
,233,1527004842.304100,1527004842.745488,TCP,172.27.224.250,502,172.27.224.50,58398,,L,,0.0,0.0
119,234,1527004842.286385,1527004842.533947,TCP,172.27.224.50,58400,172.27.224.250,502,,P,T0814,1.0,1.0
,235,1527004842.304326,1527004842.781084,TCP,172.27.224.250,502,172.27.224.50,58400,,L,,0.0,0.0
120,236,1527004842.286443,1527004842.533946,TCP,172.27.224.50,58402,172.27.224.250,502,,P,T0814,1.0,1.0
,237,1527004842.304538,1527004842.739590,TCP,172.27.224.250,502,172.27.224.50,58402,,L,,0.0,0.0
121,238,1527004842.286616,1527004842.533946,TCP,172.27.224.50,58404,172.27.224.250,502,,P,T0814,1.0,1.0
