Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,30,1718402736.194826,1718402736.203595,TCP,192.168.1.133,1883,192.168.1.134,40946,,L,,0.0,0.0
16,31,1718402736.194845,1718402736.203440,TCP,192.168.1.134,40962,192.168.1.133,1883,,P,T0886,1.0,400.0
,32,1718402736.194979,1718402736.203632,TCP,192.168.1.133,1883,192.168.1.134,40962,,L,,0.0,0.0
17,33,1718402736.197262,1718402736.211010,TCP,192.168.1.134,40968,192.168.1.133,1883,,P,T0886,1.0,400.0
,34,1718402736.197297,1718402736.211046,TCP,192.168.1.133,1883,192.168.1.134,40968,,L,,0.0,0.0
18,35,1718402736.197312,1718402736.211011,TCP,192.168.1.134,40974,192.168.1.133,1883,,P,T0886,1.0,400.0
,36,1718402736.197318,1718402736.211081,TCP,192.168.1.133,1883,192.168.1.134,40974,,L,,0.0,0.0
19,37,1718402736.197312,1718402736.211095,TCP,192.168.1.134,40980,192.168.1.133,1883,,P,T0886,1.0,400.0
,38,1718402736.197328,1718402736.211099,TCP,192.168.1.133,1883,192.168.1.134,40980,,L,,0.0,0.0
20,39,1718402736.197312,1718402736.211096,TCP,192.168.1.134,40990,192.168.1.133,1883,,P,T0886,1.0,400.0
,40,1718402736.197340,1718402736.211109,TCP,192.168.1.133,1883,192.168.1.134,40990,,L,,0.0,0.0
21,41,1718402736.197312,1718402736.211096,TCP,192.168.1.134,40998,192.168.1.133,1883,,P,T0886,1.0,400.0
,42,1718402736.197348,1718402736.211120,TCP,192.168.1.133,1883,192.168.1.134,40998,,L,,0.0,0.0
22,43,1718402736.203406,1718402736.214825,TCP,192.168.1.134,41006,192.168.1.133,1883,,P,T0886,1.0,400.0
,44,1718402736.203430,1718402736.214847,TCP,192.168.1.133,1883,192.168.1.134,41006,,L,,0.0,0.0
23,45,1718402736.203440,1718402736.215030,TCP,192.168.1.134,41020,192.168.1.133,1883,,P,T0886,1.0,400.0
,46,1718402736.203450,1718402736.215061,TCP,192.168.1.133,1883,192.168.1.134,41020,,L,,0.0,0.0
24,47,1718402736.203440,1718402736.217562,TCP,192.168.1.134,41028,192.168.1.133,1883,,P,T0886,1.0,400.0
,48,1718402736.203459,1718402736.217588,TCP,192.168.1.133,1883,192.168.1.134,41028,,L,,0.0,0.0
25,49,1718402736.203440,1718402736.217562,TCP,192.168.1.134,41030,192.168.1.133,1883,,P,T0886,1.0,400.0
,50,1718402736.203630,1718402736.217602,TCP,192.168.1.133,1883,192.168.1.134,41030,,L,,0.0,0.0
26,51,1718402736.203440,1718402736.217562,TCP,192.168.1.134,41038,192.168.1.133,1883,,P,T0886,1.0,400.0
,52,1718402736.203632,1718402736.217613,TCP,192.168.1.133,1883,192.168.1.134,41038,,L,,0.0,0.0
27,53,1718402736.211010,1718402736.222724,TCP,192.168.1.134,41052,192.168.1.133,1883,,P,T0886,1.0,400.0
,54,1718402736.211074,1718402736.222737,TCP,192.168.1.133,1883,192.168.1.134,41052,,L,,0.0,0.0
28,55,1718402736.211011,1718402736.222761,TCP,192.168.1.134,41060,192.168.1.133,1883,,P,T0886,1.0,400.0
,56,1718402736.211088,1718402736.222763,TCP,192.168.1.133,1883,192.168.1.134,41060,,L,,0.0,0.0
29,57,1718402736.211095,1718402736.223999,TCP,192.168.1.134,41062,192.168.1.133,1883,,P,T0886,1.0,400.0
,58,1718402736.211104,1718402736.224105,TCP,192.168.1.133,1883,192.168.1.134,41062,,L,,0.0,0.0
30,59,1718402736.211096,1718402736.223999,TCP,192.168.1.134,41076,192.168.1.133,1883,,P,T0886,1.0,400.0
,60,1718402736.211115,1718402736.224144,TCP,192.168.1.133,1883,192.168.1.134,41076,,L,,0.0,0.0
31,61,1718402736.211096,1718402736.223999,TCP,192.168.1.134,41080,192.168.1.133,1883,,P,T0886,1.0,400.0
,62,1718402736.211125,1718402736.224165,TCP,192.168.1.133,1883,192.168.1.134,41080,,L,,0.0,0.0
32,63,1718402736.215030,1718402736.223999,TCP,192.168.1.134,41086,192.168.1.133,1883,,P,T0886,1.0,400.0
,64,1718402736.215048,1718402736.224184,TCP,192.168.1.133,1883,192.168.1.134,41086,,L,,0.0,0.0
33,65,1718402736.217562,1718402736.225242,TCP,192.168.1.134,41096,192.168.1.133,1883,,P,T0886,1.0,400.0
,66,1718402736.217574,1718402736.225279,TCP,192.168.1.133,1883,192.168.1.134,41096,,L,,0.0,0.0
34,67,1718402736.217562,1718402736.225242,TCP,192.168.1.134,41102,192.168.1.133,1883,,P,T0886,1.0,400.0
,68,1718402736.217597,1718402736.225313,TCP,192.168.1.133,1883,192.168.1.134,41102,,L,,0.0,0.0
35,69,1718402736.217562,1718402736.225327,TCP,192.168.1.134,41110,192.168.1.133,1883,,P,T0886,1.0,400.0
,70,1718402736.217608,1718402736.225332,TCP,192.168.1.133,1883,192.168.1.134,41110,,L,,0.0,0.0
36,71,1718402736.217562,1718402736.225327,TCP,192.168.1.134,41120,192.168.1.133,1883,,P,T0886,1.0,400.0
,72,1718402736.217619,1718402736.225345,TCP,192.168.1.133,1883,192.168.1.134,41120,,L,,0.0,0.0
37,73,1718402736.222724,1718402736.228837,TCP,192.168.1.134,41124,192.168.1.133,1883,,P,T0886,1.0,400.0
,74,1718402736.222754,1718402736.228844,TCP,192.168.1.133,1883,192.168.1.134,41124,,L,,0.0,0.0
38,75,1718402736.223998,1718402736.233012,TCP,192.168.1.134,41132,192.168.1.133,1883,,P,T0886,1.0,400.0
,76,1718402736.224057,1718402736.233107,TCP,192.168.1.133,1883,192.168.1.134,41132,,L,,0.0,0.0
39,77,1718402736.223999,1718402736.233012,TCP,192.168.1.134,41148,192.168.1.133,1883,,P,T0886,1.0,400.0
,78,1718402736.224131,1718402736.233135,TCP,192.168.1.133,1883,192.168.1.134,41148,,L,,0.0,0.0
40,79,1718402736.223999,1718402736.233148,TCP,192.168.1.134,41154,192.168.1.133,1883,,P,T0886,1.0,400.0
,80,1718402736.224155,1718402736.233160,TCP,192.168.1.133,1883,192.168.1.134,41154,,L,,0.0,0.0
41,81,1718402736.223999,1718402736.233664,TCP,192.168.1.134,41160,192.168.1.133,1883,,P,T0886,1.0,400.0
,82,1718402736.224175,1718402736.233701,TCP,192.168.1.133,1883,192.168.1.134,41160,,L,,0.0,0.0
42,83,1718402736.224199,1718402736.233718,TCP,192.168.1.134,41162,192.168.1.133,1883,,P,T0886,1.0,400.0
,84,1718402736.224203,1718402736.233722,TCP,192.168.1.133,1883,192.168.1.134,41162,,L,,0.0,0.0
43,85,1718402736.225242,1718402736.233718,TCP,192.168.1.134,41174,192.168.1.133,1883,,P,T0886,1.0,400.0
,86,1718402736.225306,1718402736.233735,TCP,192.168.1.133,1883,192.168.1.134,41174,,L,,0.0,0.0
44,87,1718402736.225242,1718402736.233718,TCP,192.168.1.134,41188,192.168.1.133,1883,,P,T0886,1.0,400.0
,88,1718402736.225318,1718402736.233746,TCP,192.168.1.133,1883,192.168.1.134,41188,,L,,0.0,0.0
45,89,1718402736.225327,1718402736.233718,TCP,192.168.1.134,41202,192.168.1.133,1883,,P,T0886,1.0,400.0
,90,1718402736.225338,1718402736.233757,TCP,192.168.1.133,1883,192.168.1.134,41202,,L,,0.0,0.0
46,91,1718402736.225327,1718402736.233771,TCP,192.168.1.134,41204,192.168.1.133,1883,,P,T0886,1.0,400.0
,92,1718402736.225351,1718402736.233842,TCP,192.168.1.133,1883,192.168.1.134,41204,,L,,0.0,0.0
47,93,1718402736.228837,1718402736.237196,TCP,192.168.1.134,41216,192.168.1.133,1883,,P,T0886,1.0,400.0
,94,1718402736.228860,1718402736.237230,TCP,192.168.1.133,1883,192.168.1.134,41216,,L,,0.0,0.0
48,95,1718402736.233012,1718402736.240891,TCP,192.168.1.134,41218,192.168.1.133,1883,,P,T0886,1.0,400.0
,96,1718402736.233124,1718402736.241016,TCP,192.168.1.133,1883,192.168.1.134,41218,,L,,0.0,0.0
49,97,1718402736.233148,1718402736.240891,TCP,192.168.1.134,41230,192.168.1.133,1883,,P,T0886,1.0,400.0
,98,1718402736.233153,1718402736.241045,TCP,192.168.1.133,1883,192.168.1.134,41230,,L,,0.0,0.0
50,99,1718402736.233664,1718402736.241067,TCP,192.168.1.134,41244,192.168.1.133,1883,,P,T0886,1.0,400.0
,100,1718402736.233690,1718402736.241087,TCP,192.168.1.133,1883,192.168.1.134,41244,,L,,0.0,0.0
51,101,1718402736.233664,1718402736.241896,TCP,192.168.1.134,41258,192.168.1.133,1883,,P,T0886,1.0,400.0
,102,1718402736.233710,1718402736.241906,TCP,192.168.1.133,1883,192.168.1.134,41258,,L,,0.0,0.0
52,103,1718402736.233718,1718402736.241896,TCP,192.168.1.134,41270,192.168.1.133,1883,,P,T0886,1.0,400.0
,104,1718402736.233729,1718402736.241935,TCP,192.168.1.133,1883,192.168.1.134,41270,,L,,0.0,0.0
53,105,1718402736.233718,1718402736.241944,TCP,192.168.1.134,41278,192.168.1.133,1883,,P,T0886,1.0,400.0
,106,1718402736.233742,1718402736.241955,TCP,192.168.1.133,1883,192.168.1.134,41278,,L,,0.0,0.0
54,107,1718402736.233718,1718402736.241944,TCP,192.168.1.134,41282,192.168.1.133,1883,,P,T0886,1.0,400.0
,108,1718402736.233752,1718402736.241965,TCP,192.168.1.133,1883,192.168.1.134,41282,,L,,0.0,0.0
55,109,1718402736.233718,1718402736.241944,TCP,192.168.1.134,41296,192.168.1.133,1883,,P,T0886,1.0,400.0
,110,1718402736.233762,1718402736.241975,TCP,192.168.1.133,1883,192.168.1.134,41296,,L,,0.0,0.0
56,111,1718402736.233771,1718402736.241988,TCP,192.168.1.134,41304,192.168.1.133,1883,,P,T0886,1.0,400.0
,112,1718402736.233849,1718402736.241991,TCP,192.168.1.133,1883,192.168.1.134,41304,,L,,0.0,0.0
57,113,1718402736.237196,1718402736.244460,TCP,192.168.1.134,41314,192.168.1.133,1883,,P,T0886,1.0,400.0
,114,1718402736.237236,1718402736.244536,TCP,192.168.1.133,1883,192.168.1.134,41314,,L,,0.0,0.0
58,115,1718402736.240891,1718402736.247912,TCP,192.168.1.134,41316,192.168.1.133,1883,,P,T0886,1.0,400.0
,116,1718402736.241036,1718402736.247946,TCP,192.168.1.133,1883,192.168.1.134,41316,,L,,0.0,0.0
59,117,1718402736.241067,1718402736.247972,TCP,192.168.1.134,41320,192.168.1.133,1883,,P,T0886,1.0,400.0
,118,1718402736.241073,1718402736.247962,TCP,192.168.1.133,1883,192.168.1.134,41320,,L,,0.0,0.0
60,119,1718402736.241067,1718402736.247972,TCP,192.168.1.134,41326,192.168.1.133,1883,,P,T0886,1.0,400.0
,120,1718402736.241095,1718402736.247984,TCP,192.168.1.133,1883,192.168.1.134,41326,,L,,0.0,0.0
61,121,1718402736.241896,1718402736.248359,TCP,192.168.1.134,41336,192.168.1.133,1883,,P,T0886,1.0,400.0
,122,1718402736.241929,1718402736.248369,TCP,192.168.1.133,1883,192.168.1.134,41336,,L,,0.0,0.0
62,123,1718402736.241944,1718402736.251449,TCP,192.168.1.134,41348,192.168.1.133,1883,,P,T0886,1.0,400.0
,124,1718402736.241950,1718402736.251462,TCP,192.168.1.133,1883,192.168.1.134,41348,,L,,0.0,0.0
63,125,1718402736.241944,1718402736.251497,TCP,192.168.1.134,41360,192.168.1.133,1883,,P,T0886,1.0,400.0
,126,1718402736.241961,1718402736.251486,TCP,192.168.1.133,1883,192.168.1.134,41360,,L,,0.0,0.0
64,127,1718402736.241944,1718402736.251497,TCP,192.168.1.134,41372,192.168.1.133,1883,,P,T0886,1.0,400.0
,128,1718402736.241970,1718402736.251529,TCP,192.168.1.133,1883,192.168.1.134,41372,,L,,0.0,0.0
65,129,1718402736.241944,1718402736.251546,TCP,192.168.1.134,41382,192.168.1.133,1883,,P,T0886,1.0,400.0
,130,1718402736.241980,1718402736.251551,TCP,192.168.1.133,1883,192.168.1.134,41382,,L,,0.0,0.0
66,131,1718402736.241988,1718402736.251546,TCP,192.168.1.134,41390,192.168.1.133,1883,,P,T0886,1.0,400.0
,132,1718402736.242051,1718402736.251567,TCP,192.168.1.133,1883,192.168.1.134,41390,,L,,0.0,0.0
67,133,1718402736.244548,1718402736.251855,TCP,192.168.1.134,41406,192.168.1.133,1883,,P,T0886,1.0,400.0
,134,1718402736.244554,1718402736.251683,TCP,192.168.1.133,1883,192.168.1.134,41406,,L,,0.0,0.0
68,135,1718402736.247912,1718402736.256307,TCP,192.168.1.134,41416,192.168.1.133,1883,,P,T0886,1.0,400.0
,136,1718402736.247956,1718402736.256339,TCP,192.168.1.133,1883,192.168.1.134,41416,,L,,0.0,0.0
69,137,1718402736.247972,1718402736.256353,TCP,192.168.1.134,41432,192.168.1.133,1883,,P,T0886,1.0,400.0
,138,1718402736.247977,1718402736.256372,TCP,192.168.1.133,1883,192.168.1.134,41432,,L,,0.0,0.0
70,139,1718402736.247972,1718402736.256353,TCP,192.168.1.134,41448,192.168.1.133,1883,,P,T0886,1.0,400.0
,140,1718402736.247992,1718402736.256387,TCP,192.168.1.133,1883,192.168.1.134,41448,,L,,0.0,0.0
71,141,1718402736.248359,1718402736.256353,TCP,192.168.1.134,41460,192.168.1.133,1883,,P,T0886,1.0,400.0
,142,1718402736.248383,1718402736.256405,TCP,192.168.1.133,1883,192.168.1.134,41460,,L,,0.0,0.0
72,143,1718402736.251449,1718402736.260119,TCP,192.168.1.134,41472,192.168.1.133,1883,,P,T0886,1.0,400.0
,144,1718402736.251478,1718402736.260124,TCP,192.168.1.133,1883,192.168.1.134,41472,,L,,0.0,0.0
73,145,1718402736.251497,1718402736.260119,TCP,192.168.1.134,41484,192.168.1.133,1883,,P,T0886,1.0,400.0
,146,1718402736.251521,1718402736.260158,TCP,192.168.1.133,1883,192.168.1.134,41484,,L,,0.0,0.0
74,147,1718402736.251497,1718402736.260119,TCP,192.168.1.134,41498,192.168.1.133,1883,,P,T0886,1.0,400.0
,148,1718402736.251536,1718402736.260175,TCP,192.168.1.133,1883,192.168.1.134,41498,,L,,0.0,0.0
75,149,1718402736.251546,1718402736.260119,TCP,192.168.1.134,41508,192.168.1.133,1883,,P,T0886,1.0,400.0
,150,1718402736.251561,1718402736.260193,TCP,192.168.1.133,1883,192.168.1.134,41508,,L,,0.0,0.0
76,151,1718402736.251546,1718402736.260210,TCP,192.168.1.134,41516,192.168.1.133,1883,,P,T0886,1.0,400.0
,152,1718402736.251574,1718402736.260281,TCP,192.168.1.133,1883,192.168.1.134,41516,,L,,0.0,0.0
77,153,1718402736.251592,1718402736.260211,TCP,192.168.1.134,41532,192.168.1.133,1883,,P,T0886,1.0,400.0
,154,1718402736.251683,1718402736.260319,TCP,192.168.1.133,1883,192.168.1.134,41532,,L,,0.0,0.0
78,155,1718402736.256353,1718402736.262001,TCP,192.168.1.134,41538,192.168.1.133,1883,,P,T0886,1.0,400.0
,156,1718402736.256362,1718402736.262010,TCP,192.168.1.133,1883,192.168.1.134,41538,,L,,0.0,0.0
79,157,1718402736.256353,1718402736.263146,TCP,192.168.1.134,41552,192.168.1.133,1883,,P,T0886,1.0,400.0
,158,1718402736.256380,1718402736.263164,TCP,192.168.1.133,1883,192.168.1.134,41552,,L,,0.0,0.0
80,159,1718402736.256353,1718402736.263554,TCP,192.168.1.134,41566,192.168.1.133,1883,,P,T0886,1.0,400.0
,160,1718402736.256397,1718402736.263610,TCP,192.168.1.133,1883,192.168.1.134,41566,,L,,0.0,0.0
81,161,1718402736.256353,1718402736.263554,TCP,192.168.1.134,41570,192.168.1.133,1883,,P,T0886,1.0,400.0
,162,1718402736.256470,1718402736.263629,TCP,192.168.1.133,1883,192.168.1.134,41570,,L,,0.0,0.0
82,163,1718402736.260119,1718402736.266388,TCP,192.168.1.134,41586,192.168.1.133,1883,,P,T0886,1.0,400.0
,164,1718402736.260134,1718402736.266420,TCP,192.168.1.133,1883,192.168.1.134,41586,,L,,0.0,0.0
83,165,1718402736.260119,1718402736.266431,TCP,192.168.1.134,41598,192.168.1.133,1883,,P,T0886,1.0,400.0
,166,1718402736.260168,1718402736.266436,TCP,192.168.1.133,1883,192.168.1.134,41598,,L,,0.0,0.0
84,167,1718402736.260119,1718402736.266432,TCP,192.168.1.134,41606,192.168.1.133,1883,,P,T0886,1.0,400.0
,168,1718402736.260182,1718402736.266445,TCP,192.168.1.133,1883,192.168.1.134,41606,,L,,0.0,0.0
85,169,1718402736.260119,1718402736.266458,TCP,192.168.1.134,41608,192.168.1.133,1883,,P,T0886,1.0,400.0
,170,1718402736.260209,1718402736.266471,TCP,192.168.1.133,1883,192.168.1.134,41608,,L,,0.0,0.0
86,171,1718402736.260210,1718402736.266459,TCP,192.168.1.134,41616,192.168.1.133,1883,,P,T0886,1.0,400.0
,172,1718402736.260318,1718402736.266480,TCP,192.168.1.133,1883,192.168.1.134,41616,,L,,0.0,0.0
87,173,1718402736.260211,1718402736.266459,TCP,192.168.1.134,41628,192.168.1.133,1883,,P,T0886,1.0,400.0
,174,1718402736.260320,1718402736.266490,TCP,192.168.1.133,1883,192.168.1.134,41628,,L,,0.0,0.0
88,175,1718402736.262001,1718402736.269924,TCP,192.168.1.134,41644,192.168.1.133,1883,,P,T0886,1.0,400.0
,176,1718402736.262021,1718402736.269947,TCP,192.168.1.133,1883,192.168.1.134,41644,,L,,0.0,0.0
89,177,1718402736.263147,1718402736.269924,TCP,192.168.1.134,41654,192.168.1.133,1883,,P,T0886,1.0,400.0
,178,1718402736.263172,1718402736.269959,TCP,192.168.1.133,1883,192.168.1.134,41654,,L,,0.0,0.0
90,179,1718402736.263554,1718402736.269971,TCP,192.168.1.134,41664,192.168.1.133,1883,,P,T0886,1.0,400.0
,180,1718402736.263628,1718402736.269974,TCP,192.168.1.133,1883,192.168.1.134,41664,,L,,0.0,0.0
91,181,1718402736.263554,1718402736.269972,TCP,192.168.1.134,41668,192.168.1.133,1883,,P,T0886,1.0,400.0
,182,1718402736.263638,1718402736.269985,TCP,192.168.1.133,1883,192.168.1.134,41668,,L,,0.0,0.0
92,183,1718402736.266388,1718402736.272139,TCP,192.168.1.134,41670,192.168.1.133,1883,,P,T0886,1.0,400.0
,184,1718402736.266426,1718402736.272148,TCP,192.168.1.133,1883,192.168.1.134,41670,,L,,0.0,0.0
93,185,1718402736.266432,1718402736.273082,TCP,192.168.1.134,41682,192.168.1.133,1883,,P,T0886,1.0,400.0
,186,1718402736.266441,1718402736.273099,TCP,192.168.1.133,1883,192.168.1.134,41682,,L,,0.0,0.0
94,187,1718402736.266458,1718402736.274137,TCP,192.168.1.134,41694,192.168.1.133,1883,,P,T0886,1.0,400.0
,188,1718402736.266464,1718402736.274166,TCP,192.168.1.133,1883,192.168.1.134,41694,,L,,0.0,0.0
95,189,1718402736.266458,1718402736.274175,TCP,192.168.1.134,41698,192.168.1.133,1883,,P,T0886,1.0,400.0
,190,1718402736.266476,1718402736.274185,TCP,192.168.1.133,1883,192.168.1.134,41698,,L,,0.0,0.0
96,191,1718402736.266459,1718402736.274175,TCP,192.168.1.134,41714,192.168.1.133,1883,,P,T0886,1.0,400.0
,192,1718402736.266485,1718402736.274194,TCP,192.168.1.133,1883,192.168.1.134,41714,,L,,0.0,0.0
97,193,1718402736.266459,1718402736.274175,TCP,192.168.1.134,41720,192.168.1.133,1883,,P,T0886,1.0,400.0
,194,1718402736.266551,1718402736.274203,TCP,192.168.1.133,1883,192.168.1.134,41720,,L,,0.0,0.0
98,195,1718402736.269924,1718402736.277238,TCP,192.168.1.134,41728,192.168.1.133,1883,,P,T0886,1.0,400.0
,196,1718402736.269954,1718402736.277268,TCP,192.168.1.133,1883,192.168.1.134,41728,,L,,0.0,0.0
99,197,1718402736.269924,1718402736.279817,TCP,192.168.1.134,41736,192.168.1.133,1883,,P,T0886,1.0,400.0
,198,1718402736.269964,1718402736.279840,TCP,192.168.1.133,1883,192.168.1.134,41736,,L,,0.0,0.0
100,199,1718402736.269971,1718402736.279817,TCP,192.168.1.134,41742,192.168.1.133,1883,,P,T0886,1.0,400.0
,200,1718402736.269980,1718402736.279857,TCP,192.168.1.133,1883,192.168.1.134,41742,,L,,0.0,0.0
101,201,1718402736.269972,1718402736.279817,TCP,192.168.1.134,41746,192.168.1.133,1883,,P,T0886,1.0,400.0
,202,1718402736.269990,1718402736.279869,TCP,192.168.1.133,1883,192.168.1.134,41746,,L,,0.0,0.0
102,203,1718402736.273082,1718402736.280271,TCP,192.168.1.134,41760,192.168.1.133,1883,,P,T0886,1.0,400.0
,204,1718402736.273090,1718402736.280297,TCP,192.168.1.133,1883,192.168.1.134,41760,,L,,0.0,0.0
103,205,1718402736.273082,1718402736.280271,TCP,192.168.1.134,41762,192.168.1.133,1883,,P,T0886,1.0,400.0
,206,1718402736.273107,1718402736.280308,TCP,192.168.1.133,1883,192.168.1.134,41762,,L,,0.0,0.0
104,207,1718402736.274175,1718402736.284076,TCP,192.168.1.134,41778,192.168.1.133,1883,,P,T0886,1.0,400.0
,208,1718402736.274180,1718402736.284086,TCP,192.168.1.133,1883,192.168.1.134,41778,,L,,0.0,0.0
105,209,1718402736.274175,1718402736.284076,TCP,192.168.1.134,41784,192.168.1.133,1883,,P,T0886,1.0,400.0
,210,1718402736.274190,1718402736.284105,TCP,192.168.1.133,1883,192.168.1.134,41784,,L,,0.0,0.0
106,211,1718402736.274175,1718402736.284124,TCP,192.168.1.134,41800,192.168.1.133,1883,,P,T0886,1.0,400.0
,212,1718402736.274199,1718402736.284137,TCP,192.168.1.133,1883,192.168.1.134,41800,,L,,0.0,0.0
107,213,1718402736.274175,1718402736.284124,TCP,192.168.1.134,41814,192.168.1.133,1883,,P,T0886,1.0,400.0
,214,1718402736.274211,1718402736.284150,TCP,192.168.1.133,1883,192.168.1.134,41814,,L,,0.0,0.0
108,215,1718402736.277238,1718402736.284124,TCP,192.168.1.134,41824,192.168.1.133,1883,,P,T0886,1.0,400.0
,216,1718402736.277275,1718402736.284171,TCP,192.168.1.133,1883,192.168.1.134,41824,,L,,0.0,0.0
109,217,1718402736.279817,1718402736.286204,TCP,192.168.1.134,41828,192.168.1.133,1883,,P,T0886,1.0,400.0
,218,1718402736.279849,1718402736.286214,TCP,192.168.1.133,1883,192.168.1.134,41828,,L,,0.0,0.0
110,219,1718402736.279817,1718402736.286204,TCP,192.168.1.134,41844,192.168.1.133,1883,,P,T0886,1.0,400.0
,220,1718402736.279864,1718402736.286231,TCP,192.168.1.133,1883,192.168.1.134,41844,,L,,0.0,0.0
111,221,1718402736.279881,1718402736.286246,TCP,192.168.1.134,41848,192.168.1.133,1883,,P,T0886,1.0,400.0
,222,1718402736.279884,1718402736.286240,TCP,192.168.1.133,1883,192.168.1.134,41848,,L,,0.0,0.0
112,223,1718402736.280271,1718402736.288145,TCP,192.168.1.134,41864,192.168.1.133,1883,,P,T0886,1.0,400.0
,224,1718402736.280303,1718402736.288163,TCP,192.168.1.133,1883,192.168.1.134,41864,,L,,0.0,0.0
113,225,1718402736.281918,1718402736.288265,TCP,192.168.1.134,41870,192.168.1.133,1883,,P,T0886,1.0,400.0
,226,1718402736.281925,1718402736.288273,TCP,192.168.1.133,1883,192.168.1.134,41870,,L,,0.0,0.0
114,227,1718402736.284076,1718402736.291763,TCP,192.168.1.134,41882,192.168.1.133,1883,,P,T0886,1.0,400.0
,228,1718402736.284099,1718402736.291768,TCP,192.168.1.133,1883,192.168.1.134,41882,,L,,0.0,0.0
115,229,1718402736.284124,1718402736.291763,TCP,192.168.1.134,41888,192.168.1.133,1883,,P,T0886,1.0,400.0
,230,1718402736.284129,1718402736.291783,TCP,192.168.1.133,1883,192.168.1.134,41888,,L,,0.0,0.0
116,231,1718402736.284124,1718402736.291763,TCP,192.168.1.134,41892,192.168.1.133,1883,,P,T0886,1.0,400.0
,232,1718402736.284145,1718402736.291798,TCP,192.168.1.133,1883,192.168.1.134,41892,,L,,0.0,0.0
117,233,1718402736.284124,1718402736.291763,TCP,192.168.1.134,41900,192.168.1.133,1883,,P,T0886,1.0,400.0
,234,1718402736.284157,1718402736.291810,TCP,192.168.1.133,1883,192.168.1.134,41900,,L,,0.0,0.0
