Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,29,1714937749.466037,1714937754.492448,TCP,192.168.1.134,2404,192.168.1.156,54960,,L,,0.0,0.0
17,30,1714937754.485585,1714937759.507856,TCP,192.168.1.156,54968,192.168.1.134,2404,,P,T0846,1.0,36.0
,31,1714937754.489911,1714937759.507811,TCP,192.168.1.134,2404,192.168.1.156,54968,,L,,0.0,0.0
18,32,1714937759.499095,1714937764.523773,TCP,192.168.1.156,49366,192.168.1.134,2404,,P,T0846,1.0,36.0
,33,1714937759.505567,1714937764.523751,TCP,192.168.1.134,2404,192.168.1.156,49366,,L,,0.0,0.0
19,34,1714937764.516383,1714937769.538115,TCP,192.168.1.156,49372,192.168.1.134,2404,,P,T0846,1.0,36.0
,35,1714937764.520019,1714937769.538090,TCP,192.168.1.134,2404,192.168.1.156,49372,,L,,0.0,0.0
20,36,1714937769.530913,1714937774.553447,TCP,192.168.1.156,51976,192.168.1.134,2404,,P,T0846,1.0,36.0
,37,1714937769.535017,1714937774.553438,TCP,192.168.1.134,2404,192.168.1.156,51976,,L,,0.0,0.0
21,38,1714937771.443035,1714937771.443035,UDP,192.168.1.134,5353,224.0.0.251,5353,,P,T0846,1.0,36.0
22,39,1714937774.209310,1714937774.209310,UDP,192.168.1.134,56005,239.255.255.250,1900,,P,T0846,1.0,36.0
23,40,1714937774.548098,1714937779.576264,TCP,192.168.1.156,51992,192.168.1.134,2404,,P,T0846,1.0,36.0
,41,1714937774.551121,1714937779.576175,TCP,192.168.1.134,2404,192.168.1.156,51992,,L,,0.0,0.0
24,42,1714937779.567956,1714937784.598879,TCP,192.168.1.156,41500,192.168.1.134,2404,,P,T0846,1.0,36.0
,43,1714937779.576175,1714937784.598861,TCP,192.168.1.134,2404,192.168.1.156,41500,,L,,0.0,0.0
25,44,1714937784.593138,1714937792.123115,TCP,192.168.1.156,41504,192.168.1.134,2404,,P,T0846,1.0,36.0
,45,1714937784.597686,1714937792.123103,TCP,192.168.1.134,2404,192.168.1.156,41504,,L,,0.0,0.0
26,46,1714937792.113429,1714937797.128032,TCP,192.168.1.156,37070,192.168.1.134,2404,,P,T0846,1.0,36.0
,47,1714937792.121900,1714937797.128015,TCP,192.168.1.134,2404,192.168.1.156,37070,,L,,0.0,0.0
27,48,1714937797.124307,1714937802.137642,TCP,192.168.1.156,46942,192.168.1.134,2404,,P,T0846,1.0,36.0
,49,1714937797.126650,1714937802.137613,TCP,192.168.1.134,2404,192.168.1.156,46942,,L,,0.0,0.0
28,50,1714937802.131859,1714937807.145347,TCP,192.168.1.156,46948,192.168.1.134,2404,,P,T0846,1.0,36.0
,51,1714937802.135591,1714937807.145303,TCP,192.168.1.134,2404,192.168.1.156,46948,,L,,0.0,0.0
29,52,1714937807.140483,1714937812.187798,TCP,192.168.1.156,53142,192.168.1.134,2404,,P,T0846,1.0,36.0
,53,1714937807.145303,1714937812.187768,TCP,192.168.1.134,2404,192.168.1.156,53142,,L,,0.0,0.0
30,54,1714937812.148055,1714937817.195652,TCP,192.168.1.156,53156,192.168.1.134,2404,,P,T0846,1.0,36.0
,55,1714937812.185934,1714937817.195604,TCP,192.168.1.134,2404,192.168.1.156,53156,,L,,0.0,0.0
31,56,1714937814.452065,1714937817.421725,UDP,192.168.1.134,56078,239.255.255.250,1900,,P,T0846,1.0,36.0
32,57,1714937817.190513,1714937822.202420,TCP,192.168.1.156,40792,192.168.1.134,2404,,P,T0846,1.0,36.0
,58,1714937817.194052,1714937822.202399,TCP,192.168.1.134,2404,192.168.1.156,40792,,L,,0.0,0.0
33,59,1714937822.198715,1714937827.211820,TCP,192.168.1.156,40798,192.168.1.134,2404,,P,T0846,1.0,36.0
,60,1714937822.200648,1714937827.211793,TCP,192.168.1.134,2404,192.168.1.156,40798,,L,,0.0,0.0
34,61,1714937827.207112,1714937832.223123,TCP,192.168.1.156,37806,192.168.1.134,2404,,P,T0846,1.0,36.0
,62,1714937827.209720,1714937832.223094,TCP,192.168.1.134,2404,192.168.1.156,37806,,L,,0.0,0.0
35,63,1714937832.219850,1714937837.260341,TCP,192.168.1.156,37818,192.168.1.134,2404,,P,T0846,1.0,36.0
,64,1714937832.222593,1714937837.260317,TCP,192.168.1.134,2404,192.168.1.156,37818,,L,,0.0,0.0
36,65,1714937837.251348,1714937842.268801,TCP,192.168.1.156,36976,192.168.1.134,2404,,P,T0846,1.0,36.0
,66,1714937837.256577,1714937842.268792,TCP,192.168.1.134,2404,192.168.1.156,36976,,L,,0.0,0.0
37,67,1714937842.268064,1714937842.389833,TCP,192.168.1.156,36982,192.168.1.134,2404,,P,T0846,1.0,36.0
,68,1714937842.272432,1714937842.389813,TCP,192.168.1.134,2404,192.168.1.156,36982,,L,,0.0,0.0
38,69,1714937842.398307,1714937843.411190,TCP,192.168.1.156,849,192.168.1.134,2404,,P,T0846,1.0,36.0
,70,1714937842.401388,1714937843.411178,TCP,192.168.1.134,2404,192.168.1.156,849,,L,,0.0,0.0
39,71,1714937844.763391,1714937847.732700,UDP,192.168.1.134,56084,239.255.255.250,1900,,L,,0.0,0.0
