Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
51,63,0.000000,0.000000,UDP,10.200.1.110,60131,10.200.1.15,47808,,L,,0.0,0.0
52,64,0.000000,0.000000,UDP,10.200.1.110,37866,10.200.1.15,47808,,L,,0.0,0.0
53,65,0.000000,0.000000,UDP,10.200.1.110,37040,10.200.1.15,47808,,L,,0.0,0.0
54,66,0.000000,0.000000,UDP,10.200.1.110,36028,10.200.1.15,47808,,L,,0.0,0.0
55,67,0.000000,0.000000,UDP,10.200.1.110,35875,10.200.1.15,47808,,L,,0.0,0.0
56,68,0.000000,0.000000,UDP,10.200.1.110,37043,10.200.1.15,47808,,L,,0.0,0.0
57,69,0.000000,0.000000,UDP,10.200.1.174,126,10.200.1.15,47808,,L,,0.0,0.0
58,70,0.000000,0.000000,UDP,10.200.1.127,55944,10.200.1.15,47808,,L,,0.0,0.0
59,71,0.000000,0.000000,UDP,10.200.1.127,55945,10.200.1.15,47808,,L,,0.0,0.0
60,72,0.000000,0.000000,UDP,10.200.1.127,41210,10.200.1.15,47808,,L,,0.0,0.0
61,73,0.000000,0.000000,UDP,10.200.1.127,41211,10.200.1.15,47808,,L,,0.0,0.0
62,74,0.000000,0.000000,UDP,10.200.1.233,44590,10.200.1.15,47808,,L,,0.0,0.0
63,75,0.000000,0.000000,UDP,10.200.1.233,44591,10.200.1.15,47808,,L,,0.0,0.0
64,76,0.000000,0.000000,UDP,10.200.1.127,54767,10.200.1.15,47808,,L,,0.0,0.0
65,77,0.000000,0.000000,UDP,10.200.1.127,54768,10.200.1.15,47808,,L,,0.0,0.0
66,78,0.000000,0.000000,UDP,10.200.1.205,45578,10.200.1.15,47808,,L,,0.0,0.0
67,79,0.000000,0.000000,UDP,10.200.1.205,45579,10.200.1.15,47808,,L,,0.0,0.0
68,80,0.000000,0.000000,UDP,10.200.1.205,47808,10.200.1.15,47808,,L,,0.0,0.0
,81,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.205,47808,,L,,0.0,0.0
69,82,0.000000,0.000000,UDP,10.200.1.205,37038,10.200.1.15,47808,,L,,0.0,0.0
70,83,0.000000,0.000000,UDP,10.200.1.205,37039,10.200.1.15,47808,,L,,0.0,0.0
71,84,0.000000,0.000000,UDP,10.200.1.205,47955,10.200.1.15,47808,,L,,0.0,0.0
72,85,0.000000,0.000000,UDP,10.200.1.205,47956,10.200.1.15,47808,,L,,0.0,0.0
73,86,0.000000,0.000000,UDP,10.200.1.205,64823,10.200.1.15,47808,,L,,0.0,0.0
74,87,0.000000,0.000000,UDP,10.200.1.205,64824,10.200.1.15,47808,,L,,0.0,0.0
75,88,0.000000,0.000000,UDP,10.200.1.77,61604,10.200.1.15,47808,,L,,0.0,0.0
,89,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.77,61604,,L,,0.0,0.0
76,90,0.000000,0.000000,UDP,10.200.1.205,56519,10.200.1.15,47808,,L,,0.0,0.0
77,91,0.000000,0.000000,UDP,10.200.1.205,56520,10.200.1.15,47808,,L,,0.0,0.0
78,92,0.000000,0.000000,UDP,10.200.1.128,47808,10.200.1.15,47808,,L,,0.0,0.0
,93,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.128,47808,,L,,0.0,0.0
79,94,0.000000,0.000000,UDP,10.200.1.168,56103,10.200.1.15,47808,,L,,0.0,0.0
80,95,0.000000,0.000000,UDP,10.200.1.168,56104,10.200.1.15,47808,,L,,0.0,0.0
81,96,0.000000,0.000000,UDP,10.200.1.168,47808,10.200.1.15,47808,,L,,0.0,0.0
,97,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.168,47808,,L,,0.0,0.0
82,98,0.000000,0.000000,UDP,10.200.1.233,40169,10.200.1.15,47808,,L,,0.0,0.0
83,99,0.000000,0.000000,UDP,10.200.1.233,40170,10.200.1.15,47808,,L,,0.0,0.0
84,100,0.000000,0.000000,UDP,10.200.1.233,48592,10.200.1.15,47808,,L,,0.0,0.0
85,101,0.000000,0.000000,UDP,10.200.1.233,48593,10.200.1.15,47808,,L,,0.0,0.0
86,102,0.000000,0.000000,UDP,10.200.1.127,64831,10.200.1.15,47808,,L,,0.0,0.0
87,103,0.000000,0.000000,UDP,10.200.1.127,64832,10.200.1.15,47808,,L,,0.0,0.0
88,104,0.000000,0.000000,UDP,10.200.1.174,55118,10.200.1.15,47808,,L,,0.0,0.0
89,105,0.000000,0.000000,UDP,10.200.1.174,55119,10.200.1.15,47808,,L,,0.0,0.0
90,106,0.000000,0.000000,UDP,10.200.1.174,57311,10.200.1.15,47808,,L,,0.0,0.0
91,107,0.000000,0.000000,UDP,10.200.1.174,57312,10.200.1.15,47808,,L,,0.0,0.0
92,108,0.000000,0.000000,UDP,10.200.1.59,47808,10.200.1.15,47808,,L,,0.0,0.0
,109,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.59,47808,,L,,0.0,0.0
93,110,0.000000,0.000000,UDP,10.200.1.86,59907,10.200.1.15,47808,,L,,0.0,0.0
94,111,0.000000,0.000000,UDP,10.200.1.86,51775,10.200.1.15,47808,,L,,0.0,0.0
95,112,0.000000,0.000000,UDP,10.200.1.86,60746,10.200.1.15,47808,,L,,0.0,0.0
,113,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.86,60746,,L,,0.0,0.0
96,114,0.000000,0.000000,UDP,10.200.1.233,63641,10.200.1.15,47808,,L,,0.0,0.0
97,115,0.000000,0.000000,UDP,10.200.1.233,63642,10.200.1.15,47808,,L,,0.0,0.0
98,116,0.000000,0.000000,UDP,10.200.1.233,41623,10.200.1.15,47808,,L,,0.0,0.0
99,117,0.000000,0.000000,UDP,10.200.1.233,41624,10.200.1.15,47808,,L,,0.0,0.0
100,118,0.000000,0.000000,UDP,10.200.1.210,63972,10.200.1.15,47808,,L,,0.0,0.0
101,119,0.000000,0.000000,UDP,10.200.1.210,41263,10.200.1.15,47808,,L,,0.0,0.0
102,120,0.000000,0.000000,UDP,10.200.1.210,41264,10.200.1.15,47808,,L,,0.0,0.0
103,121,0.000000,0.000000,UDP,10.200.1.210,47808,10.200.1.15,47808,,L,,0.0,0.0
,122,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.210,47808,,L,,0.0,0.0
104,123,0.000000,0.000000,UDP,10.200.1.168,51478,10.200.1.15,47808,,L,,0.0,0.0
105,124,0.000000,0.000000,UDP,10.200.1.168,51479,10.200.1.15,47808,,L,,0.0,0.0
106,125,0.000000,0.000000,UDP,10.200.1.174,53156,10.200.1.15,47808,,L,,0.0,0.0
107,126,0.000000,0.000000,UDP,10.200.1.174,53157,10.200.1.15,47808,,L,,0.0,0.0
108,127,0.000000,0.000000,UDP,10.200.1.174,53158,10.200.1.15,47808,,L,,0.0,0.0
109,128,0.000000,0.000000,UDP,10.200.1.174,53159,10.200.1.15,47808,,L,,0.0,0.0
110,129,0.000000,0.000000,UDP,10.200.1.174,53160,10.200.1.15,47808,,L,,0.0,0.0
111,130,0.000000,0.000000,UDP,10.200.1.174,53161,10.200.1.15,47808,,L,,0.0,0.0
112,131,0.000000,0.000000,UDP,10.200.1.174,53162,10.200.1.15,47808,,L,,0.0,0.0
113,132,0.000000,0.000000,UDP,10.200.1.174,37979,10.200.1.15,47808,,L,,0.0,0.0
114,133,0.000000,0.000000,UDP,10.200.1.86,61139,10.200.1.15,47808,,L,,0.0,0.0
115,134,0.000000,0.000000,UDP,10.200.1.86,64171,10.200.1.15,47808,,L,,0.0,0.0
116,135,0.000000,0.000000,UDP,10.200.1.86,53874,10.200.1.15,47808,,L,,0.0,0.0
,136,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.86,53874,,L,,0.0,0.0
117,137,0.000000,0.000000,UDP,10.200.1.86,52088,10.200.1.15,47808,,L,,0.0,0.0
118,138,0.000000,0.000000,UDP,10.200.1.86,56521,10.200.1.15,47808,,L,,0.0,0.0
119,139,0.000000,0.000000,UDP,10.200.1.86,60763,10.200.1.15,47808,,L,,0.0,0.0
120,140,0.000000,0.000000,UDP,10.200.1.86,62482,10.200.1.15,47808,,L,,0.0,0.0
121,141,0.000000,0.000000,UDP,10.200.1.86,65156,10.200.1.15,47808,,L,,0.0,0.0
,142,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.86,65156,,L,,0.0,0.0
122,143,0.000000,0.000000,UDP,10.200.1.86,51342,10.200.1.15,47808,,L,,0.0,0.0
123,144,0.000000,0.000000,UDP,10.200.1.86,57492,10.200.1.15,47808,,L,,0.0,0.0
124,145,0.000000,0.000000,UDP,10.200.1.181,64187,10.200.1.15,47808,,L,,0.0,0.0
125,146,0.000000,0.000000,UDP,10.200.1.181,64188,10.200.1.15,47808,,L,,0.0,0.0
126,147,0.000000,0.000000,UDP,10.200.1.181,51850,10.200.1.15,47808,,L,,0.0,0.0
127,148,0.000000,0.000000,UDP,10.200.1.181,42501,10.200.1.15,47808,,L,,0.0,0.0
128,149,0.000000,0.000000,UDP,10.200.1.181,42502,10.200.1.15,47808,,L,,0.0,0.0
129,150,0.000000,0.000000,UDP,10.200.1.40,39876,10.200.1.15,47808,,L,,0.0,0.0
130,151,0.000000,0.000000,UDP,10.200.1.40,39877,10.200.1.15,47808,,L,,0.0,0.0
131,152,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.40,47808,,L,,0.0,0.0
,153,0.000000,0.000000,UDP,10.200.1.40,47808,10.200.1.15,47808,,L,,0.0,0.0
132,154,0.000000,0.000000,UDP,10.200.1.40,57179,10.200.1.15,47808,,L,,0.0,0.0
133,155,0.000000,0.000000,UDP,10.200.1.40,57180,10.200.1.15,47808,,L,,0.0,0.0
134,156,0.000000,0.000000,UDP,10.200.1.174,51590,10.200.1.15,47808,,L,,0.0,0.0
135,157,0.000000,0.000000,UDP,10.200.1.174,51591,10.200.1.15,47808,,L,,0.0,0.0
136,158,0.000000,0.000000,UDP,10.200.1.174,37446,10.200.1.15,47808,,L,,0.0,0.0
137,159,0.000000,0.000000,UDP,10.200.1.174,37447,10.200.1.15,47808,,L,,0.0,0.0
138,160,0.000000,0.000000,UDP,10.200.1.174,35724,10.200.1.15,47808,,L,,0.0,0.0
139,161,0.000000,0.000000,UDP,10.200.1.174,35725,10.200.1.15,47808,,L,,0.0,0.0
140,162,0.000000,0.000000,UDP,10.200.1.174,56277,10.200.1.15,47808,,L,,0.0,0.0
141,163,0.000000,0.000000,UDP,10.200.1.174,56278,10.200.1.15,47808,,L,,0.0,0.0
142,164,0.000000,0.000000,UDP,10.200.1.174,62201,10.200.1.15,47808,,L,,0.0,0.0
143,165,0.000000,0.000000,UDP,10.200.1.174,62202,10.200.1.15,47808,,L,,0.0,0.0
144,166,0.000000,0.000000,UDP,10.200.1.174,59400,10.200.1.15,47808,,L,,0.0,0.0
145,167,0.000000,0.000000,UDP,10.200.1.174,59401,10.200.1.15,47808,,L,,0.0,0.0
146,168,0.000000,0.000000,UDP,10.200.1.77,57213,10.200.1.15,47808,,L,,0.0,0.0
,169,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.77,57213,,L,,0.0,0.0
147,170,0.000000,0.000000,UDP,10.200.1.77,52349,10.200.1.15,47808,,L,,0.0,0.0
,171,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.77,52349,,L,,0.0,0.0
148,172,0.000000,0.000000,UDP,10.200.1.168,51030,10.200.1.15,47808,,L,,0.0,0.0
149,173,0.000000,0.000000,UDP,10.200.1.127,36650,10.200.1.15,47808,,L,,0.0,0.0
150,174,0.000000,0.000000,UDP,10.200.1.127,36651,10.200.1.15,47808,,L,,0.0,0.0
151,175,0.000000,0.000000,UDP,10.200.1.127,50266,10.200.1.15,47808,,L,,0.0,0.0
152,176,0.000000,0.000000,UDP,10.200.1.127,50267,10.200.1.15,47808,,L,,0.0,0.0
153,177,0.000000,0.000000,UDP,10.200.1.127,49022,10.200.1.15,47808,,L,,0.0,0.0
154,178,0.000000,0.000000,UDP,10.200.1.127,49023,10.200.1.15,47808,,L,,0.0,0.0
155,179,0.000000,0.000000,UDP,10.200.1.127,55974,10.200.1.15,47808,,L,,0.0,0.0
156,180,0.000000,0.000000,UDP,10.200.1.127,55975,10.200.1.15,47808,,L,,0.0,0.0
157,181,0.000000,0.000000,UDP,10.200.1.127,51175,10.200.1.15,47808,,L,,0.0,0.0
158,182,0.000000,0.000000,UDP,10.200.1.127,51176,10.200.1.15,47808,,L,,0.0,0.0
159,183,0.000000,0.000000,UDP,10.200.1.251,47808,10.200.1.15,47808,,L,,0.0,0.0
,184,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.251,47808,,L,,0.0,0.0
160,185,0.000000,0.000000,UDP,10.200.1.168,58630,10.200.1.15,47808,,L,,0.0,0.0
161,186,0.000000,0.000000,UDP,10.200.1.168,58631,10.200.1.15,47808,,L,,0.0,0.0
162,187,0.000000,0.000000,UDP,10.200.1.210,48339,10.200.1.15,47808,,L,,0.0,0.0
163,188,0.000000,0.000000,UDP,10.200.1.210,48340,10.200.1.15,47808,,L,,0.0,0.0
164,189,0.000000,0.000000,UDP,10.200.1.181,58553,10.200.1.15,47808,,L,,0.0,0.0
165,190,0.000000,0.000000,UDP,10.200.1.181,58554,10.200.1.15,47808,,L,,0.0,0.0
166,191,0.000000,0.000000,UDP,10.200.1.181,57100,10.200.1.15,47808,,L,,0.0,0.0
167,192,0.000000,0.000000,UDP,10.200.1.181,57101,10.200.1.15,47808,,L,,0.0,0.0
168,193,0.000000,0.000000,UDP,10.200.1.233,50047,10.200.1.15,47808,,L,,0.0,0.0
169,194,0.000000,0.000000,UDP,10.200.1.233,50048,10.200.1.15,47808,,L,,0.0,0.0
170,195,0.000000,0.000000,UDP,10.200.1.168,55869,10.200.1.15,47808,,L,,0.0,0.0
171,196,0.000000,0.000000,UDP,10.200.1.233,56303,10.200.1.15,47808,,L,,0.0,0.0
172,197,0.000000,0.000000,UDP,10.200.1.233,56304,10.200.1.15,47808,,L,,0.0,0.0
173,198,0.000000,0.000000,UDP,10.200.1.233,35994,10.200.1.15,47808,,L,,0.0,0.0
174,199,0.000000,0.000000,UDP,10.200.1.233,35995,10.200.1.15,47808,,L,,0.0,0.0
175,200,0.000000,0.000000,UDP,10.200.1.77,51223,10.200.1.15,47808,,L,,0.0,0.0
,201,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.77,51223,,L,,0.0,0.0
176,202,0.000000,0.000000,UDP,10.200.1.15,47808,10.200.1.77,52304,,L,,0.0,0.0
,203,0.000000,0.000000,UDP,10.200.1.77,52304,10.200.1.15,47808,,L,,0.0,0.0
