Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
21,41,1780940091.407061,1780940098.910249,TCP,192.168.70.150,50876,192.168.70.129,502,,P,T0868,48.0,1.0
,42,1780940091.407770,1780940098.951391,TCP,192.168.70.129,502,192.168.70.150,50876,,L,,0.0,0.0
22,43,1780940096.424130,1780940103.924652,TCP,192.168.70.150,41906,192.168.70.129,102,,L,,0.0,0.0
,44,1780940096.424506,1780940103.965410,TCP,192.168.70.129,102,192.168.70.150,41906,,L,,0.0,0.0
23,45,1780940098.910392,1780940103.915866,TCP,192.168.70.150,54508,192.168.70.129,502,,P,T0868,48.0,1.0
,46,1780940098.910597,1780940103.958905,TCP,192.168.70.129,502,192.168.70.150,54508,,L,,0.0,0.0
24,47,1780940103.915972,1780940108.921914,TCP,192.168.70.150,49128,192.168.70.129,502,,P,T0868,48.0,1.0
,48,1780940103.916344,1780940108.962430,TCP,192.168.70.129,502,192.168.70.150,49128,,L,,0.0,0.0
25,49,1780940103.924713,1780940108.925092,TCP,192.168.70.150,57216,192.168.70.129,102,,L,,0.0,0.0
,50,1780940103.924999,1780940108.966480,TCP,192.168.70.129,102,192.168.70.150,57216,,L,,0.0,0.0
26,51,1780940108.922017,1780940113.927663,TCP,192.168.70.150,49132,192.168.70.129,502,,P,T0868,48.0,1.0
,52,1780940108.922356,1780940113.968510,TCP,192.168.70.129,502,192.168.70.150,49132,,L,,0.0,0.0
27,53,1780940108.925145,1780940113.927789,TCP,192.168.70.150,57222,192.168.70.129,102,,L,,0.0,0.0
,54,1780940108.925460,1780940113.968510,TCP,192.168.70.129,102,192.168.70.150,57222,,L,,0.0,0.0
28,55,1780940113.927769,1780940118.933500,TCP,192.168.70.150,50348,192.168.70.129,502,,P,T0868,48.0,1.0
,56,1780940113.928228,1780940118.974620,TCP,192.168.70.129,502,192.168.70.150,50348,,L,,0.0,0.0
29,57,1780940113.927835,1780940118.933696,TCP,192.168.70.150,58044,192.168.70.129,102,,L,,0.0,0.0
,58,1780940113.928228,1780940118.974620,TCP,192.168.70.129,102,192.168.70.150,58044,,L,,0.0,0.0
30,59,1780940118.933654,1780940123.934727,TCP,192.168.70.150,50350,192.168.70.129,502,,P,T0868,48.0,1.0
,60,1780940118.933895,1780940123.975745,TCP,192.168.70.129,502,192.168.70.150,50350,,L,,0.0,0.0
31,61,1780940118.933724,1780940123.934947,TCP,192.168.70.150,58048,192.168.70.129,102,,L,,0.0,0.0
,62,1780940118.933975,1780940123.975744,TCP,192.168.70.129,102,192.168.70.150,58048,,L,,0.0,0.0
32,63,1780940123.934892,1780940128.940562,TCP,192.168.70.150,44924,192.168.70.129,502,,P,T0868,48.0,1.0
,64,1780940123.935102,1780940128.981768,TCP,192.168.70.129,502,192.168.70.150,44924,,L,,0.0,0.0
33,65,1780940123.934992,1780940128.940842,TCP,192.168.70.150,56472,192.168.70.129,102,,L,,0.0,0.0
,66,1780940123.935155,1780940128.981768,TCP,192.168.70.129,102,192.168.70.150,56472,,L,,0.0,0.0
34,67,1780940128.940792,1780940133.946474,TCP,192.168.70.150,44938,192.168.70.129,502,,P,T0868,48.0,1.0
,68,1780940128.941104,1780940133.987914,TCP,192.168.70.129,502,192.168.70.150,44938,,L,,0.0,0.0
35,69,1780940128.940883,1780940133.946896,TCP,192.168.70.150,56484,192.168.70.129,102,,L,,0.0,0.0
,70,1780940128.941164,1780940133.987914,TCP,192.168.70.129,102,192.168.70.150,56484,,L,,0.0,0.0
36,71,1780940133.946835,1780940138.952623,TCP,192.168.70.150,37048,192.168.70.129,502,,P,T0868,48.0,1.0
,72,1780940133.947054,1780940138.993597,TCP,192.168.70.129,502,192.168.70.150,37048,,L,,0.0,0.0
37,73,1780940133.946947,1780940138.952899,TCP,192.168.70.150,46252,192.168.70.129,102,,L,,0.0,0.0
,74,1780940133.947130,1780940138.993597,TCP,192.168.70.129,102,192.168.70.150,46252,,L,,0.0,0.0
38,75,1780940138.952847,1780940143.955414,TCP,192.168.70.150,37062,192.168.70.129,502,,P,T0868,48.0,1.0
,76,1780940138.953104,1780940143.996122,TCP,192.168.70.129,502,192.168.70.150,37062,,L,,0.0,0.0
39,77,1780940138.952940,1780940143.955649,TCP,192.168.70.150,46264,192.168.70.129,102,,L,,0.0,0.0
,78,1780940138.953104,1780940143.996122,TCP,192.168.70.129,102,192.168.70.150,46264,,L,,0.0,0.0
40,79,1780940143.955613,1780940148.962983,TCP,192.168.70.150,51916,192.168.70.129,502,,P,T0868,48.0,1.0
,80,1780940143.956101,1780940149.003752,TCP,192.168.70.129,502,192.168.70.150,51916,,L,,0.0,0.0
41,81,1780940143.955671,1780940148.963132,TCP,192.168.70.150,45418,192.168.70.129,102,,L,,0.0,0.0
,82,1780940143.956101,1780940149.003752,TCP,192.168.70.129,102,192.168.70.150,45418,,L,,0.0,0.0
42,83,1780940148.963110,1780940156.466890,TCP,192.168.70.150,51918,192.168.70.129,502,,P,T0868,48.0,1.0
,84,1780940148.963348,1780940156.508022,TCP,192.168.70.129,502,192.168.70.150,51918,,L,,0.0,0.0
43,85,1780940148.963149,1780940153.963600,TCP,192.168.70.150,45434,192.168.70.129,102,,L,,0.0,0.0
,86,1780940148.963349,1780940154.004209,TCP,192.168.70.129,102,192.168.70.150,45434,,L,,0.0,0.0
44,87,1780940153.963775,1780940161.466917,TCP,192.168.70.150,54136,192.168.70.129,102,,L,,0.0,0.0
,88,1780940153.964065,1780940161.507735,TCP,192.168.70.129,102,192.168.70.150,54136,,L,,0.0,0.0
45,89,1780940156.467041,1780940161.467449,TCP,192.168.70.150,40044,192.168.70.129,502,,P,T0868,48.0,1.0
,90,1780940156.467355,1780940161.508810,TCP,192.168.70.129,502,192.168.70.150,40044,,L,,0.0,0.0
46,91,1780940161.467051,1780940166.470884,TCP,192.168.70.150,54152,192.168.70.129,102,,L,,0.0,0.0
,92,1780940161.467494,1780940166.512127,TCP,192.168.70.129,102,192.168.70.150,54152,,L,,0.0,0.0
47,93,1780940161.467559,1780940166.471064,TCP,192.168.70.150,40050,192.168.70.129,502,,P,T0868,48.0,1.0
,94,1780940161.467774,1780940166.512127,TCP,192.168.70.129,502,192.168.70.150,40050,,L,,0.0,0.0
48,95,1780940166.471018,1780940171.476760,TCP,192.168.70.150,44096,192.168.70.129,102,,L,,0.0,0.0
,96,1780940166.471360,1780940171.517781,TCP,192.168.70.129,102,192.168.70.150,44096,,L,,0.0,0.0
49,97,1780940166.471106,1780940171.476963,TCP,192.168.70.150,53332,192.168.70.129,502,,P,T0868,48.0,1.0
,98,1780940166.471361,1780940171.517780,TCP,192.168.70.129,502,192.168.70.150,53332,,L,,0.0,0.0
50,99,1780940171.476916,1780940176.482503,TCP,192.168.70.150,44110,192.168.70.129,102,,L,,0.0,0.0
,100,1780940171.477211,1780940176.523209,TCP,192.168.70.129,102,192.168.70.150,44110,,L,,0.0,0.0
51,101,1780940171.477005,1780940176.482692,TCP,192.168.70.150,53336,192.168.70.129,502,,P,T0868,48.0,1.0
,102,1780940171.477270,1780940176.523208,TCP,192.168.70.129,502,192.168.70.150,53336,,L,,0.0,0.0
52,103,1780940176.482647,1780940181.486974,TCP,192.168.70.150,35888,192.168.70.129,102,,L,,0.0,0.0
,104,1780940176.482987,1780940181.527844,TCP,192.168.70.129,102,192.168.70.150,35888,,L,,0.0,0.0
53,105,1780940176.482755,1780940181.487163,TCP,192.168.70.150,54868,192.168.70.129,502,,P,T0868,48.0,1.0
,106,1780940176.483046,1780940181.527844,TCP,192.168.70.129,502,192.168.70.150,54868,,L,,0.0,0.0
54,107,1780940181.487121,1780940186.492744,TCP,192.168.70.150,35902,192.168.70.129,102,,L,,0.0,0.0
,108,1780940181.487424,1780940186.533417,TCP,192.168.70.129,102,192.168.70.150,35902,,L,,0.0,0.0
55,109,1780940181.487203,1780940186.493004,TCP,192.168.70.150,54872,192.168.70.129,502,,P,T0868,48.0,1.0
,110,1780940181.487485,1780940186.534382,TCP,192.168.70.129,502,192.168.70.150,54872,,L,,0.0,0.0
56,111,1780940186.492951,1780940191.498656,TCP,192.168.70.150,45002,192.168.70.129,102,,L,,0.0,0.0
,112,1780940186.493178,1780940191.539982,TCP,192.168.70.129,102,192.168.70.150,45002,,L,,0.0,0.0
57,113,1780940186.493047,1780940191.498888,TCP,192.168.70.150,49366,192.168.70.129,502,,P,T0868,48.0,1.0
,114,1780940186.493243,1780940191.539982,TCP,192.168.70.129,502,192.168.70.150,49366,,L,,0.0,0.0
58,115,1780940191.498838,1780940196.504431,TCP,192.168.70.150,45012,192.168.70.129,102,,L,,0.0,0.0
,116,1780940191.499195,1780940196.545576,TCP,192.168.70.129,102,192.168.70.150,45012,,L,,0.0,0.0
59,117,1780940191.498930,1780940196.504651,TCP,192.168.70.150,49376,192.168.70.129,502,,P,T0868,48.0,1.0
,118,1780940191.499196,1780940196.545575,TCP,192.168.70.129,502,192.168.70.150,49376,,L,,0.0,0.0
60,119,1780940196.504598,1780940201.510196,TCP,192.168.70.150,42940,192.168.70.129,102,,L,,0.0,0.0
,120,1780940196.504891,1780940201.551589,TCP,192.168.70.129,102,192.168.70.150,42940,,L,,0.0,0.0
61,121,1780940196.504696,1780940201.510373,TCP,192.168.70.150,32802,192.168.70.129,502,,P,T0868,48.0,1.0
,122,1780940196.504891,1780940201.551589,TCP,192.168.70.129,502,192.168.70.150,32802,,L,,0.0,0.0
62,123,1780940201.510330,1780940206.512101,TCP,192.168.70.150,42950,192.168.70.129,102,,L,,0.0,0.0
,124,1780940201.510709,1780940206.552675,TCP,192.168.70.129,102,192.168.70.150,42950,,L,,0.0,0.0
63,125,1780940201.510447,1780940206.512357,TCP,192.168.70.150,32812,192.168.70.129,502,,P,T0868,48.0,1.0
,126,1780940201.510789,1780940206.553557,TCP,192.168.70.129,502,192.168.70.150,32812,,L,,0.0,0.0
64,127,1780940206.512301,1780940211.517888,TCP,192.168.70.150,57814,192.168.70.129,102,,L,,0.0,0.0
,128,1780940206.512667,1780940211.558724,TCP,192.168.70.129,102,192.168.70.150,57814,,L,,0.0,0.0
65,129,1780940211.523581,1780940241.557733,TCP,192.168.70.150,57816,192.168.70.129,102,,L,,0.0,0.0
,130,1780940211.523944,1780940241.600070,TCP,192.168.70.129,102,192.168.70.150,57816,,L,,0.0,0.0
66,131,1780940211.524104,1780940214.556637,TCP,192.168.70.150,35168,192.168.70.129,502,,P,T0868,48.0,1.0
,132,1780940211.524233,1780940214.597771,TCP,192.168.70.129,502,192.168.70.150,35168,,L,,0.0,0.0
67,133,1780940214.556792,1780940217.685090,TCP,192.168.70.150,41438,192.168.70.129,502,,P,T0868,48.0,1.0
,134,1780940214.557085,1780940217.725764,TCP,192.168.70.129,502,192.168.70.150,41438,,L,,0.0,0.0
68,135,1780940217.685229,1780940220.814922,TCP,192.168.70.150,41452,192.168.70.129,502,,P,T0868,48.0,1.0
,136,1780940217.685427,1780940220.855836,TCP,192.168.70.129,502,192.168.70.150,41452,,L,,0.0,0.0
69,137,1780940220.815109,1780940223.947000,TCP,192.168.70.150,41462,192.168.70.129,502,,P,T0868,48.0,1.0
,138,1780940220.815397,1780940223.987872,TCP,192.168.70.129,502,192.168.70.150,41462,,L,,0.0,0.0
70,139,1780940223.947142,1780940227.081757,TCP,192.168.70.150,58104,192.168.70.129,502,,P,T0868,48.0,1.0
,140,1780940223.947387,1780940227.122952,TCP,192.168.70.129,502,192.168.70.150,58104,,L,,0.0,0.0
71,141,1780940227.081908,1780940230.213180,TCP,192.168.70.150,58118,192.168.70.129,502,,P,T0868,48.0,1.0
,142,1780940227.082266,1780940230.254162,TCP,192.168.70.129,502,192.168.70.150,58118,,L,,0.0,0.0
72,143,1780940230.213316,1780940233.344955,TCP,192.168.70.150,58134,192.168.70.129,502,,P,T0868,48.0,1.0
,144,1780940230.213667,1780940233.386016,TCP,192.168.70.129,502,192.168.70.150,58134,,L,,0.0,0.0
73,145,1780940233.345076,1780940236.478299,TCP,192.168.70.150,33402,192.168.70.129,502,,P,T0868,48.0,1.0
,146,1780940233.345447,1780940236.519008,TCP,192.168.70.129,502,192.168.70.150,33402,,L,,0.0,0.0
74,147,1780940236.478470,1780940239.588685,TCP,192.168.70.150,33412,192.168.70.129,502,,P,T0868,48.0,1.0
,148,1780940236.478789,1780940239.630088,TCP,192.168.70.129,502,192.168.70.150,33412,,L,,0.0,0.0
75,149,1780940239.588817,1780940242.718311,TCP,192.168.70.150,33420,192.168.70.129,502,,P,T0868,48.0,1.0
,150,1780940239.589197,1780940242.759082,TCP,192.168.70.129,502,192.168.70.150,33420,,L,,0.0,0.0
76,151,1780940241.557853,1780940241.607863,TCP,192.168.70.150,35926,192.168.70.129,102,,L,,0.0,0.0
,152,1780940241.558134,1780940241.609096,TCP,192.168.70.129,102,192.168.70.150,35926,,L,,0.0,0.0
77,153,1780940242.718441,1780940245.846673,TCP,192.168.70.150,42724,192.168.70.129,502,,P,T0868,48.0,1.0
,154,1780940242.718718,1780940245.888160,TCP,192.168.70.129,502,192.168.70.150,42724,,L,,0.0,0.0
78,155,1780940245.846839,1780940248.979262,TCP,192.168.70.150,42728,192.168.70.129,502,,P,T0868,48.0,1.0
,156,1780940245.847741,1780940249.020227,TCP,192.168.70.129,502,192.168.70.150,42728,,L,,0.0,0.0
79,157,1780940248.979431,1780940252.112973,TCP,192.168.70.150,42730,192.168.70.129,502,,P,T0868,48.0,1.0
,158,1780940248.979636,1780940252.154363,TCP,192.168.70.129,502,192.168.70.150,42730,,L,,0.0,0.0
80,159,1780940252.113118,1780940255.244435,TCP,192.168.70.150,41300,192.168.70.129,502,,P,T0868,48.0,1.0
,160,1780940252.113475,1780940255.285295,TCP,192.168.70.129,502,192.168.70.150,41300,,L,,0.0,0.0
81,161,1780940255.244671,1780940258.382895,TCP,192.168.70.150,41310,192.168.70.129,502,,P,T0868,48.0,1.0
,162,1780940255.244946,1780940258.424225,TCP,192.168.70.129,502,192.168.70.150,41310,,L,,0.0,0.0
82,163,1780940258.383012,1780940261.513347,TCP,192.168.70.150,41316,192.168.70.129,502,,P,T0868,48.0,1.0
,164,1780940258.383278,1780940261.554309,TCP,192.168.70.129,502,192.168.70.150,41316,,L,,0.0,0.0
83,165,1780940261.513478,1780940261.563520,TCP,192.168.70.150,41322,192.168.70.129,502,,P,T0868,48.0,1.0
,166,1780940261.513703,1780940261.563847,TCP,192.168.70.129,502,192.168.70.150,41322,,L,,0.0,0.0
