Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,22,1618841506.698194,1618841506.909220,TCP,84.3.251.18,502,84.3.251.101,2742,,L,,0.0,0.0
12,23,1618841506.658865,1618841509.282302,TCP,84.3.251.101,2743,84.3.251.18,502,,P,T0814,1.0,1.0
,24,1618841506.708154,1618841506.979811,TCP,84.3.251.18,502,84.3.251.101,2743,,L,,0.0,0.0
13,25,1618841506.659472,1618841509.341624,TCP,84.3.251.101,2744,84.3.251.18,502,,P,T0814,1.0,1.0
,26,1618841506.708603,1618841506.987194,TCP,84.3.251.18,502,84.3.251.101,2744,,L,,0.0,0.0
14,27,1618841506.660004,1618841509.371871,TCP,84.3.251.101,2745,84.3.251.18,502,,P,T0814,1.0,1.0
,28,1618841506.708925,1618841506.990725,TCP,84.3.251.18,502,84.3.251.101,2745,,L,,0.0,0.0
15,29,1618841506.660547,1618841509.963822,TCP,84.3.251.101,2746,84.3.251.18,502,,P,T0814,1.0,1.0
,30,1618841506.718104,1618841507.058030,TCP,84.3.251.18,502,84.3.251.101,2746,,L,,0.0,0.0
16,31,1618841506.661108,1618841510.000002,TCP,84.3.251.101,2747,84.3.251.18,502,,P,T0814,1.0,1.0
,32,1618841506.718520,1618841507.061925,TCP,84.3.251.18,502,84.3.251.101,2747,,L,,0.0,0.0
17,33,1618841506.661637,1618841510.548801,TCP,84.3.251.101,2748,84.3.251.18,502,,P,T0814,1.0,1.0
,34,1618841506.728120,1618841507.127509,TCP,84.3.251.18,502,84.3.251.101,2748,,L,,0.0,0.0
18,35,1618841506.662133,1618841510.588747,TCP,84.3.251.101,2749,84.3.251.18,502,,P,T0814,1.0,1.0
,36,1618841506.728523,1618841507.131149,TCP,84.3.251.18,502,84.3.251.101,2749,,L,,0.0,0.0
19,37,1618841506.662631,1618841510.645918,TCP,84.3.251.101,2750,84.3.251.18,502,,P,T0814,1.0,1.0
,38,1618841506.728842,1618841507.138491,TCP,84.3.251.18,502,84.3.251.101,2750,,L,,0.0,0.0
20,39,1618841506.663250,1618841511.194232,TCP,84.3.251.101,2751,84.3.251.18,502,,P,T0814,1.0,1.0
,40,1618841506.738116,1618841507.205245,TCP,84.3.251.18,502,84.3.251.101,2751,,L,,0.0,0.0
21,41,1618841506.663823,1618841511.259590,TCP,84.3.251.101,2752,84.3.251.18,502,,P,T0814,1.0,1.0
,42,1618841506.738608,1618841507.212647,TCP,84.3.251.18,502,84.3.251.101,2752,,L,,0.0,0.0
22,43,1618841506.664216,1618841511.856534,TCP,84.3.251.101,2753,84.3.251.18,502,,P,T0814,1.0,1.0
,44,1618841506.748127,1618841507.285732,TCP,84.3.251.18,502,84.3.251.101,2753,,L,,0.0,0.0
23,45,1618841506.664696,1618841511.929226,TCP,84.3.251.101,2754,84.3.251.18,502,,P,T0814,1.0,1.0
,46,1618841506.748542,1618841507.294389,TCP,84.3.251.18,502,84.3.251.101,2754,,L,,0.0,0.0
24,47,1618841506.665228,1618841512.572139,TCP,84.3.251.101,2755,84.3.251.18,502,,P,T0814,1.0,1.0
,48,1618841506.758089,1618841507.369612,TCP,84.3.251.18,502,84.3.251.101,2755,,L,,0.0,0.0
25,49,1618841506.665699,1618841512.600031,TCP,84.3.251.101,2756,84.3.251.18,502,,P,T0814,1.0,1.0
,50,1618841506.758531,1618841507.373057,TCP,84.3.251.18,502,84.3.251.101,2756,,L,,0.0,0.0
26,51,1618841506.666321,1618841512.669464,TCP,84.3.251.101,2757,84.3.251.18,502,,P,T0814,1.0,1.0
,52,1618841506.758891,1618841507.380343,TCP,84.3.251.18,502,84.3.251.101,2757,,L,,0.0,0.0
27,53,1618841506.666817,1618841513.248144,TCP,84.3.251.101,2758,84.3.251.18,502,,P,T0814,1.0,1.0
,54,1618841506.768162,1618841507.449104,TCP,84.3.251.18,502,84.3.251.101,2758,,L,,0.0,0.0
28,55,1618841506.667586,1618841513.349025,TCP,84.3.251.101,2759,84.3.251.18,502,,P,T0814,1.0,1.0
,56,1618841506.768623,1618841507.462426,TCP,84.3.251.18,502,84.3.251.101,2759,,L,,0.0,0.0
29,57,1618841506.677332,1618841514.562142,TCP,84.3.251.101,2760,84.3.251.18,502,,P,T0814,1.0,1.0
,58,1618841506.788137,1618841507.615375,TCP,84.3.251.18,502,84.3.251.101,2760,,L,,0.0,0.0
30,59,1618841506.677824,1618841514.626703,TCP,84.3.251.101,2761,84.3.251.18,502,,P,T0814,1.0,1.0
,60,1618841506.788624,1618841507.623158,TCP,84.3.251.18,502,84.3.251.101,2761,,L,,0.0,0.0
31,61,1618841506.678314,1618841515.101115,TCP,84.3.251.101,2762,84.3.251.18,502,,P,T0814,1.0,1.0
,62,1618841506.798123,1618841507.705639,TCP,84.3.251.18,502,84.3.251.101,2762,,L,,0.0,0.0
32,63,1618841506.678825,1618841515.578050,TCP,84.3.251.101,2763,84.3.251.18,502,,P,T0814,1.0,1.0
,64,1618841506.808140,1618841507.775348,TCP,84.3.251.18,502,84.3.251.101,2763,,L,,0.0,0.0
33,65,1618841506.679448,1618841515.633912,TCP,84.3.251.101,2764,84.3.251.18,502,,P,T0814,1.0,1.0
,66,1618841506.808634,1618841507.782486,TCP,84.3.251.18,502,84.3.251.101,2764,,L,,0.0,0.0
34,67,1618841506.679950,1618841516.179702,TCP,84.3.251.101,2765,84.3.251.18,502,,P,T0814,1.0,1.0
,68,1618841506.818181,1618841507.855119,TCP,84.3.251.18,502,84.3.251.101,2765,,L,,0.0,0.0
35,69,1618841506.684458,1618841516.208532,TCP,84.3.251.101,2766,84.3.251.18,502,,P,T0814,1.0,1.0
,70,1618841506.818428,1618841507.864086,TCP,84.3.251.18,502,84.3.251.101,2766,,L,,0.0,0.0
36,71,1618841506.684804,1618841516.241957,TCP,84.3.251.101,2767,84.3.251.18,502,,P,T0814,1.0,1.0
,72,1618841506.818906,1618841507.868005,TCP,84.3.251.18,502,84.3.251.101,2767,,L,,0.0,0.0
37,73,1618841506.685191,1618841516.851598,TCP,84.3.251.101,2768,84.3.251.18,502,,P,T0814,1.0,1.0
,74,1618841506.828129,1618841507.948444,TCP,84.3.251.18,502,84.3.251.101,2768,,L,,0.0,0.0
38,75,1618841506.685734,1618841516.893873,TCP,84.3.251.101,2769,84.3.251.18,502,,P,T0814,1.0,1.0
,76,1618841506.828399,1618841507.952839,TCP,84.3.251.18,502,84.3.251.101,2769,,L,,0.0,0.0
39,77,1618841506.686222,1618841516.952079,TCP,84.3.251.101,2770,84.3.251.18,502,,P,T0814,1.0,1.0
,78,1618841506.828907,1618841507.959846,TCP,84.3.251.18,502,84.3.251.101,2770,,L,,0.0,0.0
40,79,1618841506.686840,1618841517.517778,TCP,84.3.251.101,2771,84.3.251.18,502,,P,T0814,1.0,1.0
,80,1618841506.838170,1618841508.030979,TCP,84.3.251.18,502,84.3.251.101,2771,,L,,0.0,0.0
41,81,1618841506.687340,1618841517.585744,TCP,84.3.251.101,2772,84.3.251.18,502,,P,T0814,1.0,1.0
,82,1618841506.838576,1618841508.039361,TCP,84.3.251.18,502,84.3.251.101,2772,,L,,0.0,0.0
42,83,1618841506.687952,1618841518.298960,TCP,84.3.251.101,2773,84.3.251.18,502,,P,T0814,1.0,1.0
,84,1618841506.848092,1618841508.129841,TCP,84.3.251.18,502,84.3.251.101,2773,,L,,0.0,0.0
43,85,1618841506.690204,1618841518.924232,TCP,84.3.251.101,2774,84.3.251.18,502,,P,T0814,1.0,1.0
,86,1618841506.858105,1618841508.207945,TCP,84.3.251.18,502,84.3.251.101,2774,,L,,0.0,0.0
44,87,1618841506.690699,1618841519.000106,TCP,84.3.251.101,2775,84.3.251.18,502,,P,T0814,1.0,1.0
,88,1618841506.858537,1618841508.216910,TCP,84.3.251.18,502,84.3.251.101,2775,,L,,0.0,0.0
45,89,1618841506.691458,1618841519.590644,TCP,84.3.251.101,2776,84.3.251.18,502,,P,T0814,1.0,1.0
,90,1618841506.868139,1618841508.290118,TCP,84.3.251.18,502,84.3.251.101,2776,,L,,0.0,0.0
46,91,1618841506.691961,1618841519.657885,TCP,84.3.251.101,2777,84.3.251.18,502,,P,T0814,1.0,1.0
,92,1618841506.868415,1618841508.298364,TCP,84.3.251.18,502,84.3.251.101,2777,,L,,0.0,0.0
47,93,1618841506.692823,1618841520.351269,TCP,84.3.251.101,2778,84.3.251.18,502,,P,T0814,1.0,1.0
,94,1618841506.878152,1618841508.379256,TCP,84.3.251.18,502,84.3.251.101,2778,,L,,0.0,0.0
48,95,1618841506.693483,1618841520.479216,TCP,84.3.251.101,2779,84.3.251.18,502,,P,T0814,1.0,1.0
,96,1618841506.878405,1618841508.389491,TCP,84.3.251.18,502,84.3.251.101,2779,,L,,0.0,0.0
49,97,1618841506.694074,1618841520.585330,TCP,84.3.251.101,2780,84.3.251.18,502,,P,T0814,1.0,1.0
,98,1618841506.878900,1618841508.398141,TCP,84.3.251.18,502,84.3.251.101,2780,,L,,0.0,0.0
50,99,1618841506.694593,1618841521.425839,TCP,84.3.251.101,2781,84.3.251.18,502,,P,T0814,1.0,1.0
,100,1618841506.888198,1618841508.471368,TCP,84.3.251.18,502,84.3.251.101,2781,,L,,0.0,0.0
51,101,1618841506.695092,1618841521.546142,TCP,84.3.251.101,2782,84.3.251.18,502,,P,T0814,1.0,1.0
,102,1618841506.888749,1618841508.480780,TCP,84.3.251.18,502,84.3.251.101,2782,,L,,0.0,0.0
52,103,1618841506.695566,1618841521.601679,TCP,84.3.251.101,2783,84.3.251.18,502,,P,T0814,1.0,1.0
,104,1618841506.889002,1618841508.485197,TCP,84.3.251.18,502,84.3.251.101,2783,,L,,0.0,0.0
53,105,1618841506.696213,1618841522.587422,TCP,84.3.251.101,2784,84.3.251.18,502,,P,T0814,1.0,1.0
,106,1618841506.898389,1618841508.564396,TCP,84.3.251.18,502,84.3.251.101,2784,,L,,0.0,0.0
54,107,1618841506.696701,1618841523.555030,TCP,84.3.251.101,2785,84.3.251.18,502,,P,T0814,1.0,1.0
,108,1618841506.908192,1618841508.642841,TCP,84.3.251.18,502,84.3.251.101,2785,,L,,0.0,0.0
55,109,1618841506.697198,1618841523.635223,TCP,84.3.251.101,2786,84.3.251.18,502,,P,T0814,1.0,1.0
,110,1618841506.908442,1618841515.964619,TCP,84.3.251.18,502,84.3.251.101,2786,,L,,0.0,0.0
56,111,1618841506.697702,1618841523.676716,TCP,84.3.251.101,2787,84.3.251.18,502,,P,T0814,1.0,1.0
,112,1618841506.908936,1618841515.964925,TCP,84.3.251.18,502,84.3.251.101,2787,,L,,0.0,0.0
57,113,1618841506.698195,1618841524.562131,TCP,84.3.251.101,2788,84.3.251.18,502,,P,T0814,1.0,1.0
,114,1618841506.918099,1618841515.964930,TCP,84.3.251.18,502,84.3.251.101,2788,,L,,0.0,0.0
58,115,1618841506.699084,1618841524.618308,TCP,84.3.251.101,2789,84.3.251.18,502,,P,T0814,1.0,1.0
,116,1618841506.918546,1618841515.964932,TCP,84.3.251.18,502,84.3.251.101,2789,,L,,0.0,0.0
59,117,1618841506.699701,1618841525.596375,TCP,84.3.251.101,2790,84.3.251.18,502,,P,T0814,1.0,1.0
,118,1618841506.928147,1618841515.964934,TCP,84.3.251.18,502,84.3.251.101,2790,,L,,0.0,0.0
60,119,1618841506.700202,1618841525.696394,TCP,84.3.251.101,2791,84.3.251.18,502,,P,T0814,1.0,1.0
,120,1618841506.928638,1618841515.964935,TCP,84.3.251.18,502,84.3.251.101,2791,,L,,0.0,0.0
61,121,1618841506.700829,1618841525.817142,TCP,84.3.251.101,2792,84.3.251.18,502,,P,T0814,1.0,1.0
,122,1618841506.928891,1618841515.964937,TCP,84.3.251.18,502,84.3.251.101,2792,,L,,0.0,0.0
62,123,1618841506.701327,1618841526.729459,TCP,84.3.251.101,2793,84.3.251.18,502,,P,T0814,1.0,1.0
,124,1618841506.938123,1618841515.964939,TCP,84.3.251.18,502,84.3.251.101,2793,,L,,0.0,0.0
63,125,1618841506.701829,1618841526.828696,TCP,84.3.251.101,2794,84.3.251.18,502,,P,T0814,1.0,1.0
,126,1618841506.938616,1618841515.964941,TCP,84.3.251.18,502,84.3.251.101,2794,,L,,0.0,0.0
64,127,1618841506.702327,1618841527.890775,TCP,84.3.251.101,2795,84.3.251.18,502,,P,T0814,1.0,1.0
,128,1618841506.948134,1618841515.964969,TCP,84.3.251.18,502,84.3.251.101,2795,,L,,0.0,0.0
65,129,1618841506.702924,1618841527.951363,TCP,84.3.251.101,2796,84.3.251.18,502,,P,T0814,1.0,1.0
,130,1618841506.948420,1618841515.964970,TCP,84.3.251.18,502,84.3.251.101,2796,,L,,0.0,0.0
66,131,1618841506.703449,1618841528.047262,TCP,84.3.251.101,2797,84.3.251.18,502,,P,T0814,1.0,1.0
,132,1618841506.948882,1618841527.964797,TCP,84.3.251.18,502,84.3.251.101,2797,,L,,0.0,0.0
67,133,1618841506.703952,1618841528.921882,TCP,84.3.251.101,2798,84.3.251.18,502,,P,T0814,1.0,1.0
,134,1618841506.957932,1618841527.964800,TCP,84.3.251.18,502,84.3.251.101,2798,,L,,0.0,0.0
68,135,1618841506.704455,1618841529.024797,TCP,84.3.251.101,2799,84.3.251.18,502,,P,T0814,1.0,1.0
,136,1618841506.958652,1618841527.964803,TCP,84.3.251.18,502,84.3.251.101,2799,,L,,0.0,0.0
69,137,1618841506.704946,1618841530.010715,TCP,84.3.251.101,2800,84.3.251.18,502,,P,T0814,1.0,1.0
,138,1618841506.968166,1618841527.964892,TCP,84.3.251.18,502,84.3.251.101,2800,,L,,0.0,0.0
70,139,1618841506.705572,1618841530.065963,TCP,84.3.251.101,2801,84.3.251.18,502,,P,T0814,1.0,1.0
,140,1618841506.968444,1618841527.964895,TCP,84.3.251.18,502,84.3.251.101,2801,,L,,0.0,0.0
71,141,1618841506.706071,1618841530.185371,TCP,84.3.251.101,2802,84.3.251.18,502,,P,T0814,1.0,1.0
,142,1618841506.968922,1618841527.964897,TCP,84.3.251.18,502,84.3.251.101,2802,,L,,0.0,0.0
72,143,1618841506.706573,1618841531.187674,TCP,84.3.251.101,2803,84.3.251.18,502,,P,T0814,1.0,1.0
,144,1618841506.978120,1618841527.964802,TCP,84.3.251.18,502,84.3.251.101,2803,,L,,0.0,0.0
73,145,1618841506.707065,1618841531.240727,TCP,84.3.251.101,2804,84.3.251.18,502,,P,T0814,1.0,1.0
,146,1618841506.978401,1618841527.964902,TCP,84.3.251.18,502,84.3.251.101,2804,,L,,0.0,0.0
74,147,1618841506.707572,1618841531.346144,TCP,84.3.251.101,2805,84.3.251.18,502,,P,T0814,1.0,1.0
,148,1618841506.978877,1618841527.964904,TCP,84.3.251.18,502,84.3.251.101,2805,,L,,0.0,0.0
75,149,1618841506.708452,1618841532.421447,TCP,84.3.251.101,2806,84.3.251.18,502,,P,T0814,1.0,1.0
,150,1618841506.988208,1618841528.064912,TCP,84.3.251.18,502,84.3.251.101,2806,,L,,0.0,0.0
76,151,1618841506.709076,1618841533.511069,TCP,84.3.251.101,2807,84.3.251.18,502,,P,T0814,1.0,1.0
,152,1618841506.998119,1618841528.064907,TCP,84.3.251.18,502,84.3.251.101,2807,,L,,0.0,0.0
77,153,1618841506.709702,1618841528.065066,TCP,84.3.251.101,2808,84.3.251.18,502,,P,T0814,1.0,1.0
,154,1618841507.008190,1618841528.064910,TCP,84.3.251.18,502,84.3.251.101,2808,,L,,0.0,0.0
78,155,1618841506.710196,1618841528.065017,TCP,84.3.251.101,2809,84.3.251.18,502,,P,T0814,1.0,1.0
,156,1618841507.008474,1618841528.064914,TCP,84.3.251.18,502,84.3.251.101,2809,,L,,0.0,0.0
79,157,1618841506.710701,1618841528.065067,TCP,84.3.251.101,2810,84.3.251.18,502,,P,T0814,1.0,1.0
,158,1618841507.008962,1618841528.064916,TCP,84.3.251.18,502,84.3.251.101,2810,,L,,0.0,0.0
80,159,1618841506.711196,1618841528.065169,TCP,84.3.251.101,2811,84.3.251.18,502,,P,T0814,1.0,1.0
,160,1618841507.018121,1618841528.065009,TCP,84.3.251.18,502,84.3.251.101,2811,,L,,0.0,0.0
81,161,1618841506.711783,1618841528.065127,TCP,84.3.251.101,2812,84.3.251.18,502,,P,T0814,1.0,1.0
,162,1618841507.018414,1618841528.065012,TCP,84.3.251.18,502,84.3.251.101,2812,,L,,0.0,0.0
82,163,1618841506.712321,1618841528.065167,TCP,84.3.251.101,2813,84.3.251.18,502,,P,T0814,1.0,1.0
,164,1618841507.018909,1618841528.065013,TCP,84.3.251.18,502,84.3.251.101,2813,,L,,0.0,0.0
83,165,1618841506.712825,1618841528.065171,TCP,84.3.251.101,2814,84.3.251.18,502,,P,T0814,1.0,1.0
,166,1618841507.028133,1618841528.065063,TCP,84.3.251.18,502,84.3.251.101,2814,,L,,0.0,0.0
84,167,1618841506.713328,1618841528.065164,TCP,84.3.251.101,2815,84.3.251.18,502,,P,T0814,1.0,1.0
,168,1618841507.028669,1618841528.065015,TCP,84.3.251.18,502,84.3.251.101,2815,,L,,0.0,0.0
85,169,1618841506.713937,1618841509.712013,TCP,84.3.251.101,2816,84.3.251.18,502,,P,T0814,1.0,1.0
,170,1618841507.029029,1618841509.711888,TCP,84.3.251.18,502,84.3.251.101,2816,,L,,0.0,0.0
86,171,1618841506.714448,1618841509.785392,TCP,84.3.251.101,2817,84.3.251.18,502,,P,T0814,1.0,1.0
,172,1618841507.038118,1618841509.785232,TCP,84.3.251.18,502,84.3.251.101,2817,,L,,0.0,0.0
87,173,1618841506.714956,1618841509.794617,TCP,84.3.251.101,2818,84.3.251.18,502,,P,T0814,1.0,1.0
,174,1618841507.038519,1618841509.794491,TCP,84.3.251.18,502,84.3.251.101,2818,,L,,0.0,0.0
88,175,1618841506.715431,1618841509.871811,TCP,84.3.251.101,2819,84.3.251.18,502,,P,T0814,1.0,1.0
,176,1618841507.048098,1618841509.871582,TCP,84.3.251.18,502,84.3.251.101,2819,,L,,0.0,0.0
89,177,1618841506.716195,1618841509.876039,TCP,84.3.251.101,2820,84.3.251.18,502,,P,T0814,1.0,1.0
,178,1618841507.048386,1618841509.875920,TCP,84.3.251.18,502,84.3.251.101,2820,,L,,0.0,0.0
90,179,1618841506.716827,1618841509.884248,TCP,84.3.251.101,2821,84.3.251.18,502,,P,T0814,1.0,1.0
,180,1618841507.048811,1618841509.884130,TCP,84.3.251.18,502,84.3.251.101,2821,,L,,0.0,0.0
91,181,1618841506.717450,1618841509.959189,TCP,84.3.251.101,2822,84.3.251.18,502,,P,T0814,1.0,1.0
,182,1618841507.058099,1618841509.959040,TCP,84.3.251.18,502,84.3.251.101,2822,,L,,0.0,0.0
92,183,1618841506.717929,1618841509.968107,TCP,84.3.251.101,2823,84.3.251.18,502,,P,T0814,1.0,1.0
,184,1618841507.058507,1618841509.967973,TCP,84.3.251.18,502,84.3.251.101,2823,,L,,0.0,0.0
93,185,1618841506.718571,1618841510.050492,TCP,84.3.251.101,2824,84.3.251.18,502,,P,T0814,1.0,1.0
,186,1618841507.068243,1618841510.050346,TCP,84.3.251.18,502,84.3.251.101,2824,,L,,0.0,0.0
94,187,1618841506.719072,1618841510.134911,TCP,84.3.251.101,2825,84.3.251.18,502,,P,T0814,1.0,1.0
,188,1618841507.078113,1618841510.134778,TCP,84.3.251.18,502,84.3.251.101,2825,,L,,0.0,0.0
95,189,1618841506.719578,1618841510.139398,TCP,84.3.251.101,2826,84.3.251.18,502,,P,T0814,1.0,1.0
,190,1618841507.078520,1618841510.139279,TCP,84.3.251.18,502,84.3.251.101,2826,,L,,0.0,0.0
96,191,1618841506.720199,1618841510.148319,TCP,84.3.251.101,2827,84.3.251.18,502,,P,T0814,1.0,1.0
,192,1618841507.078835,1618841510.148174,TCP,84.3.251.18,502,84.3.251.101,2827,,L,,0.0,0.0
97,193,1618841506.720699,1618841510.224885,TCP,84.3.251.101,2828,84.3.251.18,502,,P,T0814,1.0,1.0
,194,1618841507.088135,1618841510.224778,TCP,84.3.251.18,502,84.3.251.101,2828,,L,,0.0,0.0
98,195,1618841506.721199,1618841510.233234,TCP,84.3.251.101,2829,84.3.251.18,502,,P,T0814,1.0,1.0
,196,1618841507.088589,1618841510.233121,TCP,84.3.251.18,502,84.3.251.101,2829,,L,,0.0,0.0
99,197,1618841506.721945,1618841510.240228,TCP,84.3.251.101,2830,84.3.251.18,502,,P,T0814,1.0,1.0
,198,1618841507.088878,1618841510.240075,TCP,84.3.251.18,502,84.3.251.101,2830,,L,,0.0,0.0
100,199,1618841506.722578,1618841510.302796,TCP,84.3.251.101,2831,84.3.251.18,502,,P,T0814,1.0,1.0
,200,1618841507.098136,1618841510.302604,TCP,84.3.251.18,502,84.3.251.101,2831,,L,,0.0,0.0
101,201,1618841506.723201,1618841510.310913,TCP,84.3.251.101,2832,84.3.251.18,502,,P,T0814,1.0,1.0
,202,1618841507.098619,1618841510.310760,TCP,84.3.251.18,502,84.3.251.101,2832,,L,,0.0,0.0
102,203,1618841506.723826,1618841510.379703,TCP,84.3.251.101,2833,84.3.251.18,502,,P,T0814,1.0,1.0
,204,1618841507.108116,1618841510.379579,TCP,84.3.251.18,502,84.3.251.101,2833,,L,,0.0,0.0
103,205,1618841506.724453,1618841510.387262,TCP,84.3.251.101,2834,84.3.251.18,502,,P,T0814,1.0,1.0
,206,1618841507.108407,1618841510.387151,TCP,84.3.251.18,502,84.3.251.101,2834,,L,,0.0,0.0
104,207,1618841506.725082,1618841510.394464,TCP,84.3.251.101,2835,84.3.251.18,502,,P,T0814,1.0,1.0
,208,1618841507.108865,1618841510.394350,TCP,84.3.251.18,502,84.3.251.101,2835,,L,,0.0,0.0
105,209,1618841506.725828,1618841510.465549,TCP,84.3.251.101,2836,84.3.251.18,502,,P,T0814,1.0,1.0
,210,1618841507.118122,1618841510.465386,TCP,84.3.251.18,502,84.3.251.101,2836,,L,,0.0,0.0
106,211,1618841506.726454,1618841510.473276,TCP,84.3.251.101,2837,84.3.251.18,502,,P,T0814,1.0,1.0
,212,1618841507.118389,1618841510.473143,TCP,84.3.251.18,502,84.3.251.101,2837,,L,,0.0,0.0
107,213,1618841506.726943,1618841510.477424,TCP,84.3.251.101,2838,84.3.251.18,502,,P,T0814,1.0,1.0
,214,1618841507.118855,1618841510.477270,TCP,84.3.251.18,502,84.3.251.101,2838,,L,,0.0,0.0
108,215,1618841506.727446,1618841510.557406,TCP,84.3.251.101,2839,84.3.251.18,502,,P,T0814,1.0,1.0
,216,1618841507.128186,1618841510.557258,TCP,84.3.251.18,502,84.3.251.101,2839,,L,,0.0,0.0
109,217,1618841506.728069,1618841510.564844,TCP,84.3.251.101,2840,84.3.251.18,502,,P,T0814,1.0,1.0
,218,1618841507.128690,1618841510.564732,TCP,84.3.251.18,502,84.3.251.101,2840,,L,,0.0,0.0
110,219,1618841506.728577,1618841510.638015,TCP,84.3.251.101,2841,84.3.251.18,502,,P,T0814,1.0,1.0
,220,1618841507.138246,1618841510.637887,TCP,84.3.251.18,502,84.3.251.101,2841,,L,,0.0,0.0
111,221,1618841506.729077,1618841510.721544,TCP,84.3.251.101,2842,84.3.251.18,502,,P,T0814,1.0,1.0
,222,1618841507.148350,1618841510.721409,TCP,84.3.251.18,502,84.3.251.101,2842,,L,,0.0,0.0
112,223,1618841506.729578,1618841510.730153,TCP,84.3.251.101,2843,84.3.251.18,502,,P,T0814,1.0,1.0
,224,1618841507.148680,1618841510.730030,TCP,84.3.251.18,502,84.3.251.101,2843,,L,,0.0,0.0
113,225,1618841506.730202,1618841510.800862,TCP,84.3.251.101,2844,84.3.251.18,502,,P,T0814,1.0,1.0
,226,1618841507.157962,1618841510.800723,TCP,84.3.251.18,502,84.3.251.101,2844,,L,,0.0,0.0
114,227,1618841506.730832,1618841510.808872,TCP,84.3.251.101,2845,84.3.251.18,502,,P,T0814,1.0,1.0
,228,1618841507.158652,1618841510.808701,TCP,84.3.251.18,502,84.3.251.101,2845,,L,,0.0,0.0
115,229,1618841506.731571,1618841510.876681,TCP,84.3.251.101,2846,84.3.251.18,502,,P,T0814,1.0,1.0
,230,1618841507.168151,1618841510.876546,TCP,84.3.251.18,502,84.3.251.101,2846,,L,,0.0,0.0
116,231,1618841506.732071,1618841510.881359,TCP,84.3.251.101,2847,84.3.251.18,502,,P,T0814,1.0,1.0
,232,1618841507.168446,1618841510.881233,TCP,84.3.251.18,502,84.3.251.101,2847,,L,,0.0,0.0
117,233,1618841506.732587,1618841510.889751,TCP,84.3.251.101,2848,84.3.251.18,502,,P,T0814,1.0,1.0
,234,1618841507.168908,1618841510.889549,TCP,84.3.251.18,502,84.3.251.101,2848,,L,,0.0,0.0
118,235,1618841506.733198,1618841510.960475,TCP,84.3.251.101,2849,84.3.251.18,502,,P,T0814,1.0,1.0
,236,1618841507.178110,1618841510.960339,TCP,84.3.251.18,502,84.3.251.101,2849,,L,,0.0,0.0
119,237,1618841506.733825,1618841510.964456,TCP,84.3.251.101,2850,84.3.251.18,502,,P,T0814,1.0,1.0
,238,1618841507.178524,1618841510.964308,TCP,84.3.251.18,502,84.3.251.101,2850,,L,,0.0,0.0
