Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
30,59,1526924174.008518,1526924175.459990,TCP,172.27.224.251,50224,172.27.224.250,502,,P,T0814,1.0,1.0
,60,1526924174.018758,1526924175.468613,TCP,172.27.224.250,502,172.27.224.251,50224,,L,,0.0,0.0
31,61,1526924176.898532,1526924178.359530,TCP,172.27.224.251,50225,172.27.224.250,502,,P,T0814,1.0,1.0
,62,1526924176.908785,1526924178.368651,TCP,172.27.224.250,502,172.27.224.251,50225,,L,,0.0,0.0
32,63,1526924179.798585,1526924181.249644,TCP,172.27.224.251,50226,172.27.224.250,502,,P,T0814,1.0,1.0
,64,1526924179.808816,1526924181.258683,TCP,172.27.224.250,502,172.27.224.251,50226,,L,,0.0,0.0
33,65,1526924182.688614,1526924184.139675,TCP,172.27.224.251,50227,172.27.224.250,502,,P,T0814,1.0,1.0
,66,1526924182.698860,1526924184.148715,TCP,172.27.224.250,502,172.27.224.251,50227,,L,,0.0,0.0
34,67,1526924185.578659,1526924187.039992,TCP,172.27.224.251,50228,172.27.224.250,502,,P,T0814,1.0,1.0
,68,1526924185.588929,1526924187.048759,TCP,172.27.224.250,502,172.27.224.251,50228,,L,,0.0,0.0
35,69,1526924188.478698,1526924189.939697,TCP,172.27.224.251,50229,172.27.224.250,502,,P,T0814,1.0,1.0
,70,1526924188.488949,1526924189.948776,TCP,172.27.224.250,502,172.27.224.251,50229,,L,,0.0,0.0
36,71,1526924191.378727,1526924192.829722,TCP,172.27.224.251,50230,172.27.224.250,502,,P,T0814,1.0,1.0
,72,1526924191.388975,1526924192.838854,TCP,172.27.224.250,502,172.27.224.251,50230,,L,,0.0,0.0
37,73,1526924194.268771,1526924195.731194,TCP,172.27.224.251,50231,172.27.224.250,502,,P,T0814,1.0,1.0
,74,1526924194.279007,1526924195.738920,TCP,172.27.224.250,502,172.27.224.251,50231,,L,,0.0,0.0
38,75,1526924197.178801,1526924198.640201,TCP,172.27.224.251,50232,172.27.224.250,502,,P,T0814,1.0,1.0
,76,1526924197.189106,1526924198.648912,TCP,172.27.224.250,502,172.27.224.251,50232,,L,,0.0,0.0
39,77,1526924200.078837,1526924201.539841,TCP,172.27.224.251,50233,172.27.224.250,502,,P,T0814,1.0,1.0
,78,1526924200.089090,1526924201.548942,TCP,172.27.224.250,502,172.27.224.251,50233,,L,,0.0,0.0
40,79,1526924202.978903,1526924204.439922,TCP,172.27.224.251,50234,172.27.224.250,502,,P,T0814,1.0,1.0
,80,1526924202.989112,1526924204.448983,TCP,172.27.224.250,502,172.27.224.251,50234,,L,,0.0,0.0
41,81,1526924205.878927,1526924207.339889,TCP,172.27.224.251,50235,172.27.224.250,502,,P,T0814,1.0,1.0
,82,1526924205.889178,1526924207.349013,TCP,172.27.224.250,502,172.27.224.251,50235,,L,,0.0,0.0
42,83,1526924208.778955,1526924210.229953,TCP,172.27.224.251,50236,172.27.224.250,502,,P,T0814,1.0,1.0
,84,1526924208.789196,1526924210.239069,TCP,172.27.224.250,502,172.27.224.251,50236,,L,,0.0,0.0
43,85,1526924211.669008,1526924213.129969,TCP,172.27.224.251,50237,172.27.224.250,502,,P,T0814,1.0,1.0
,86,1526924211.679223,1526924213.139092,TCP,172.27.224.250,502,172.27.224.251,50237,,L,,0.0,0.0
44,87,1526924214.569031,1526924216.029994,TCP,172.27.224.251,50238,172.27.224.250,502,,P,T0814,1.0,1.0
,88,1526924214.579274,1526924216.039128,TCP,172.27.224.250,502,172.27.224.251,50238,,L,,0.0,0.0
45,89,1526924217.469063,1526924218.930049,TCP,172.27.224.251,50239,172.27.224.250,502,,P,T0814,1.0,1.0
,90,1526924217.479307,1526924218.939182,TCP,172.27.224.250,502,172.27.224.251,50239,,L,,0.0,0.0
46,91,1526924220.369114,1526924221.830133,TCP,172.27.224.251,50240,172.27.224.250,502,,P,T0814,1.0,1.0
,92,1526924220.379331,1526924221.839209,TCP,172.27.224.250,502,172.27.224.251,50240,,L,,0.0,0.0
47,93,1526924223.269137,1526924224.730123,TCP,172.27.224.251,50241,172.27.224.250,502,,P,T0814,1.0,1.0
,94,1526924223.279420,1526924224.739245,TCP,172.27.224.250,502,172.27.224.251,50241,,L,,0.0,0.0
48,95,1526924226.169186,1526924227.630241,TCP,172.27.224.251,50242,172.27.224.250,502,,P,T0814,1.0,1.0
,96,1526924226.179417,1526924227.639310,TCP,172.27.224.250,502,172.27.224.251,50242,,L,,0.0,0.0
49,97,1526924229.069214,1526924230.520243,TCP,172.27.224.251,50243,172.27.224.250,502,,P,T0814,1.0,1.0
,98,1526924229.079456,1526924230.529303,TCP,172.27.224.250,502,172.27.224.251,50243,,L,,0.0,0.0
50,99,1526924231.959249,1526924233.420640,TCP,172.27.224.251,50244,172.27.224.250,502,,P,T0814,1.0,1.0
,100,1526924231.969480,1526924233.429349,TCP,172.27.224.250,502,172.27.224.251,50244,,L,,0.0,0.0
51,101,1526924234.859300,1526924236.320775,TCP,172.27.224.251,50245,172.27.224.250,502,,P,T0814,1.0,1.0
,102,1526924234.869545,1526924236.329373,TCP,172.27.224.250,502,172.27.224.251,50245,,L,,0.0,0.0
52,103,1526924237.759323,1526924239.220400,TCP,172.27.224.251,50246,172.27.224.250,502,,P,T0814,1.0,1.0
,104,1526924237.769566,1526924239.229429,TCP,172.27.224.250,502,172.27.224.251,50246,,L,,0.0,0.0
53,105,1526924240.659376,1526924242.120344,TCP,172.27.224.251,50247,172.27.224.250,502,,P,T0814,1.0,1.0
,106,1526924240.669642,1526924242.129467,TCP,172.27.224.250,502,172.27.224.251,50247,,L,,0.0,0.0
54,107,1526924243.559413,1526924245.020795,TCP,172.27.224.251,50248,172.27.224.250,502,,P,T0814,1.0,1.0
,108,1526924243.569663,1526924245.029493,TCP,172.27.224.250,502,172.27.224.251,50248,,L,,0.0,0.0
55,109,1526924246.459437,1526924247.920437,TCP,172.27.224.251,50249,172.27.224.250,502,,P,T0814,1.0,1.0
,110,1526924246.469670,1526924247.929541,TCP,172.27.224.250,502,172.27.224.251,50249,,L,,0.0,0.0
56,111,1526924249.359447,1526924250.820892,TCP,172.27.224.251,50250,172.27.224.250,502,,P,T0814,1.0,1.0
,112,1526924249.369701,1526924250.829565,TCP,172.27.224.250,502,172.27.224.251,50250,,L,,0.0,0.0
57,113,1526924252.259507,1526924253.720902,TCP,172.27.224.251,50251,172.27.224.250,502,,P,T0814,1.0,1.0
,114,1526924252.269796,1526924253.729604,TCP,172.27.224.250,502,172.27.224.251,50251,,L,,0.0,0.0
58,115,1526924255.159548,1526924256.610911,TCP,172.27.224.251,50252,172.27.224.250,502,,P,T0814,1.0,1.0
,116,1526924255.169783,1526924256.619672,TCP,172.27.224.250,502,172.27.224.251,50252,,L,,0.0,0.0
59,117,1526924258.049589,1526924259.510619,TCP,172.27.224.251,50253,172.27.224.250,502,,P,T0814,1.0,1.0
,118,1526924258.059811,1526924259.519680,TCP,172.27.224.250,502,172.27.224.251,50253,,L,,0.0,0.0
60,119,1526924260.949620,1526924262.401028,TCP,172.27.224.251,50254,172.27.224.250,502,,P,T0814,1.0,1.0
,120,1526924260.959875,1526924262.409706,TCP,172.27.224.250,502,172.27.224.251,50254,,L,,0.0,0.0
61,121,1526924263.839665,1526924265.290626,TCP,172.27.224.251,50255,172.27.224.250,502,,P,T0814,1.0,1.0
,122,1526924263.849925,1526924265.299756,TCP,172.27.224.250,502,172.27.224.251,50255,,L,,0.0,0.0
62,123,1526924266.729686,1526924268.191067,TCP,172.27.224.251,50256,172.27.224.250,502,,P,T0814,1.0,1.0
,124,1526924266.739966,1526924268.199791,TCP,172.27.224.250,502,172.27.224.251,50256,,L,,0.0,0.0
63,125,1526924269.629731,1526924271.091189,TCP,172.27.224.251,50257,172.27.224.250,502,,P,T0814,1.0,1.0
,126,1526924269.639971,1526924271.099900,TCP,172.27.224.250,502,172.27.224.251,50257,,L,,0.0,0.0
64,127,1526924272.529778,1526924273.990801,TCP,172.27.224.251,50258,172.27.224.250,502,,P,T0814,1.0,1.0
,128,1526924272.540050,1526924273.999864,TCP,172.27.224.250,502,172.27.224.251,50258,,L,,0.0,0.0
65,129,1526924275.429793,1526924276.890844,TCP,172.27.224.251,50259,172.27.224.250,502,,P,T0814,1.0,1.0
,130,1526924275.440046,1526924276.899893,TCP,172.27.224.250,502,172.27.224.251,50259,,L,,0.0,0.0
66,131,1526924278.329834,1526924279.780871,TCP,172.27.224.251,50260,172.27.224.250,502,,P,T0814,1.0,1.0
,132,1526924278.340068,1526924279.789934,TCP,172.27.224.250,502,172.27.224.251,50260,,L,,0.0,0.0
67,133,1526924281.219876,1526924282.681219,TCP,172.27.224.251,50261,172.27.224.250,502,,P,T0814,1.0,1.0
,134,1526924281.230148,1526924282.689971,TCP,172.27.224.250,502,172.27.224.251,50261,,L,,0.0,0.0
68,135,1526924284.119914,1526924285.570899,TCP,172.27.224.251,50262,172.27.224.250,502,,P,T0814,1.0,1.0
,136,1526924284.130148,1526924285.580036,TCP,172.27.224.250,502,172.27.224.251,50262,,L,,0.0,0.0
69,137,1526924287.009959,1526924288.460971,TCP,172.27.224.251,50263,172.27.224.250,502,,P,T0814,1.0,1.0
,138,1526924287.020185,1526924288.470044,TCP,172.27.224.250,502,172.27.224.251,50263,,L,,0.0,0.0
70,139,1526924289.899979,1526924291.360995,TCP,172.27.224.251,50264,172.27.224.250,502,,P,T0814,1.0,1.0
,140,1526924289.910219,1526924291.370085,TCP,172.27.224.250,502,172.27.224.251,50264,,L,,0.0,0.0
71,141,1526924292.800008,1526924294.262404,TCP,172.27.224.251,50265,172.27.224.250,502,,P,T0814,1.0,1.0
,142,1526924292.810256,1526924294.270135,TCP,172.27.224.250,502,172.27.224.251,50265,,L,,0.0,0.0
72,143,1526924295.700071,1526924297.161448,TCP,172.27.224.251,50266,172.27.224.250,502,,P,T0814,1.0,1.0
,144,1526924295.710335,1526924297.170155,TCP,172.27.224.250,502,172.27.224.251,50266,,L,,0.0,0.0
73,145,1526924298.600098,1526924300.061076,TCP,172.27.224.251,50267,172.27.224.250,502,,P,T0814,1.0,1.0
,146,1526924298.610333,1526924300.070195,TCP,172.27.224.250,502,172.27.224.251,50267,,L,,0.0,0.0
74,147,1526924301.500129,1526924302.961602,TCP,172.27.224.251,50268,172.27.224.250,502,,P,T0814,1.0,1.0
,148,1526924301.510367,1526924302.970204,TCP,172.27.224.250,502,172.27.224.251,50268,,L,,0.0,0.0
75,149,1526924304.400155,1526924305.861551,TCP,172.27.224.251,50269,172.27.224.250,502,,P,T0814,1.0,1.0
,150,1526924304.410388,1526924305.870270,TCP,172.27.224.250,502,172.27.224.251,50269,,L,,0.0,0.0
76,151,1526924307.300194,1526924308.752723,TCP,172.27.224.251,50270,172.27.224.250,502,,P,T0814,1.0,1.0
,152,1526924307.310446,1526924308.760295,TCP,172.27.224.250,502,172.27.224.251,50270,,L,,0.0,0.0
77,153,1526924310.190242,1526924311.651303,TCP,172.27.224.251,50271,172.27.224.250,502,,P,T0814,1.0,1.0
,154,1526924310.200517,1526924311.660360,TCP,172.27.224.250,502,172.27.224.251,50271,,L,,0.0,0.0
78,155,1526924313.090264,1526924314.551315,TCP,172.27.224.251,50272,172.27.224.250,502,,P,T0814,1.0,1.0
,156,1526924313.100510,1526924314.560376,TCP,172.27.224.250,502,172.27.224.251,50272,,L,,0.0,0.0
79,157,1526924315.990335,1526924317.451697,TCP,172.27.224.251,50273,172.27.224.250,502,,P,T0814,1.0,1.0
,158,1526924316.000609,1526924317.460418,TCP,172.27.224.250,502,172.27.224.251,50273,,L,,0.0,0.0
80,159,1526924318.890364,1526924320.351346,TCP,172.27.224.251,50274,172.27.224.250,502,,P,T0814,1.0,1.0
,160,1526924318.900591,1526924320.360444,TCP,172.27.224.250,502,172.27.224.251,50274,,L,,0.0,0.0
81,161,1526924321.790383,1526924323.251429,TCP,172.27.224.251,50275,172.27.224.250,502,,P,T0814,1.0,1.0
,162,1526924321.800633,1526924323.260490,TCP,172.27.224.250,502,172.27.224.251,50275,,L,,0.0,0.0
82,163,1526924324.690422,1526924326.151412,TCP,172.27.224.251,50276,172.27.224.250,502,,P,T0814,1.0,1.0
,164,1526924324.700654,1526924326.160529,TCP,172.27.224.250,502,172.27.224.251,50276,,L,,0.0,0.0
83,165,1526924327.590456,1526924329.051431,TCP,172.27.224.251,50277,172.27.224.250,502,,P,T0814,1.0,1.0
,166,1526924327.600699,1526924329.060557,TCP,172.27.224.250,502,172.27.224.251,50277,,L,,0.0,0.0
84,167,1526924330.490494,1526924331.951882,TCP,172.27.224.251,50278,172.27.224.250,502,,P,T0814,1.0,1.0
,168,1526924330.500734,1526924331.960603,TCP,172.27.224.250,502,172.27.224.251,50278,,L,,0.0,0.0
85,169,1526924333.390520,1526924334.851653,TCP,172.27.224.251,50279,172.27.224.250,502,,P,T0814,1.0,1.0
,170,1526924333.400769,1526924334.860637,TCP,172.27.224.250,502,172.27.224.251,50279,,L,,0.0,0.0
86,171,1526924336.290579,1526924337.751953,TCP,172.27.224.251,50280,172.27.224.250,502,,P,T0814,1.0,1.0
,172,1526924336.300840,1526924337.760671,TCP,172.27.224.250,502,172.27.224.251,50280,,L,,0.0,0.0
87,173,1526924339.190602,1526924340.641990,TCP,172.27.224.251,50281,172.27.224.250,502,,P,T0814,1.0,1.0
,174,1526924339.200857,1526924340.650717,TCP,172.27.224.250,502,172.27.224.251,50281,,L,,0.0,0.0
88,175,1526924342.080631,1526924343.541683,TCP,172.27.224.251,50282,172.27.224.250,502,,P,T0814,1.0,1.0
,176,1526924342.090879,1526924343.550746,TCP,172.27.224.250,502,172.27.224.251,50282,,L,,0.0,0.0
89,177,1526924344.980682,1526924346.441672,TCP,172.27.224.251,50283,172.27.224.250,502,,P,T0814,1.0,1.0
,178,1526924344.990955,1526924346.450791,TCP,172.27.224.250,502,172.27.224.251,50283,,L,,0.0,0.0
90,179,1526924347.880723,1526924349.341760,TCP,172.27.224.251,50284,172.27.224.250,502,,P,T0814,1.0,1.0
,180,1526924347.890962,1526924349.350812,TCP,172.27.224.250,502,172.27.224.251,50284,,L,,0.0,0.0
91,181,1526924350.780761,1526924352.241754,TCP,172.27.224.251,50285,172.27.224.250,502,,P,T0814,1.0,1.0
,182,1526924350.791005,1526924352.250860,TCP,172.27.224.250,502,172.27.224.251,50285,,L,,0.0,0.0
92,183,1526924353.680812,1526924355.142292,TCP,172.27.224.251,50286,172.27.224.250,502,,P,T0814,1.0,1.0
,184,1526924353.691093,1526924355.150944,TCP,172.27.224.250,502,172.27.224.251,50286,,L,,0.0,0.0
93,185,1526924356.580831,1526924358.042168,TCP,172.27.224.251,50287,172.27.224.250,502,,P,T0814,1.0,1.0
,186,1526924356.591154,1526924358.050926,TCP,172.27.224.250,502,172.27.224.251,50287,,L,,0.0,0.0
94,187,1526924359.480862,1526924360.931872,TCP,172.27.224.251,50288,172.27.224.250,502,,P,T0814,1.0,1.0
,188,1526924359.491116,1526924360.941006,TCP,172.27.224.250,502,172.27.224.251,50288,,L,,0.0,0.0
95,189,1526924362.370936,1526924363.831914,TCP,172.27.224.251,50289,172.27.224.250,502,,P,T0814,1.0,1.0
,190,1526924362.381152,1526924363.841000,TCP,172.27.224.250,502,172.27.224.251,50289,,L,,0.0,0.0
96,191,1526924365.270943,1526924366.732329,TCP,172.27.224.251,50290,172.27.224.250,502,,P,T0814,1.0,1.0
,192,1526924365.281235,1526924366.741045,TCP,172.27.224.250,502,172.27.224.251,50290,,L,,0.0,0.0
97,193,1526924368.170990,1526924369.632447,TCP,172.27.224.251,50291,172.27.224.250,502,,P,T0814,1.0,1.0
,194,1526924368.181251,1526924369.641081,TCP,172.27.224.250,502,172.27.224.251,50291,,L,,0.0,0.0
98,195,1526924371.071054,1526924372.531993,TCP,172.27.224.251,50292,172.27.224.250,502,,P,T0814,1.0,1.0
,196,1526924371.081238,1526924372.541107,TCP,172.27.224.250,502,172.27.224.251,50292,,L,,0.0,0.0
99,197,1526924373.971051,1526924375.432026,TCP,172.27.224.251,50293,172.27.224.250,502,,P,T0814,1.0,1.0
,198,1526924373.981325,1526924375.441154,TCP,172.27.224.250,502,172.27.224.251,50293,,L,,0.0,0.0
100,199,1526924376.871093,1526924378.332099,TCP,172.27.224.251,50294,172.27.224.250,502,,P,T0814,1.0,1.0
,200,1526924376.881334,1526924378.341173,TCP,172.27.224.250,502,172.27.224.251,50294,,L,,0.0,0.0
101,201,1526924379.771117,1526924381.232104,TCP,172.27.224.251,50295,172.27.224.250,502,,P,T0814,1.0,1.0
,202,1526924379.781365,1526924381.241237,TCP,172.27.224.250,502,172.27.224.251,50295,,L,,0.0,0.0
102,203,1526924382.671170,1526924384.132137,TCP,172.27.224.251,50296,172.27.224.250,502,,P,T0814,1.0,1.0
,204,1526924382.681412,1526924384.141258,TCP,172.27.224.250,502,172.27.224.251,50296,,L,,0.0,0.0
103,205,1526924385.571195,1526924387.022564,TCP,172.27.224.251,50297,172.27.224.250,502,,P,T0814,1.0,1.0
,206,1526924385.581431,1526924387.031293,TCP,172.27.224.250,502,172.27.224.251,50297,,L,,0.0,0.0
104,207,1526924388.461239,1526924389.922213,TCP,172.27.224.251,50298,172.27.224.250,502,,P,T0814,1.0,1.0
,208,1526924388.471472,1526924389.931341,TCP,172.27.224.250,502,172.27.224.251,50298,,L,,0.0,0.0
105,209,1526924391.361265,1526924392.822672,TCP,172.27.224.251,50299,172.27.224.250,502,,P,T0814,1.0,1.0
,210,1526924391.371540,1526924392.831384,TCP,172.27.224.250,502,172.27.224.251,50299,,L,,0.0,0.0
106,211,1526924391.481482,1526924391.481482,TCP,139.218.47.226,1647,172.27.224.250,502,,P,T0814,1.0,1.0
107,212,1526924391.531517,1526924391.531517,TCP,175.30.218.193,1648,172.27.224.250,502,,P,T0814,1.0,1.0
108,213,1526924391.581550,1526924391.581550,TCP,132.55.180.50,1649,172.27.224.250,502,,P,T0814,1.0,1.0
109,214,1526924391.631580,1526924391.631580,TCP,187.178.166.91,1650,172.27.224.250,502,,P,T0814,1.0,1.0
110,215,1526924391.681610,1526924391.681610,TCP,202.247.72.206,1651,172.27.224.250,502,,P,T0814,1.0,1.0
111,216,1526924391.731637,1526924391.731637,TCP,247.248.202.104,1652,172.27.224.250,502,,P,T0814,1.0,1.0
112,217,1526924391.781670,1526924391.781670,TCP,28.107.72.162,1653,172.27.224.250,502,,P,T0814,1.0,1.0
113,218,1526924391.831695,1526924391.831695,TCP,242.111.241.68,1654,172.27.224.250,502,,P,T0814,1.0,1.0
114,219,1526924391.881733,1526924391.881733,TCP,82.162.8.238,1655,172.27.224.250,502,,P,T0814,1.0,1.0
115,220,1526924391.931752,1526924391.931752,TCP,134.37.28.38,1656,172.27.224.250,502,,P,T0814,1.0,1.0
116,221,1526924391.981793,1526924391.981793,TCP,203.87.204.118,1657,172.27.224.250,502,,P,T0814,1.0,1.0
117,222,1526924392.031817,1526924392.031817,TCP,24.87.0.152,1658,172.27.224.250,502,,P,T0814,1.0,1.0
118,223,1526924392.081853,1526924392.081853,TCP,65.44.72.57,1659,172.27.224.250,502,,P,T0814,1.0,1.0
119,224,1526924392.131880,1526924392.131880,TCP,14.147.24.162,1660,172.27.224.250,502,,P,T0814,1.0,1.0
120,225,1526924392.181915,1526924392.181915,TCP,8.225.171.43,1661,172.27.224.250,502,,P,T0814,1.0,1.0
121,226,1526924392.231939,1526924392.231939,TCP,91.100.203.147,1662,172.27.224.250,502,,P,T0814,1.0,1.0
122,227,1526924392.281971,1526924392.281971,TCP,116.82.72.239,1663,172.27.224.250,502,,P,T0814,1.0,1.0
123,228,1526924392.332004,1526924392.332004,TCP,107.57.43.31,1664,172.27.224.250,502,,P,T0814,1.0,1.0
124,229,1526924392.382040,1526924392.382040,TCP,251.43.114.160,1665,172.27.224.250,502,,P,T0814,1.0,1.0
125,230,1526924392.432062,1526924392.432062,TCP,13.130.204.240,1666,172.27.224.250,502,,P,T0814,1.0,1.0
126,231,1526924392.477472,1526924392.477472,TCP,62.79.178.147,2582,172.27.224.250,502,,P,T0814,1.0,1.0
127,232,1526924392.482089,1526924392.482089,TCP,13.93.144.126,1667,172.27.224.250,502,,P,T0814,1.0,1.0
128,233,1526924392.527498,1526924392.527498,TCP,44.36.212.152,2583,172.27.224.250,502,,P,T0814,1.0,1.0
129,234,1526924392.532112,1526924392.532112,TCP,119.147.24.72,1668,172.27.224.250,502,,P,T0814,1.0,1.0
130,235,1526924392.577537,1526924392.577537,TCP,34.90.224.100,2584,172.27.224.250,502,,P,T0814,1.0,1.0
131,236,1526924392.582134,1526924392.582134,TCP,50.72.209.13,1669,172.27.224.250,502,,P,T0814,1.0,1.0
132,237,1526924392.627570,1526924392.627570,TCP,232.171.107.152,2585,172.27.224.250,502,,P,T0814,1.0,1.0
