Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
40,79,1781105605.538442,1781105605.548971,TCP,192.168.70.150,39236,192.168.70.129,8081,,L,,0.0,0.0
,80,1781105605.538448,1781105605.548775,TCP,192.168.70.129,8081,192.168.70.150,39236,,L,,0.0,0.0
41,81,1781105605.538442,1781105605.548240,TCP,192.168.70.150,39244,192.168.70.129,8081,,L,,0.0,0.0
,82,1781105605.538462,1781105605.547832,TCP,192.168.70.129,8081,192.168.70.150,39244,,L,,0.0,0.0
42,83,1781105605.539237,1781105605.548783,TCP,192.168.70.150,39258,192.168.70.129,8081,,L,,0.0,0.0
,84,1781105605.539296,1781105605.548631,TCP,192.168.70.129,8081,192.168.70.150,39258,,L,,0.0,0.0
43,85,1781105605.539333,1781105605.557454,TCP,192.168.70.150,39264,192.168.70.129,8081,,L,,0.0,0.0
,86,1781105605.539337,1781105605.557347,TCP,192.168.70.129,8081,192.168.70.150,39264,,L,,0.0,0.0
44,87,1781105605.541107,1781105605.553154,TCP,192.168.70.150,39272,192.168.70.129,8081,,L,,0.0,0.0
,88,1781105605.541120,1781105605.552734,TCP,192.168.70.129,8081,192.168.70.150,39272,,L,,0.0,0.0
45,89,1781105605.547944,1781105605.556368,TCP,192.168.70.150,39288,192.168.70.129,8081,,L,,0.0,0.0
,90,1781105605.548035,1781105605.556222,TCP,192.168.70.129,8081,192.168.70.150,39288,,L,,0.0,0.0
46,91,1781105605.547945,1781105605.556532,TCP,192.168.70.150,39292,192.168.70.129,8081,,L,,0.0,0.0
,92,1781105605.548039,1781105605.556352,TCP,192.168.70.129,8081,192.168.70.150,39292,,L,,0.0,0.0
47,93,1781105605.547946,1781105605.558008,TCP,192.168.70.150,39294,192.168.70.129,8081,,L,,0.0,0.0
,94,1781105605.548040,1781105605.557850,TCP,192.168.70.129,8081,192.168.70.150,39294,,L,,0.0,0.0
48,95,1781105605.548782,1781105605.557291,TCP,192.168.70.150,39296,192.168.70.129,8081,,L,,0.0,0.0
,96,1781105605.548830,1781105605.557181,TCP,192.168.70.129,8081,192.168.70.150,39296,,L,,0.0,0.0
49,97,1781105605.559746,1781105605.566418,TCP,192.168.70.150,39312,192.168.70.129,8081,,L,,0.0,0.0
,98,1781105605.559774,1781105605.563863,TCP,192.168.70.129,8081,192.168.70.150,39312,,L,,0.0,0.0
50,99,1781105605.573997,1781105605.578267,TCP,192.168.70.150,39328,192.168.70.129,8081,,L,,0.0,0.0
,100,1781105605.574041,1781105605.576527,TCP,192.168.70.129,8081,192.168.70.150,39328,,L,,0.0,0.0
51,101,1781105606.580092,1781105606.582961,TCP,192.168.70.150,39340,192.168.70.129,8081,,L,,0.0,0.0
,102,1781105606.580130,1781105606.582813,TCP,192.168.70.129,8081,192.168.70.150,39340,,L,,0.0,0.0
52,103,1781105607.689046,1781105607.691612,TCP,192.168.70.150,39352,192.168.70.129,8081,,L,,0.0,0.0
,104,1781105607.689084,1781105607.691452,TCP,192.168.70.129,8081,192.168.70.150,39352,,L,,0.0,0.0
53,105,1781105608.696931,1781105608.701179,TCP,192.168.70.150,39360,192.168.70.129,8081,,L,,0.0,0.0
,106,1781105608.697007,1781105608.700712,TCP,192.168.70.129,8081,192.168.70.150,39360,,L,,0.0,0.0
54,107,1781105609.706561,1781105609.710277,TCP,192.168.70.150,39374,192.168.70.129,8081,,L,,0.0,0.0
,108,1781105609.706687,1781105609.710092,TCP,192.168.70.129,8081,192.168.70.150,39374,,L,,0.0,0.0
55,109,1781105610.734913,1781105610.737699,TCP,192.168.70.150,39386,192.168.70.129,8081,,L,,0.0,0.0
,110,1781105610.734951,1781105610.737409,TCP,192.168.70.129,8081,192.168.70.150,39386,,L,,0.0,0.0
56,111,1781105611.742509,1781105611.745005,TCP,192.168.70.150,39402,192.168.70.129,8081,,L,,0.0,0.0
,112,1781105611.742546,1781105611.744782,TCP,192.168.70.129,8081,192.168.70.150,39402,,L,,0.0,0.0
57,113,1781105612.750251,1781105612.753288,TCP,192.168.70.150,39416,192.168.70.129,8081,,L,,0.0,0.0
,114,1781105612.750292,1781105612.753065,TCP,192.168.70.129,8081,192.168.70.150,39416,,L,,0.0,0.0
58,115,1781105613.759242,1781105613.763045,TCP,192.168.70.150,50540,192.168.70.129,8081,,L,,0.0,0.0
,116,1781105613.759294,1781105613.762712,TCP,192.168.70.129,8081,192.168.70.150,50540,,L,,0.0,0.0
59,117,1781105614.369739,1781105614.373198,TCP,192.168.70.150,50544,192.168.70.129,8081,,L,,0.0,0.0
,118,1781105614.369783,1781105614.372891,TCP,192.168.70.129,8081,192.168.70.150,50544,,L,,0.0,0.0
60,119,1781105614.386651,1781105614.389771,TCP,192.168.70.150,50556,192.168.70.129,8081,,L,,0.0,0.0
,120,1781105614.386695,1781105614.389571,TCP,192.168.70.129,8081,192.168.70.150,50556,,L,,0.0,0.0
61,121,1781105614.386854,1781105614.391546,TCP,192.168.70.150,50566,192.168.70.129,8081,,L,,0.0,0.0
,122,1781105614.386863,1781105614.391411,TCP,192.168.70.129,8081,192.168.70.150,50566,,L,,0.0,0.0
62,123,1781105614.387411,1781105614.390805,TCP,192.168.70.150,50574,192.168.70.129,8081,,L,,0.0,0.0
,124,1781105614.387430,1781105614.390707,TCP,192.168.70.129,8081,192.168.70.150,50574,,L,,0.0,0.0
63,125,1781105614.387656,1781105614.395374,TCP,192.168.70.150,50586,192.168.70.129,8081,,L,,0.0,0.0
,126,1781105614.387675,1781105614.395139,TCP,192.168.70.129,8081,192.168.70.150,50586,,L,,0.0,0.0
64,127,1781105614.388103,1781105614.395959,TCP,192.168.70.150,50590,192.168.70.129,8081,,L,,0.0,0.0
,128,1781105614.388118,1781105614.395871,TCP,192.168.70.129,8081,192.168.70.150,50590,,L,,0.0,0.0
65,129,1781105614.388457,1781105614.397371,TCP,192.168.70.150,50596,192.168.70.129,8081,,L,,0.0,0.0
,130,1781105614.388465,1781105614.397243,TCP,192.168.70.129,8081,192.168.70.150,50596,,L,,0.0,0.0
66,131,1781105614.389398,1781105614.397236,TCP,192.168.70.150,50598,192.168.70.129,8081,,L,,0.0,0.0
,132,1781105614.389414,1781105614.397092,TCP,192.168.70.129,8081,192.168.70.150,50598,,L,,0.0,0.0
67,133,1781105614.390580,1781105614.402234,TCP,192.168.70.150,50608,192.168.70.129,8081,,L,,0.0,0.0
,134,1781105614.390616,1781105614.402043,TCP,192.168.70.129,8081,192.168.70.150,50608,,L,,0.0,0.0
68,135,1781105614.390928,1781105614.402950,TCP,192.168.70.150,50622,192.168.70.129,8081,,L,,0.0,0.0
,136,1781105614.390935,1781105614.402842,TCP,192.168.70.129,8081,192.168.70.150,50622,,L,,0.0,0.0
69,137,1781105614.393842,1781105614.402389,TCP,192.168.70.150,50636,192.168.70.129,8081,,L,,0.0,0.0
,138,1781105614.393858,1781105614.402340,TCP,192.168.70.129,8081,192.168.70.150,50636,,L,,0.0,0.0
70,139,1781105614.393904,1781105614.402788,TCP,192.168.70.150,50652,192.168.70.129,8081,,L,,0.0,0.0
,140,1781105614.393909,1781105614.402682,TCP,192.168.70.129,8081,192.168.70.150,50652,,L,,0.0,0.0
71,141,1781105614.406188,1781105614.408106,TCP,192.168.70.150,50666,192.168.70.129,8081,,L,,0.0,0.0
,142,1781105614.406220,1781105614.407984,TCP,192.168.70.129,8081,192.168.70.150,50666,,L,,0.0,0.0
72,143,1781105624.542406,1781105624.542406,UDP,192.168.70.150,51736,82.165.173.235,123,,L,,0.0,0.0
,144,1781105624.596476,1781105624.596476,UDP,82.165.173.235,123,192.168.70.150,51736,,L,,0.0,0.0
73,145,1781105626.961914,1781105626.967781,TCP,192.168.70.150,39186,192.168.70.129,8081,,L,,0.0,0.0
,146,1781105626.961954,1781105626.967610,TCP,192.168.70.129,8081,192.168.70.150,39186,,L,,0.0,0.0
74,147,1781105626.982188,1781105626.985744,TCP,192.168.70.150,39196,192.168.70.129,8081,,L,,0.0,0.0
,148,1781105626.982227,1781105626.985598,TCP,192.168.70.129,8081,192.168.70.150,39196,,L,,0.0,0.0
75,149,1781105626.982367,1781105626.998214,TCP,192.168.70.150,39198,192.168.70.129,8081,,L,,0.0,0.0
,150,1781105626.982388,1781105626.997949,TCP,192.168.70.129,8081,192.168.70.150,39198,,L,,0.0,0.0
76,151,1781105626.982628,1781105626.991020,TCP,192.168.70.150,39214,192.168.70.129,8081,,L,,0.0,0.0
,152,1781105626.982635,1781105626.990850,TCP,192.168.70.129,8081,192.168.70.150,39214,,L,,0.0,0.0
77,153,1781105626.982719,1781105626.991245,TCP,192.168.70.150,39222,192.168.70.129,8081,,L,,0.0,0.0
,154,1781105626.982726,1781105626.991108,TCP,192.168.70.129,8081,192.168.70.150,39222,,L,,0.0,0.0
78,155,1781105626.983066,1781105626.992905,TCP,192.168.70.150,39234,192.168.70.129,8081,,L,,0.0,0.0
,156,1781105626.983072,1781105626.992714,TCP,192.168.70.129,8081,192.168.70.150,39234,,L,,0.0,0.0
79,157,1781105626.983114,1781105627.002859,TCP,192.168.70.150,39246,192.168.70.129,8081,,L,,0.0,0.0
,158,1781105626.983118,1781105627.002619,TCP,192.168.70.129,8081,192.168.70.150,39246,,L,,0.0,0.0
80,159,1781105626.985090,1781105627.003254,TCP,192.168.70.150,39250,192.168.70.129,8081,,L,,0.0,0.0
,160,1781105626.985103,1781105627.003049,TCP,192.168.70.129,8081,192.168.70.150,39250,,L,,0.0,0.0
81,161,1781105626.988007,1781105627.002236,TCP,192.168.70.150,39260,192.168.70.129,8081,,L,,0.0,0.0
,162,1781105626.988039,1781105627.002128,TCP,192.168.70.129,8081,192.168.70.150,39260,,L,,0.0,0.0
82,163,1781105626.989930,1781105627.003465,TCP,192.168.70.150,39274,192.168.70.129,8081,,L,,0.0,0.0
,164,1781105626.989947,1781105627.003307,TCP,192.168.70.129,8081,192.168.70.150,39274,,L,,0.0,0.0
83,165,1781105626.991020,1781105627.005280,TCP,192.168.70.150,39286,192.168.70.129,8081,,L,,0.0,0.0
,166,1781105626.991041,1781105627.005130,TCP,192.168.70.129,8081,192.168.70.150,39286,,L,,0.0,0.0
84,167,1781105626.993724,1781105627.005668,TCP,192.168.70.150,39298,192.168.70.129,8081,,L,,0.0,0.0
,168,1781105626.993745,1781105627.005468,TCP,192.168.70.129,8081,192.168.70.150,39298,,L,,0.0,0.0
85,169,1781105627.011658,1781105627.013963,TCP,192.168.70.150,39304,192.168.70.129,8081,,L,,0.0,0.0
,170,1781105627.011696,1781105627.013816,TCP,192.168.70.129,8081,192.168.70.150,39304,,L,,0.0,0.0
86,171,1781105645.317142,1781105645.323076,TCP,192.168.70.150,55970,192.168.70.129,8081,,L,,0.0,0.0
,172,1781105645.317182,1781105645.322846,TCP,192.168.70.129,8081,192.168.70.150,55970,,L,,0.0,0.0
87,173,1781105645.343369,1781105645.349304,TCP,192.168.70.150,55972,192.168.70.129,8081,,L,,0.0,0.0
,174,1781105645.343413,1781105645.349156,TCP,192.168.70.129,8081,192.168.70.150,55972,,L,,0.0,0.0
88,175,1781105645.368798,1781105645.373940,TCP,192.168.70.150,55988,192.168.70.129,8081,,L,,0.0,0.0
,176,1781105645.368845,1781105645.373829,TCP,192.168.70.129,8081,192.168.70.150,55988,,L,,0.0,0.0
89,177,1781105645.369149,1781105645.373503,TCP,192.168.70.150,56000,192.168.70.129,8081,,L,,0.0,0.0
,178,1781105645.369156,1781105645.373394,TCP,192.168.70.129,8081,192.168.70.150,56000,,L,,0.0,0.0
90,179,1781105645.369595,1781105645.378479,TCP,192.168.70.150,56002,192.168.70.129,8081,,L,,0.0,0.0
,180,1781105645.369606,1781105645.378321,TCP,192.168.70.129,8081,192.168.70.150,56002,,L,,0.0,0.0
91,181,1781105645.369742,1781105645.380726,TCP,192.168.70.150,56012,192.168.70.129,8081,,L,,0.0,0.0
,182,1781105645.369748,1781105645.380528,TCP,192.168.70.129,8081,192.168.70.150,56012,,L,,0.0,0.0
92,183,1781105645.370325,1781105645.382770,TCP,192.168.70.150,56028,192.168.70.129,8081,,L,,0.0,0.0
,184,1781105645.370334,1781105645.382611,TCP,192.168.70.129,8081,192.168.70.150,56028,,L,,0.0,0.0
93,185,1781105645.370378,1781105645.384083,TCP,192.168.70.150,56036,192.168.70.129,8081,,L,,0.0,0.0
,186,1781105645.370384,1781105645.383890,TCP,192.168.70.129,8081,192.168.70.150,56036,,L,,0.0,0.0
94,187,1781105645.371985,1781105645.384154,TCP,192.168.70.150,56038,192.168.70.129,8081,,L,,0.0,0.0
,188,1781105645.372000,1781105645.384033,TCP,192.168.70.129,8081,192.168.70.150,56038,,L,,0.0,0.0
95,189,1781105645.373440,1781105645.384659,TCP,192.168.70.150,56046,192.168.70.129,8081,,L,,0.0,0.0
,190,1781105645.373457,1781105645.384497,TCP,192.168.70.129,8081,192.168.70.150,56046,,L,,0.0,0.0
96,191,1781105645.377708,1781105645.384914,TCP,192.168.70.150,56048,192.168.70.129,8081,,L,,0.0,0.0
,192,1781105645.377728,1781105645.384640,TCP,192.168.70.129,8081,192.168.70.150,56048,,L,,0.0,0.0
97,193,1781105645.380007,1781105645.384913,TCP,192.168.70.150,56054,192.168.70.129,8081,,L,,0.0,0.0
,194,1781105645.380022,1781105645.384605,TCP,192.168.70.129,8081,192.168.70.150,56054,,L,,0.0,0.0
98,195,1781105645.387715,1781105645.390725,TCP,192.168.70.150,56068,192.168.70.129,8081,,L,,0.0,0.0
,196,1781105645.387743,1781105645.390380,TCP,192.168.70.129,8081,192.168.70.150,56068,,L,,0.0,0.0
99,197,1781105645.399570,1781105645.402999,TCP,192.168.70.150,56072,192.168.70.129,8081,,L,,0.0,0.0
,198,1781105645.399609,1781105645.402810,TCP,192.168.70.129,8081,192.168.70.150,56072,,L,,0.0,0.0
100,199,1781105646.408788,1781105646.413476,TCP,192.168.70.150,56078,192.168.70.129,8081,,L,,0.0,0.0
,200,1781105646.408825,1781105646.412908,TCP,192.168.70.129,8081,192.168.70.150,56078,,L,,0.0,0.0
101,201,1781105647.420532,1781105647.423442,TCP,192.168.70.150,56080,192.168.70.129,8081,,L,,0.0,0.0
,202,1781105647.420573,1781105647.423237,TCP,192.168.70.129,8081,192.168.70.150,56080,,L,,0.0,0.0
102,203,1781105648.431144,1781105648.436086,TCP,192.168.70.150,56094,192.168.70.129,8081,,L,,0.0,0.0
,204,1781105648.431196,1781105648.435629,TCP,192.168.70.129,8081,192.168.70.150,56094,,L,,0.0,0.0
103,205,1781105649.442572,1781105649.447284,TCP,192.168.70.150,56098,192.168.70.129,8081,,L,,0.0,0.0
,206,1781105649.442619,1781105649.446786,TCP,192.168.70.129,8081,192.168.70.150,56098,,L,,0.0,0.0
104,207,1781105650.456035,1781105650.461170,TCP,192.168.70.150,56104,192.168.70.129,8081,,L,,0.0,0.0
,208,1781105650.456069,1781105650.460904,TCP,192.168.70.129,8081,192.168.70.150,56104,,L,,0.0,0.0
105,209,1781105651.468039,1781105651.472602,TCP,192.168.70.150,56118,192.168.70.129,8081,,L,,0.0,0.0
,210,1781105651.468090,1781105651.472004,TCP,192.168.70.129,8081,192.168.70.150,56118,,L,,0.0,0.0
106,211,1781105652.561031,1781105652.565062,TCP,192.168.70.150,56124,192.168.70.129,8081,,L,,0.0,0.0
,212,1781105652.561081,1781105652.564672,TCP,192.168.70.129,8081,192.168.70.150,56124,,L,,0.0,0.0
107,213,1781105653.571232,1781105653.574234,TCP,192.168.70.150,37956,192.168.70.129,8081,,L,,0.0,0.0
,214,1781105653.571271,1781105653.574041,TCP,192.168.70.129,8081,192.168.70.150,37956,,L,,0.0,0.0
108,215,1781105654.580672,1781105654.583794,TCP,192.168.70.150,37970,192.168.70.129,8081,,L,,0.0,0.0
,216,1781105654.580717,1781105654.583514,TCP,192.168.70.129,8081,192.168.70.150,37970,,L,,0.0,0.0
109,217,1781105655.590225,1781105655.592948,TCP,192.168.70.150,37984,192.168.70.129,8081,,L,,0.0,0.0
,218,1781105655.590265,1781105655.592780,TCP,192.168.70.129,8081,192.168.70.150,37984,,L,,0.0,0.0
110,219,1781105656.599303,1781105656.601756,TCP,192.168.70.150,37988,192.168.70.129,8081,,L,,0.0,0.0
,220,1781105656.599341,1781105656.601599,TCP,192.168.70.129,8081,192.168.70.150,37988,,L,,0.0,0.0
111,221,1781105656.803243,1781105656.803243,UDP,192.168.70.150,56657,82.165.173.235,123,,L,,0.0,0.0
,222,1781105656.915199,1781105656.915199,UDP,82.165.173.235,123,192.168.70.150,56657,,L,,0.0,0.0
112,223,1781105657.657642,1781105657.660574,TCP,192.168.70.150,37992,192.168.70.129,8081,,L,,0.0,0.0
,224,1781105657.657689,1781105657.660379,TCP,192.168.70.129,8081,192.168.70.150,37992,,L,,0.0,0.0
113,225,1781105658.652741,1781105658.657547,TCP,192.168.70.150,38006,192.168.70.129,8081,,L,,0.0,0.0
,226,1781105658.652792,1781105658.657105,TCP,192.168.70.129,8081,192.168.70.150,38006,,L,,0.0,0.0
114,227,1781105659.650584,1781105659.653146,TCP,192.168.70.150,38008,192.168.70.129,8081,,L,,0.0,0.0
,228,1781105659.650626,1781105659.652961,TCP,192.168.70.129,8081,192.168.70.150,38008,,L,,0.0,0.0
115,229,1781105660.647801,1781105660.650586,TCP,192.168.70.150,38024,192.168.70.129,8081,,L,,0.0,0.0
,230,1781105660.647849,1781105660.650418,TCP,192.168.70.129,8081,192.168.70.150,38024,,L,,0.0,0.0
116,231,1781105661.646762,1781105661.649398,TCP,192.168.70.150,38030,192.168.70.129,8081,,L,,0.0,0.0
,232,1781105661.646816,1781105661.649234,TCP,192.168.70.129,8081,192.168.70.150,38030,,L,,0.0,0.0
117,233,1781105662.646877,1781105662.649808,TCP,192.168.70.150,38044,192.168.70.129,8081,,L,,0.0,0.0
,234,1781105662.646922,1781105662.649521,TCP,192.168.70.129,8081,192.168.70.150,38044,,L,,0.0,0.0
118,235,1781105663.649889,1781105663.655777,TCP,192.168.70.150,47944,192.168.70.129,8081,,L,,0.0,0.0
,236,1781105663.649927,1781105663.654835,TCP,192.168.70.129,8081,192.168.70.150,47944,,L,,0.0,0.0
119,237,1781105664.656273,1781105664.659621,TCP,192.168.70.150,47952,192.168.70.129,8081,,L,,0.0,0.0
,238,1781105664.656313,1781105664.659444,TCP,192.168.70.129,8081,192.168.70.150,47952,,L,,0.0,0.0
120,239,1781105665.664329,1781105665.668605,TCP,192.168.70.150,47960,192.168.70.129,8081,,L,,0.0,0.0
,240,1781105665.664379,1781105665.668065,TCP,192.168.70.129,8081,192.168.70.150,47960,,L,,0.0,0.0
121,241,1781105666.669730,1781105666.673074,TCP,192.168.70.150,47970,192.168.70.129,8081,,L,,0.0,0.0
