Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,28,1781549112.870023,1781549112.967847,TCP,192.168.70.129,8081,192.168.70.150,52430,,L,,0.0,0.0
15,29,1781549113.973652,1781549114.071376,TCP,192.168.70.150,52444,192.168.70.129,8081,,L,,0.0,0.0
,30,1781549113.973985,1781549114.071356,TCP,192.168.70.129,8081,192.168.70.150,52444,,L,,0.0,0.0
16,31,1781549115.060718,1781549130.154137,TCP,192.168.70.150,39464,192.168.70.129,502,,P,T0892,2.0,1.0
,32,1781549115.061264,1781549130.154118,TCP,192.168.70.129,502,192.168.70.150,39464,,L,,0.0,0.0
17,33,1781549115.074698,1781549115.172547,TCP,192.168.70.150,52458,192.168.70.129,8081,,L,,0.0,0.0
,34,1781549115.075004,1781549115.172529,TCP,192.168.70.129,8081,192.168.70.150,52458,,L,,0.0,0.0
18,35,1781549116.179710,1781549116.278303,TCP,192.168.70.150,52464,192.168.70.129,8081,,L,,0.0,0.0
,36,1781549116.180069,1781549116.278283,TCP,192.168.70.129,8081,192.168.70.150,52464,,L,,0.0,0.0
19,37,1781549117.281562,1781549117.380540,TCP,192.168.70.150,52474,192.168.70.129,8081,,L,,0.0,0.0
,38,1781549117.281870,1781549117.380521,TCP,192.168.70.129,8081,192.168.70.150,52474,,L,,0.0,0.0
20,39,1781549118.385695,1781549118.482373,TCP,192.168.70.150,60144,192.168.70.129,8081,,L,,0.0,0.0
,40,1781549118.385982,1781549118.482355,TCP,192.168.70.129,8081,192.168.70.150,60144,,L,,0.0,0.0
21,41,1781549119.488668,1781549119.587000,TCP,192.168.70.150,60158,192.168.70.129,8081,,L,,0.0,0.0
,42,1781549119.489191,1781549119.586982,TCP,192.168.70.129,8081,192.168.70.150,60158,,L,,0.0,0.0
22,43,1781549120.592699,1781549120.687293,TCP,192.168.70.150,60168,192.168.70.129,8081,,L,,0.0,0.0
,44,1781549120.592997,1781549120.687274,TCP,192.168.70.129,8081,192.168.70.150,60168,,L,,0.0,0.0
23,45,1781549121.693739,1781549121.790616,TCP,192.168.70.150,60176,192.168.70.129,8081,,L,,0.0,0.0
,46,1781549121.694133,1781549121.790598,TCP,192.168.70.129,8081,192.168.70.150,60176,,L,,0.0,0.0
24,47,1781549122.796247,1781549122.896697,TCP,192.168.70.150,60192,192.168.70.129,8081,,L,,0.0,0.0
,48,1781549122.796618,1781549122.896679,TCP,192.168.70.129,8081,192.168.70.150,60192,,L,,0.0,0.0
25,49,1781549123.902468,1781549124.000938,TCP,192.168.70.150,60206,192.168.70.129,8081,,L,,0.0,0.0
,50,1781549123.902844,1781549124.000919,TCP,192.168.70.129,8081,192.168.70.150,60206,,L,,0.0,0.0
26,51,1781549125.007299,1781549125.105611,TCP,192.168.70.150,60216,192.168.70.129,8081,,L,,0.0,0.0
,52,1781549125.008243,1781549125.105593,TCP,192.168.70.129,8081,192.168.70.150,60216,,L,,0.0,0.0
27,53,1781549126.111693,1781549126.209718,TCP,192.168.70.150,60222,192.168.70.129,8081,,L,,0.0,0.0
,54,1781549126.112306,1781549126.209698,TCP,192.168.70.129,8081,192.168.70.150,60222,,L,,0.0,0.0
28,55,1781549126.762224,1781549126.780345,TCP,192.168.70.150,60554,192.168.70.129,502,,P,T0892,2.0,1.0
,56,1781549126.762613,1781549126.780328,TCP,192.168.70.129,502,192.168.70.150,60554,,L,,0.0,0.0
29,57,1781549127.215684,1781549127.310806,TCP,192.168.70.150,60228,192.168.70.129,8081,,L,,0.0,0.0
,58,1781549127.216270,1781549127.310773,TCP,192.168.70.129,8081,192.168.70.150,60228,,L,,0.0,0.0
30,59,1781549128.319362,1781549128.413885,TCP,192.168.70.150,42250,192.168.70.129,8081,,L,,0.0,0.0
,60,1781549128.319759,1781549128.413867,TCP,192.168.70.129,8081,192.168.70.150,42250,,L,,0.0,0.0
31,61,1781549129.419837,1781549129.519867,TCP,192.168.70.150,42264,192.168.70.129,8081,,L,,0.0,0.0
,62,1781549129.420673,1781549129.519848,TCP,192.168.70.129,8081,192.168.70.150,42264,,L,,0.0,0.0
32,63,1781549130.526820,1781549130.631145,TCP,192.168.70.150,42270,192.168.70.129,8081,,L,,0.0,0.0
,64,1781549130.527587,1781549130.631127,TCP,192.168.70.129,8081,192.168.70.150,42270,,L,,0.0,0.0
