frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
148,192.168.70.150,192.168.70.129,52422,,8081,,6,13
149,192.168.70.129,192.168.70.150,8081,,52422,,6,13
150,192.168.70.129,192.168.70.150,8081,,52422,,6,13
151,192.168.70.129,192.168.70.150,8081,,52422,,6,13
152,192.168.70.150,192.168.70.129,52422,,8081,,6,13
153,192.168.70.150,192.168.70.129,52422,,8081,,6,13
154,192.168.70.129,192.168.70.150,8081,,52422,,6,13
155,192.168.70.150,192.168.70.129,52422,,8081,,6,13
156,192.168.70.150,192.168.70.129,52422,,8081,,6,13
157,192.168.70.129,192.168.70.150,8081,,52422,,6,13
158,192.168.70.150,192.168.70.129,52422,,8081,,6,13
159,192.168.70.150,192.168.70.129,52430,,8081,,6,14
160,192.168.70.129,192.168.70.150,8081,,52430,,6,14
161,192.168.70.150,192.168.70.129,52430,,8081,,6,14
162,192.168.70.150,192.168.70.129,52430,,8081,,6,14
163,192.168.70.129,192.168.70.150,8081,,52430,,6,14
164,192.168.70.129,192.168.70.150,8081,,52430,,6,14
165,192.168.70.129,192.168.70.150,8081,,52430,,6,14
166,192.168.70.150,192.168.70.129,52430,,8081,,6,14
167,192.168.70.150,192.168.70.129,52430,,8081,,6,14
168,192.168.70.129,192.168.70.150,8081,,52430,,6,14
169,192.168.70.150,192.168.70.129,52430,,8081,,6,14
170,192.168.70.150,192.168.70.129,52430,,8081,,6,14
171,192.168.70.129,192.168.70.150,8081,,52430,,6,14
172,192.168.70.150,192.168.70.129,52430,,8081,,6,14
173,192.168.70.150,192.168.70.129,52444,,8081,,6,15
174,192.168.70.129,192.168.70.150,8081,,52444,,6,15
175,192.168.70.150,192.168.70.129,52444,,8081,,6,15
176,192.168.70.150,192.168.70.129,52444,,8081,,6,15
177,192.168.70.129,192.168.70.150,8081,,52444,,6,15
178,192.168.70.129,192.168.70.150,8081,,52444,,6,15
179,192.168.70.129,192.168.70.150,8081,,52444,,6,15
180,192.168.70.150,192.168.70.129,52444,,8081,,6,15
181,192.168.70.150,192.168.70.129,52444,,8081,,6,15
182,192.168.70.129,192.168.70.150,8081,,52444,,6,15
183,192.168.70.150,192.168.70.129,52444,,8081,,6,15
184,192.168.70.150,192.168.70.129,52444,,8081,,6,15
185,192.168.70.129,192.168.70.150,8081,,52444,,6,15
186,192.168.70.150,192.168.70.129,52444,,8081,,6,15
187,,,,,,,,N/A
188,192.168.70.150,192.168.70.129,39464,,502,,6,16
189,192.168.70.129,192.168.70.150,502,,39464,,6,16
190,192.168.70.150,192.168.70.129,39464,,502,,6,16
191,192.168.70.150,192.168.70.129,39464,,502,,6,16
192,192.168.70.129,192.168.70.150,502,,39464,,6,16
193,192.168.70.150,192.168.70.129,52458,,8081,,6,17
194,192.168.70.129,192.168.70.150,8081,,52458,,6,17
195,192.168.70.150,192.168.70.129,52458,,8081,,6,17
196,192.168.70.150,192.168.70.129,52458,,8081,,6,17
197,192.168.70.129,192.168.70.150,8081,,52458,,6,17
198,192.168.70.129,192.168.70.150,502,,39464,,6,16
199,192.168.70.150,192.168.70.129,39464,,502,,6,16
200,192.168.70.129,192.168.70.150,8081,,52458,,6,17
201,192.168.70.129,192.168.70.150,8081,,52458,,6,17
202,192.168.70.150,192.168.70.129,52458,,8081,,6,17
203,192.168.70.150,192.168.70.129,52458,,8081,,6,17
204,192.168.70.129,192.168.70.150,8081,,52458,,6,17
205,192.168.70.150,192.168.70.129,52458,,8081,,6,17
206,192.168.70.150,192.168.70.129,52458,,8081,,6,17
207,192.168.70.129,192.168.70.150,8081,,52458,,6,17
208,192.168.70.150,192.168.70.129,52458,,8081,,6,17
209,,,,,,,,N/A
210,192.168.70.150,192.168.70.129,39464,,502,,6,16
211,192.168.70.129,192.168.70.150,502,,39464,,6,16
212,192.168.70.129,192.168.70.150,502,,39464,,6,16
213,192.168.70.150,192.168.70.129,39464,,502,,6,16
214,192.168.70.150,192.168.70.129,52464,,8081,,6,18
215,192.168.70.129,192.168.70.150,8081,,52464,,6,18
216,192.168.70.150,192.168.70.129,52464,,8081,,6,18
217,192.168.70.150,192.168.70.129,52464,,8081,,6,18
218,192.168.70.129,192.168.70.150,8081,,52464,,6,18
219,192.168.70.129,192.168.70.150,8081,,52464,,6,18
220,192.168.70.129,192.168.70.150,8081,,52464,,6,18
221,192.168.70.150,192.168.70.129,52464,,8081,,6,18
222,192.168.70.150,192.168.70.129,52464,,8081,,6,18
223,192.168.70.129,192.168.70.150,8081,,52464,,6,18
224,192.168.70.150,192.168.70.129,52464,,8081,,6,18
225,192.168.70.150,192.168.70.129,52464,,8081,,6,18
226,192.168.70.129,192.168.70.150,8081,,52464,,6,18
227,192.168.70.150,192.168.70.129,52464,,8081,,6,18
228,,,,,,,,N/A
229,,,,,,,,N/A
230,,,,,,,,N/A
231,192.168.70.150,192.168.70.129,39464,,502,,6,16
232,192.168.70.129,192.168.70.150,502,,39464,,6,16
233,192.168.70.150,192.168.70.129,39464,,502,,6,16
234,192.168.70.150,192.168.70.129,52474,,8081,,6,19
235,192.168.70.129,192.168.70.150,8081,,52474,,6,19
236,192.168.70.150,192.168.70.129,52474,,8081,,6,19
237,192.168.70.150,192.168.70.129,52474,,8081,,6,19
238,192.168.70.129,192.168.70.150,8081,,52474,,6,19
239,,,,,,,,N/A
240,192.168.70.129,192.168.70.150,8081,,52474,,6,19
241,192.168.70.129,192.168.70.150,8081,,52474,,6,19
242,192.168.70.150,192.168.70.129,52474,,8081,,6,19
243,192.168.70.150,192.168.70.129,52474,,8081,,6,19
244,192.168.70.129,192.168.70.150,8081,,52474,,6,19
245,192.168.70.150,192.168.70.129,52474,,8081,,6,19
246,192.168.70.150,192.168.70.129,52474,,8081,,6,19
247,192.168.70.129,192.168.70.150,8081,,52474,,6,19
248,192.168.70.150,192.168.70.129,52474,,8081,,6,19
249,192.168.70.150,192.168.70.129,39464,,502,,6,16
250,192.168.70.129,192.168.70.150,502,,39464,,6,16
251,192.168.70.150,192.168.70.129,39464,,502,,6,16
252,192.168.70.150,192.168.70.129,60144,,8081,,6,20
253,192.168.70.129,192.168.70.150,8081,,60144,,6,20
254,192.168.70.150,192.168.70.129,60144,,8081,,6,20
255,192.168.70.150,192.168.70.129,60144,,8081,,6,20
256,192.168.70.129,192.168.70.150,8081,,60144,,6,20
257,192.168.70.129,192.168.70.150,8081,,60144,,6,20
258,192.168.70.129,192.168.70.150,8081,,60144,,6,20
259,192.168.70.150,192.168.70.129,60144,,8081,,6,20
260,192.168.70.150,192.168.70.129,60144,,8081,,6,20
261,192.168.70.129,192.168.70.150,8081,,60144,,6,20
262,192.168.70.150,192.168.70.129,60144,,8081,,6,20
263,192.168.70.150,192.168.70.129,60144,,8081,,6,20
264,192.168.70.129,192.168.70.150,8081,,60144,,6,20
265,192.168.70.150,192.168.70.129,60144,,8081,,6,20
266,192.168.70.150,192.168.70.129,39464,,502,,6,16
267,192.168.70.129,192.168.70.150,502,,39464,,6,16
268,192.168.70.150,192.168.70.129,39464,,502,,6,16
269,192.168.70.150,192.168.70.129,60158,,8081,,6,21
270,192.168.70.129,192.168.70.150,8081,,60158,,6,21
271,192.168.70.150,192.168.70.129,60158,,8081,,6,21
272,192.168.70.150,192.168.70.129,60158,,8081,,6,21
273,192.168.70.129,192.168.70.150,8081,,60158,,6,21
274,192.168.70.129,192.168.70.150,8081,,60158,,6,21
275,192.168.70.129,192.168.70.150,8081,,60158,,6,21
276,192.168.70.150,192.168.70.129,60158,,8081,,6,21
277,192.168.70.150,192.168.70.129,60158,,8081,,6,21
278,192.168.70.129,192.168.70.150,8081,,60158,,6,21
279,192.168.70.150,192.168.70.129,60158,,8081,,6,21
280,192.168.70.150,192.168.70.129,60158,,8081,,6,21
281,192.168.70.129,192.168.70.150,8081,,60158,,6,21
282,192.168.70.150,192.168.70.129,60158,,8081,,6,21
283,192.168.70.150,192.168.70.129,39464,,502,,6,16
284,192.168.70.129,192.168.70.150,502,,39464,,6,16
285,192.168.70.150,192.168.70.129,39464,,502,,6,16
286,192.168.70.150,192.168.70.129,60168,,8081,,6,22
287,192.168.70.129,192.168.70.150,8081,,60168,,6,22
288,192.168.70.150,192.168.70.129,60168,,8081,,6,22
289,192.168.70.150,192.168.70.129,60168,,8081,,6,22
290,192.168.70.129,192.168.70.150,8081,,60168,,6,22
291,192.168.70.129,192.168.70.150,8081,,60168,,6,22
292,192.168.70.129,192.168.70.150,8081,,60168,,6,22
293,192.168.70.150,192.168.70.129,60168,,8081,,6,22
294,192.168.70.150,192.168.70.129,60168,,8081,,6,22
295,192.168.70.129,192.168.70.150,8081,,60168,,6,22
296,192.168.70.150,192.168.70.129,60168,,8081,,6,22
297,192.168.70.150,192.168.70.129,60168,,8081,,6,22
298,192.168.70.129,192.168.70.150,8081,,60168,,6,22
299,192.168.70.150,192.168.70.129,60168,,8081,,6,22
300,192.168.70.150,192.168.70.129,39464,,502,,6,16
301,192.168.70.129,192.168.70.150,502,,39464,,6,16
302,192.168.70.150,192.168.70.129,39464,,502,,6,16
303,192.168.70.150,192.168.70.129,60176,,8081,,6,23
304,192.168.70.129,192.168.70.150,8081,,60176,,6,23
305,192.168.70.150,192.168.70.129,60176,,8081,,6,23
306,192.168.70.150,192.168.70.129,60176,,8081,,6,23
307,192.168.70.129,192.168.70.150,8081,,60176,,6,23
308,192.168.70.129,192.168.70.150,8081,,60176,,6,23
309,192.168.70.129,192.168.70.150,8081,,60176,,6,23
310,192.168.70.150,192.168.70.129,60176,,8081,,6,23
311,192.168.70.150,192.168.70.129,60176,,8081,,6,23
312,192.168.70.129,192.168.70.150,8081,,60176,,6,23
313,192.168.70.150,192.168.70.129,60176,,8081,,6,23
314,192.168.70.150,192.168.70.129,60176,,8081,,6,23
315,192.168.70.129,192.168.70.150,8081,,60176,,6,23
316,192.168.70.150,192.168.70.129,60176,,8081,,6,23
317,192.168.70.129,84.17.62.6,49306,,443,,6,2
318,84.17.62.6,192.168.70.129,443,,49306,,6,2
319,192.168.70.150,192.168.70.129,39464,,502,,6,16
320,192.168.70.129,192.168.70.150,502,,39464,,6,16
321,192.168.70.150,192.168.70.129,39464,,502,,6,16
322,192.168.70.150,192.168.70.129,60192,,8081,,6,24
323,192.168.70.129,192.168.70.150,8081,,60192,,6,24
324,192.168.70.150,192.168.70.129,60192,,8081,,6,24
325,192.168.70.150,192.168.70.129,60192,,8081,,6,24
326,192.168.70.129,192.168.70.150,8081,,60192,,6,24
327,192.168.70.129,192.168.70.150,8081,,60192,,6,24
328,192.168.70.150,192.168.70.129,60192,,8081,,6,24
329,192.168.70.129,192.168.70.150,8081,,60192,,6,24
330,192.168.70.150,192.168.70.129,60192,,8081,,6,24
331,192.168.70.129,192.168.70.150,8081,,60192,,6,24
332,192.168.70.150,192.168.70.129,60192,,8081,,6,24
333,192.168.70.150,192.168.70.129,60192,,8081,,6,24
334,192.168.70.129,192.168.70.150,8081,,60192,,6,24
335,192.168.70.150,192.168.70.129,60192,,8081,,6,24
336,,,,,,,,N/A
337,192.168.70.150,192.168.70.129,39464,,502,,6,16
338,192.168.70.129,192.168.70.150,502,,39464,,6,16
339,192.168.70.150,192.168.70.129,39464,,502,,6,16
340,,,,,,,,N/A
341,192.168.70.129,209.250.254.15,,46421,,21116,17,9
342,192.168.70.150,192.168.70.129,60206,,8081,,6,25
343,192.168.70.129,192.168.70.150,8081,,60206,,6,25
344,192.168.70.150,192.168.70.129,60206,,8081,,6,25
345,192.168.70.150,192.168.70.129,60206,,8081,,6,25
346,192.168.70.129,192.168.70.150,8081,,60206,,6,25
347,192.168.70.129,192.168.70.150,8081,,60206,,6,25
348,192.168.70.129,192.168.70.150,8081,,60206,,6,25
349,192.168.70.150,192.168.70.129,60206,,8081,,6,25
350,192.168.70.150,192.168.70.129,60206,,8081,,6,25
351,192.168.70.129,192.168.70.150,8081,,60206,,6,25
352,192.168.70.150,192.168.70.129,60206,,8081,,6,25
353,192.168.70.150,192.168.70.129,60206,,8081,,6,25
354,192.168.70.129,192.168.70.150,8081,,60206,,6,25
355,192.168.70.150,192.168.70.129,60206,,8081,,6,25
356,209.250.254.15,192.168.70.129,,21116,,46421,17,9
357,192.168.70.150,192.168.70.129,39464,,502,,6,16
358,192.168.70.129,192.168.70.150,502,,39464,,6,16
359,192.168.70.150,192.168.70.129,39464,,502,,6,16
360,,,,,,,,N/A
361,192.168.70.150,192.168.70.129,60216,,8081,,6,26
362,192.168.70.129,192.168.70.150,8081,,60216,,6,26
363,192.168.70.150,192.168.70.129,60216,,8081,,6,26
364,192.168.70.150,192.168.70.129,60216,,8081,,6,26
365,192.168.70.129,192.168.70.150,8081,,60216,,6,26
366,192.168.70.129,192.168.70.150,8081,,60216,,6,26
367,192.168.70.129,192.168.70.150,8081,,60216,,6,26
368,192.168.70.150,192.168.70.129,60216,,8081,,6,26
369,192.168.70.150,192.168.70.129,60216,,8081,,6,26
370,192.168.70.129,192.168.70.150,8081,,60216,,6,26
371,192.168.70.150,192.168.70.129,60216,,8081,,6,26
372,192.168.70.150,192.168.70.129,60216,,8081,,6,26
373,192.168.70.129,192.168.70.150,8081,,60216,,6,26
374,192.168.70.150,192.168.70.129,60216,,8081,,6,26
375,192.168.70.150,192.168.70.129,39464,,502,,6,16
376,192.168.70.129,192.168.70.150,502,,39464,,6,16
377,192.168.70.150,192.168.70.129,39464,,502,,6,16
378,,,,,,,,N/A
379,192.168.70.150,192.168.70.129,60222,,8081,,6,27
380,192.168.70.129,192.168.70.150,8081,,60222,,6,27
381,192.168.70.150,192.168.70.129,60222,,8081,,6,27
382,192.168.70.150,192.168.70.129,60222,,8081,,6,27
383,192.168.70.129,192.168.70.150,8081,,60222,,6,27
384,192.168.70.150,192.168.70.129,39464,,502,,6,16
385,192.168.70.129,192.168.70.150,502,,39464,,6,16
386,192.168.70.150,192.168.70.129,39464,,502,,6,16
387,192.168.70.129,192.168.70.150,8081,,60222,,6,27
388,192.168.70.129,192.168.70.150,8081,,60222,,6,27
389,192.168.70.150,192.168.70.129,60222,,8081,,6,27
390,192.168.70.150,192.168.70.129,60222,,8081,,6,27
391,192.168.70.129,192.168.70.150,8081,,60222,,6,27
392,192.168.70.150,192.168.70.129,60222,,8081,,6,27
393,192.168.70.150,192.168.70.129,60222,,8081,,6,27
394,192.168.70.129,192.168.70.150,8081,,60222,,6,27
395,192.168.70.150,192.168.70.129,60222,,8081,,6,27
396,192.168.70.150,192.168.70.129,60554,,502,,6,28
397,192.168.70.129,192.168.70.150,502,,60554,,6,28
398,192.168.70.150,192.168.70.129,60554,,502,,6,28
399,192.168.70.150,192.168.70.129,60554,,502,,6,28
400,192.168.70.129,192.168.70.150,502,,60554,,6,28
401,192.168.70.129,192.168.70.150,502,,60554,,6,28
402,192.168.70.150,192.168.70.129,60554,,502,,6,28
403,192.168.70.150,192.168.70.129,60554,,502,,6,28
404,192.168.70.129,192.168.70.150,502,,60554,,6,28
405,192.168.70.150,192.168.70.129,60554,,502,,6,28
406,,,,,,,,N/A
407,192.168.70.150,192.168.70.129,39464,,502,,6,16
408,192.168.70.129,192.168.70.150,502,,39464,,6,16
409,192.168.70.150,192.168.70.129,39464,,502,,6,16
410,192.168.70.150,192.168.70.129,60228,,8081,,6,29
411,192.168.70.129,192.168.70.150,8081,,60228,,6,29
412,192.168.70.150,192.168.70.129,60228,,8081,,6,29
413,192.168.70.150,192.168.70.129,60228,,8081,,6,29
414,192.168.70.129,192.168.70.150,8081,,60228,,6,29
415,192.168.70.129,192.168.70.150,8081,,60228,,6,29
416,192.168.70.129,192.168.70.150,8081,,60228,,6,29
417,192.168.70.150,192.168.70.129,60228,,8081,,6,29
418,192.168.70.150,192.168.70.129,60228,,8081,,6,29
419,192.168.70.129,192.168.70.150,8081,,60228,,6,29
420,192.168.70.150,192.168.70.129,60228,,8081,,6,29
421,192.168.70.150,192.168.70.129,60228,,8081,,6,29
422,192.168.70.129,192.168.70.150,8081,,60228,,6,29
423,192.168.70.150,192.168.70.129,60228,,8081,,6,29
424,,,,,,,,N/A
425,192.168.70.150,192.168.70.129,39464,,502,,6,16
426,192.168.70.129,192.168.70.150,502,,39464,,6,16
427,192.168.70.150,192.168.70.129,39464,,502,,6,16
428,192.168.70.150,192.168.70.129,42250,,8081,,6,30
429,192.168.70.129,192.168.70.150,8081,,42250,,6,30
430,192.168.70.150,192.168.70.129,42250,,8081,,6,30
431,192.168.70.150,192.168.70.129,42250,,8081,,6,30
432,192.168.70.129,192.168.70.150,8081,,42250,,6,30
433,192.168.70.129,192.168.70.150,8081,,42250,,6,30
434,192.168.70.129,192.168.70.150,8081,,42250,,6,30
435,192.168.70.150,192.168.70.129,42250,,8081,,6,30
436,192.168.70.150,192.168.70.129,42250,,8081,,6,30
437,192.168.70.129,192.168.70.150,8081,,42250,,6,30
438,192.168.70.150,192.168.70.129,42250,,8081,,6,30
439,192.168.70.150,192.168.70.129,42250,,8081,,6,30
440,192.168.70.129,192.168.70.150,8081,,42250,,6,30
441,192.168.70.150,192.168.70.129,42250,,8081,,6,30
442,192.168.70.150,192.168.70.129,39464,,502,,6,16
443,192.168.70.129,192.168.70.150,502,,39464,,6,16
444,192.168.70.150,192.168.70.129,39464,,502,,6,16
445,192.168.70.150,192.168.70.129,42264,,8081,,6,31
446,192.168.70.129,192.168.70.150,8081,,42264,,6,31
447,192.168.70.150,192.168.70.129,42264,,8081,,6,31
448,192.168.70.150,192.168.70.129,42264,,8081,,6,31
449,192.168.70.129,192.168.70.150,8081,,42264,,6,31
450,192.168.70.129,192.168.70.150,8081,,42264,,6,31
451,192.168.70.129,192.168.70.150,8081,,42264,,6,31
452,192.168.70.150,192.168.70.129,42264,,8081,,6,31
453,192.168.70.150,192.168.70.129,42264,,8081,,6,31
454,192.168.70.129,192.168.70.150,8081,,42264,,6,31
455,192.168.70.150,192.168.70.129,42264,,8081,,6,31
456,192.168.70.150,192.168.70.129,42264,,8081,,6,31
457,192.168.70.129,192.168.70.150,8081,,42264,,6,31
458,192.168.70.150,192.168.70.129,42264,,8081,,6,31
459,192.168.70.150,192.168.70.129,39464,,502,,6,16
460,192.168.70.129,192.168.70.150,502,,39464,,6,16
461,192.168.70.150,192.168.70.129,39464,,502,,6,16
462,192.168.70.150,192.168.70.129,42270,,8081,,6,32
463,192.168.70.129,192.168.70.150,8081,,42270,,6,32
464,192.168.70.150,192.168.70.129,42270,,8081,,6,32
465,192.168.70.150,192.168.70.129,42270,,8081,,6,32
466,192.168.70.129,192.168.70.150,8081,,42270,,6,32
467,192.168.70.129,192.168.70.150,8081,,42270,,6,32
468,192.168.70.129,192.168.70.150,8081,,42270,,6,32
469,192.168.70.150,192.168.70.129,42270,,8081,,6,32
470,192.168.70.150,192.168.70.129,42270,,8081,,6,32
471,192.168.70.129,192.168.70.150,8081,,42270,,6,32
